Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
The TypeScript Workshop,210341950,44.99,Ben Grynhaus,Packt Publishing,2021,"A practical guide to confident, effective TypeScript programming",,,True,2021-07-29T00:00:00,Jul 2021,5,97,150,programming
Dancing with Python,210363224,49.99,Robert S. Sutor,Packt Publishing,2021,Learn to code with Python and Quantum Computing,,,True,2021-08-31T00:00:00,Aug 2021,1,97,150,programming
Quantum Computing with Silq Programming,210281612,44.99,Srinjoy Ganguly,Packt Publishing,2021,Get up and running with quantum computing with the simplicity of this new high-level programming language,,,True,2021-04-30T00:00:00,Apr 2021,2,97,150,programming
Getting Started with V Programming,210408705,39.99,Navule Pavan Kumar Rao,Packt Publishing,2021,An end-to-end guide to adopting the V language from basic variables and modules to advanced concurrency,,,True,2021-12-10T00:00:00,Dec 2021,1,97,150,programming
iOS 15 Programming for Beginners,210440423,60.99,Ahmad Sahar,Packt Publishing,2021,Kickstart your mobile app development journey by building iOS apps with Swift 5.5 and Xcode 13,,,True,2021-12-24T00:00:00,Dec 2021,2,97,150,programming
Managing State in Flutter Pragmatically,210406466,34.99,Waleed Arshad,Packt Publishing,2021,Discover how to adopt the best state management approach for scaling your Flutter app,,,True,2021-11-25T00:00:00,Nov 2021,1,97,150,programming
Learning C# by Developing Games with Unity 2021,210407655,63.99,Harrison Ferrone,Packt Publishing,2021,Kickstart your C# programming and Unity journey by building 3D games from scratch,,,True,2021-10-29T00:00:00,Oct 2021,1,97,150,programming
Simplifying Application Development with Kotlin Multiplatform Mobile,210475337,31.99,Róbert Nagy,Packt Publishing,2022,Write robust native applications for iOS and Android efficiently,,,True,2022-03-04T00:00:00,Mar 2022,1,97,150,programming
Flutter for Beginners,210438531,60.99,Thomas Bailey,Packt Publishing,2021,An introductory guide to building cross-platform mobile applications with Flutter 2.5 and Dart,,,True,2021-10-18T00:00:00,Oct 2021,3,97,150,programming
Modernizing Your Windows Applications with the Windows App SDK and WinUI,210530280,55.99,Matteo Pagani,Packt Publishing,2022,Expand your desktop apps to support new features and deliver an integrated Windows 11 experience,,,True,2022-04-29T00:00:00,Apr 2022,2,97,150,programming
Expert Microsoft Teams Solutions,210542695,49.99,Aaron Guilmette,Packt Publishing,2022,A guide to Teams architecture and integration for advanced end users and administrators,,,True,2022-04-29T00:00:00,Apr 2022,4,97,150,programming
The MySQL Workshop,210545880,31.99,Thomas Pettit,Packt Publishing,2022,A practical guide to working with data and managing databases with MySQL,,,True,2022-04-29T00:00:00,Apr 2022,2,97,150,programming
Test-Driven iOS Development with Swift,210525270,34.99,Dr. Dominik Hauser,Packt Publishing,2022,"Write maintainable, flexible, and extensible code using the power of TDD with Swift 5.5",,,True,2022-04-18T00:00:00,Apr 2022,1,97,150,programming
Game Development with Rust and WebAssembly,210533158,44.99,Eric Smith,Packt Publishing,2022,Learn how to run Rust on the web while building a game,,,True,2022-04-29T00:00:00,Apr 2022,1,97,150,programming
Clean Android Architecture,210571014,39.99,Alexandru Dumbravan,Packt Publishing,2022,"Take a layered approach to writing clean, testable, and decoupled Android applications",,,True,2022-06-20T00:00:00,Jun 2022,2,97,150,programming
Unity Artificial Intelligence Programming,210511011,39.99,Dr. Davide Aversa,Packt Publishing,2022,"Add powerful, believable, and fun AI entities in your game with the power of Unity",,,True,2022-03-28T00:00:00,Mar 2022,1,97,150,programming
Building Games with Flutter,210579040,39.99,Paul Teale,Packt Publishing,2022,The ultimate guide to creating multiplatform games using the Flame engine in Flutter 3,,,True,2022-06-30T00:00:00,Jun 2022,1,97,150,programming
Game Development with Blender and Godot,210667527,42.99,Kumsal Obuz,Packt Publishing,2022,Leverage the combined power of Blender and Godot for building a point-and-click adventure game,,,True,2022-09-30T00:00:00,Sep 2022,1,97,150,programming
Pragmatic Test-Driven Development in C# and .NET,210676247,42.99,Adam Tibi,Packt Publishing,2022,"Write loosely coupled, documented, and high-quality code with DDD using familiar tools and libraries",,,True,2022-09-30T00:00:00,Sep 2022,1,97,150,programming
Learning C# by Developing Games with Unity,210711944,45.99,Harrison Ferrone,Packt Publishing,2022,Get to grips with coding in C# and build simple 3D games in Unity 2023 from the ground up,,,True,2022-11-29T00:00:00,Nov 2022,1,97,150,programming
Cross-Platform UIs with Flutter,210657437,37.99,Ryan Edge,Packt Publishing,2022,Unlock the ability to create native multiplatform UIs using a single code base with Flutter 3,,,True,2022-08-26T00:00:00,Aug 2022,2,97,150,programming
Elevating Game Experiences with Unreal Engine 5,210661551,80.99,Gonçalo Marques,Packt Publishing,2022,Bring your game ideas to life using the new Unreal Engine 5 and C++,,,True,2022-09-23T00:00:00,Sep 2022,4,97,150,programming
Deciphering Object-Oriented Programming with C++,210662067,47.99,Dorothy R. Kirk,Packt Publishing,2022,"A practical, in-depth guide to implementing object-oriented design principles to create robust code",,,True,2022-09-23T00:00:00,Sep 2022,1,97,150,programming
C++20 STL Cookbook,210669870,47.99,Bill Weinman,Packt Publishing,2022,Leverage the latest features of the STL to solve real-world problems,,,True,2022-05-27T00:00:00,May 2022,1,97,150,programming
Crystal Programming,210738663,52.99,George Dietrich,Packt Publishing,2022,"A project-based introduction to building efficient, safe, and readable web and CLI applications",,,True,2022-05-27T00:00:00,May 2022,2,97,150,programming
Going the Distance with Babylon.js,210738683,42.99,Josh Elster,Packt Publishing,2022,"Building extensible, maintainable, and attractive browser-based interactive applications using JavaScript",,,True,2022-09-16T00:00:00,Sep 2022,2,97,150,programming
Building Modern CLI Applications in Go,210792301,45.99,Marian Montagnino,Packt Publishing,2023,"Develop next-level CLIs to improve user experience, increase platform usage, and maximize production",,,True,2023-03-10T00:00:00,Mar 2023,2,97,150,programming
Customizing Microsoft Teams,210806336,30.99,Gopi Kondameda,Packt Publishing,2023,Build custom apps and extensions for your business using Power Platform and Dataverse in Microsoft Teams,,,True,2023-04-14T00:00:00,Apr 2023,1,97,150,programming
Embedded Linux Development Using Yocto Project,210821020,50.99,Otavio Salvador,Packt Publishing,2023,Leverage the power of the Yocto Project to build efficient Linux-based products,,,True,2023-04-28T00:00:00,Apr 2023,2,97,150,programming
Functional Programming in Go,210794958,40.99,Dylan Meeus,Packt Publishing,2023,"Apply functional techniques in Golang to improve the testability, readability, and security of your code",,,True,2023-03-10T00:00:00,Mar 2023,1,97,150,programming
Godot 4 Game Development Cookbook,210842483,40.99,Jeff Johnson,Packt Publishing,2023,Over 50 solid recipes for building high-quality 2D and 3D games with improved performance,,,True,2023-06-09T00:00:00,Jun 2023,1,97,150,programming
Building Modern SaaS Applications with C# and .NET.,210858245,45.99,Andy Watt,Packt Publishing,2023,"Build, deploy, and maintain professional SaaS applications",,,True,2023-06-23T00:00:00,Jun 2023,1,97,150,programming
Building Industrial Digital Twins,210812322,66.99,Shyam Varan Nath,Packt Publishing,2021,"Design, develop, and deploy digital twin solutions for real-world industries using Azure Digital Twins",,,True,2021-11-02T00:00:00,Nov 2021,3,97,150,programming
Unity 2022 Mobile Game Development,210882970,52.99,John P. Doran,Packt Publishing,2023,Build and publish engaging games for Android and iOS,,,True,2023-06-30T00:00:00,Jun 2023,1,97,150,programming
Mastering Blazor WebAssembly,210961799,45.99,Ahmad Mozaffar,Packt Publishing,2023,A step-by-step guide to developing advanced single-page applications with Blazor WebAssembly,,,True,2023-08-18T00:00:00,Aug 2023,1,97,150,programming
Multiplayer Game Development with Unreal Engine 5,211053864,45.99,Marco Secchi,Packt Publishing,2023,"Create compelling multiplayer games with C++, Blueprints, and Unreal Engine's networking features",,,True,2023-10-06T00:00:00,Oct 2023,1,97,150,programming
Clean Code with C#,211176453,50.99,Jason Alls,Packt Publishing,2023,Refactor your legacy C# code base and improve application performance using best practices,,,True,2023-12-22T00:00:00,Dec 2023,1,97,150,programming
Building an API Product,211203098,42.99,Bruno Pedro,Packt Publishing,2024,"Design, implement, release, and maintain API products that meet user needs",,,True,2024-01-25T00:00:00,Jan 2024,1,97,150,programming
50 Algorithms Every Programmer Should Know,211107126,50.99,Imran Ahmad,Packt Publishing,2023,"Tackle computer science challenges with classic to modern algorithms in machine learning, software design, data systems, and cryptography",,,True,2023-09-29T00:00:00,Sep 2023,2,97,150,programming
The Essential Guide to Creating Multiplayer Games with Godot 4.0,211163270,45.99,Henrique Campos,Packt Publishing,2023,Harness the power of Godot Engine's GDScript network API to connect players in multiplayer games,,,True,2023-12-22T00:00:00,Dec 2023,2,97,150,programming
C++ Game Animation Programming,211163294,45.99,Michael Dunsky,Packt Publishing,2023,"Learn modern animation techniques from theory to implementation using C++, OpenGL, and Vulkan",,,True,2023-12-01T00:00:00,Dec 2023,2,97,150,programming
Edge Computing Patterns for Solution Architects,211205377,42.99,Ashok Iyengar,Packt Publishing,2024,Learn methods and principles of resilient distributed application architectures from hybrid cloud to far edge,,,True,2024-01-30T00:00:00,Jan 2024,2,97,150,programming
Algorithmics Of Matching Under Preferences,1168176,87.11712,David Manlove,World Scientific Publishing Company,2013,,,Matching problems with preferences are all around us: they arise when agents seek to be allocated to one another on the basis of ranked preferences over potential outcomes. Efficient algorithms are needed for producing matchings that optimise the satisfaction of the agents according to their preference lists.In recent years there has been a...,True,2013-03-20T00:00:00,Mar 2013,1,97,150,programming
"Mathematics, Physics & Chemistry With The Wolfram Language",210513536,62.61543,S M Blinder,World Scientific Publishing Company,2022,,,"The Wolfram language is the programming language of Mathematica, used increasingly by scientists due to its ease of learning and user-friendliness. This book focuses on applications of the Wolfram language to applied mathematics, physics and chemistry. Topics discussed are broad and comprehensive, from differential equations and special...",True,2022-02-18T00:00:00,Feb 2022,1,97,150,programming
Practical API Architecture and Development with Azure and AWS,96299369,64.58761008,Thurupathan Vijayakumar,Apress,2018,Design and Implementation of APIs for the Cloud,,Learn the business and technical importance of API design and architecture using the available cloud services from Azure and AWS.This book starts off with an introduction to APIs and the concept of API Economy from a business and organizational perspective. You'll decide on a sustainable API strategy and API architecture based on...,True,2018-06-20T00:00:00,Jun 2018,1,97,150,programming
Deploying SharePoint 2016,95637132,109.94011224,Vlad Catrinescu,Apress,2016,"Best Practices for Installing, Configuring, and Maintaining SharePoint Server 2016",,"Learn how to install, configure, and maintain the latest release of Microsoft’s popular SharePoint Server, SharePoint 2016. This latest version brings with it many changes for IT professionals. With this book you will learn how to create an efficient and stable SharePoint environment for your organization.What You’ll LearnInstall...",True,2016-11-09T00:00:00,Nov 2016,2,97,150,programming
Lean Game Development,95913292,64.58761008,Julia Naomi Rosenfield Boeira,Apress,2017,Apply Lean Frameworks to the Process of Game Development,,Apply lean frameworks and other concepts of software development to the process of your game development. Resistance to Agile methodologies in the gaming industry is most often due to frustrated attempts to use lean tools and frameworks. Lean Game Development teaches you how to apply frameworks and concepts successfully to benefit you...,True,2017-11-17T00:00:00,Nov 2017,1,97,150,programming
Illustrated C# 7,95959735,86.57269138,Daniel Solis,Apress,2018,"The C# Language Presented Clearly, Concisely, and Visually", (5th ed.),"Get to work quickly with C# with a uniquely succinct and visual format used to present the C# 7.0 language. Whether you’re getting to grips with C# for the first time or working to deepen your understanding, you’ll find this book to be a clear and refreshing take on each aspect of the language.Figures are of prime importance in this...",True,2018-02-19T00:00:00,Feb 2018,2,97,150,programming
Pro Android Media,770109,64.58761008,Shawn Van Every,Apress,2011,"Developing Graphics, Music, Video, and Rich Media Apps for Smartphones and Tablets",,"Mobile devices have evolved to focus on rich media production and consumption. Developers of mobile applications are able to create applications that allow people to play, capture, and share media in a variety of new ways on mobile devices. The...",True,2011-07-29T00:00:00,Jul 2011,1,97,150,programming
Pro OpenGL ES for iOS,883797,72.82282448,Mike Smithwick,Apress,2012,,,"In Pro OpenGL ES for iOS, you'll find out how to harness the full power of OpenGL ES, and design your own 3D applications by building a fully-functional 3D solar system model using Open GL ES! OpenGL has set the standard for 3D computer...",True,2012-02-25T00:00:00,Feb 2012,1,97,150,programming
"iPhone and iPad Apps for Absolute Beginners, iOS 5 Edition",1155930,37.08787628,Rory Lewis,Apress,2012,, (2nd ed.),"The iPhone is the hottest gadget of our generation, and much of its success has been fueled by the App Store, Apple’s online marketplace for iPhone applications. Over 1 billion apps were downloaded during the nine months following the launch of...",True,2012-06-08T00:00:00,Jun 2012,1,97,150,programming
Visual Basic .NET Class Design Handbook,1255212,48.51423626,Geir Olsen,Apress,2008,Coding Effective Classes,,"* Learn how to create robust, flexible, reusable classes with Visual Basic .NET.* Understand the different kinds of types and how classes relate to the .NET type framework.* See how .NET’s delegate-based event system works, and how to control...",True,2008-01-01T00:00:00,Jan 2008,3,97,150,programming
Build Your Own .NET Language and Compiler,1252599,86.57269138,Edward G. Nilges,Apress,2013,,,&nbsp;* Includes a complete QuickBasic compiler with source code. We cannot overstress that this is a huge marketing hook. Virtually every experienced programmer today started out with some version of Basic or QuickBasic and has at some point in...,True,2013-11-09T00:00:00,Nov 2013,1,97,150,programming
GDI+ Programming in C# and VB .NET,1255931,92.07263814,Nick Symmonds,Apress,2013,,,GDI+ Programming in C# and VB .NET starts out with an explanation of GDI+ and how it relates to GDI. Nick Symmonds also includes a chapter on common ways to draw using VB6 and C++. The book then delves deep into the GDI+ namespaces and classes-basic...,True,2013-11-09T00:00:00,Nov 2013,1,97,150,programming
iPhone and iPad Apps for Absolute Beginners,1317477,29.39677426,Rory Lewis,Apress,2013,, (3rd ed.),So how do you build an application for the iPhone and iPad? Don’t you need to spend years learning complicated programming languages? What about Objective-C and Cocoa touch? The answer is that you don’t need to know any of those things! Anybody...,True,2013-06-17T00:00:00,Jun 2013,2,97,150,programming
iPhone and iPad Apps for Absolute Beginners,1694208,36.74964426,Rory Lewis,Apress,2014,, (4th ed.),"This update of an Apress bestseller walks you through creating your first app, with plain English and practical examples using the latest iOS 7 software development platform and more. It cuts through the fog of jargon and misinformation that...",True,2014-01-18T00:00:00,Jan 2014,2,97,150,programming
Practical SharePoint 2013 Enterprise Content Management,1694193,,Steve Goodyear,Apress,2014,,,&lt;em&gt;Practical SharePoint 2013 Enterprise Content Management&lt;/em&gt; is the first book to guide you through planning and designing each phase of your information life cycle with SharePoint 2013. Author and SharePoint expert Steve Goodyear...,False,2014-01-21T00:00:00,Jan 2014,1,97,150,programming
Unboxing Android USB,1719923,86.57269138,Rajaram Regupathy,Apress,2014,A hands on approach with real world examples,,Unboxing Android USB focuses on apps that use USB. This book covers everything starting from simple tasks like managing media with USB to complex tasks like Android ADB and developing application which exploit the potential of USB framework.With...,True,2014-05-17T00:00:00,May 2014,1,97,150,programming
Pro Design Patterns in Swift,1964929,72.82282448,Adam Freeman,Apress,2015,,,&lt;p&gt;The Swift programming language has transformed the world of iOS development and started a new age of modern development. &lt;em&gt;Pro Design Patterns in Swift&lt;/em&gt; shows you how to harness the power and flexibility of Swift to...,True,2015-01-17T00:00:00,Jan 2015,1,97,150,programming
Swift Game Programming for Absolute Beginners,2489071,64.58761008,Arjan Egges,Apress,2015,,,"""Concepts of game programming are explained well, and no prior knowledge of Swift language programming is required. ... &nbsp;The images and audio provided are professional and clean."" William Fahle, Computing Review, May 31, 2016Swift Game...",True,2015-08-03T00:00:00,Aug 2015,1,97,150,programming
Selenium WebDriver Recipes in C#,2510250,78.32277124,Zhimin Zhan,Apress,2015,Second Edition, (2nd ed.),"Solve your SeleniumWebDriver problems with this quick guide to automated testing of webapplications with Selenium WebDriver in C#. Selenium WebDriver Recipes inC#, Second Edition contains hundreds of solutions to real-world problems,with clear...",True,2015-12-28T00:00:00,Dec 2015,1,97,150,programming
Apache Solr,2505037,78.32277124,Dikshant Shahi,Apress,2015,A Practical Approach to Enterprise Search,,Build anenterprise search engine using Apache Solr: index and search documents; ingestdata from varied sources; apply various text processing techniques; utilizedifferent search capabilities; and customize Solr to retrieve the desiredresults....,True,2015-12-26T00:00:00,Dec 2015,1,97,150,programming
Introducing SQLite for Mobile Developers,2653678,37.08787628,Jesse Feiler,Apress,2015,,,"This brief book is an introduction to SQLite for both iOS and Android developers. &nbsp;The book includes an optional introduction to SQL, a discussion of when to use SQLite, &nbsp;and chapters devoted to using SQLite with the most likely...",True,2015-12-29T00:00:00,Dec 2015,1,97,150,programming
Ansible,95645607,78.32277124,Michael Heap,Apress,2016,From Beginner to Pro,,"This book&nbsp;is your&nbsp;concise guide&nbsp;to Ansible, the simple way to automate apps and IT infrastructure. In less than 250 pages, this book takes you from knowing nothing about configuration management to&nbsp;understanding&nbsp;how to use...",True,2016-09-27T00:00:00,Sep 2016,1,97,150,programming
Beginning Xcode,95635958,72.82282448,Matthew Knott,Apress,2016,Swift 3 Edition,,"&lt;p&gt;Get up and running with Apple's latest version of Xcode, and see how to use Swift in Xcode to build a variety of projects.&lt;/p&gt;&lt;p&gt;If you already have some programming experience with iOS SDK and Objective-C, but want a more...",True,2016-11-08T00:00:00,Nov 2016,1,97,150,programming
Essential TypeScript,209772213,78.32277124,Adam Freeman,Apress,2019,From Beginner to Pro,,"Work with Typescript and get the most from this versatile open source language. Author Adam Freeman begins this book by describing Typescript and the benefits it offers, and goes on to show you how to use TypeScript in realistic scenarios, going...",True,2019-08-14T00:00:00,Aug 2019,1,97,150,programming
Software Engineering from Scratch,209818393,72.82282448,Jason Lee Hodges,Apress,2019,A Comprehensive Introduction Using Scala,,"&lt;p&gt;Learn software engineering from scratch, from installing and setting up your development environment, to navigating a terminal and building a model command line operating system, all using the Scala programming language as a medium. The...",True,2019-10-15T00:00:00,Oct 2019,1,97,150,programming
Augmenting Customer Experience with SharePoint Online,209960591,64.58761008,Charles Waghmare,Apress,2019,Building Portals and Practices to Improve Usability,,"Build, enrich, and transform customer experience using SharePoint Online. This book will discuss different SharePoint Online approaches that you can use to enhance customer experience, including digital portals, enterprise content management,...",True,2019-12-17T00:00:00,Dec 2019,1,97,150,programming
Basic Linux Terminal Tips and Tricks,210109103,92.07263814,Philip Kirkbride,Apress,2020,Learn to Work Quickly on the Command Line,,"Learn command line tricks, programs, and hacks you can use day to day as a Linux user, programmer, and system administrator. When you interact with the digital world, you can’t go far without interacting with Linux systems.&nbsp;This book shows...",True,2020-08-04T00:00:00,Aug 2020,1,97,150,programming
Self-Service AI with Power BI Desktop,210120684,86.57269138,Markus Ehrenmueller-Jensen,Apress,2020,Machine Learning Insights for Business,,This book explains how you can enrich the data you have loaded into Power BI Desktop by accessing a suite of Artificial Intelligence (AI) features. These AI features are built into Power BI Desktop and help you to gain new insights from existing...,True,2020-09-12T00:00:00,Sep 2020,1,97,150,programming
Visual Studio Code Distilled,210309383,78.32277124,Alessandro Del Sole,Apress,2021,"Evolved Code Editing for Windows, macOS, and Linux", (2nd ed.),"&lt;p&gt;Use Visual Studio Code to write and debug code quickly and efficiently on any platform, for any device, using any programming language, and on the operating system of your choice.&lt;/p&gt;&lt;p&gt;Visual Studio Code is an open source...",True,2021-06-07T00:00:00,Jun 2021,1,97,150,programming
C# Programming for Absolute Beginners,210356182,92.07263814,Radek Vystavěl,Apress,2021,Learn to Think Like a Programmer and Start Writing Code, (2nd ed.),"Get started using the C# programming language. Based on the author’s 15 years of experience teaching beginners, this book provides you with a step-by-step introduction to the principles of programming, or rather, how to think like a programmer....",True,2021-08-16T00:00:00,Aug 2021,1,97,150,programming
Beginning iPhone Development with SwiftUI,210450533,86.57269138,Wally Wang,Apress,2022,Exploring the iOS SDK, (6th ed.),"Tame the power of Apple’s new user interface toolkit, SwiftUI. Integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders with less effort and more efficiency. You’ll also...",True,2022-01-01T00:00:00,Jan 2022,1,97,150,programming
Pro iPhone Development with SwiftUI,210468351,86.57269138,Wallace Wang,Apress,2022,Design and Manage Top Quality Apps, (3rd ed.),"You know the basics. Your Swift code flows with logic and ease. This isn't your first time building a workable app for iOS platforms. Now, it's time to build a magical app for iOS platforms! Move beyond what you mastered in the best-selling...",True,2022-01-20T00:00:00,Jan 2022,1,97,150,programming
Introduction to Ansible Network Automation,211137016,86.57269138,Brendan Choi,Apress,2023,A Practical Primer,,"This book provides a comprehensive learning journey aimed at helping you master Ansible and efficiently automate a range of enterprise network devices, such as routers, switches, firewalls,&nbsp;Wireless LAN Controller (WLC), and Linux servers....",True,2023-10-13T00:00:00,Oct 2023,2,97,150,programming
Pro Apache,1252584,92.07263814,Peter Wainwright,Apress,2008,, (3rd ed.),"* The Definitive Guide to Apache, Third Edition is a new revision of Peter Wainwright’s best-selling (actually, the highest-selling) book on Apache configuration and administration. * Provides multiple methods and examples of how to solve a particular problem; compares and contrasts the methods rather than recommending a single,...",True,2008-01-01T00:00:00,Jan 2008,1,97,150,programming
Pro Vim,1964876,86.57269138,Mark McDonnell,Apress,2014,,,"Pro Vim teaches you the real-world workflows, tips, and tricks of this powerful, terminal-based text editor. This book covers all the essentials, as well as lesser-known but equally powerful features that will ensure you become a top-level performant and professional user, able to jump between multiple sessions while manipulating and...",True,2014-12-02T00:00:00,Dec 2014,1,97,150,programming
Beginning ARKit for iPhone and iPad,209528804,92.07263814,Wallace Wang,Apress,2018,Augmented Reality App Development for iOS,,"Explore how to use ARKit to create iOS apps and learn the basics of augmented reality while diving into ARKit specific topics. This book reveals how augmented reality allows you to view the screen on an iOS device, aim the camera at a nearby scene, and view both the real items in that scene as well as a graphic image overlaid on to...",True,2018-11-05T00:00:00,Nov 2018,1,97,150,programming
Modern Algorithms for Image Processing,209553334,78.32277124,Vladimir Kovalevsky,Apress,2018,Computer Imagery by Example Using C#,,"Utilize modern methods for digital image processing and take advantage of the many time-saving templates provided for all of the projects in this book.Modern Algorithms for Image Processing&nbsp;approaches the topic of image processing through teaching by example. Throughout the book, you will create projects that resolve typical...",True,2018-12-10T00:00:00,Dec 2018,1,97,150,programming
Pro .NET Benchmarking,209724400,86.57269138,Andrey Akinshin,Apress,2019,The Art of Performance Measurement,,"Use this in-depth guide to correctly design benchmarks, measure key performance metrics of .NET applications, and analyze results. This book presents dozens of case studies to help you understand complicated benchmarking topics.&nbsp;You will avoid common pitfalls, control the accuracy of your measurements, and improve performance of...",True,2019-06-26T00:00:00,Jun 2019,1,97,150,programming
Architecting and Operating OpenShift Clusters,209780403,92.07263814,William Caban,Apress,2019,OpenShift for Infrastructure and Operations Teams,,"Design and architect resilient OpenShift clusters and gain a keen understanding of how hundreds of projects are integrated into a powerful solution. While there are many OpenShift resources available for developers, this book focuses&nbsp;on the key elements of infrastructure and operations that teams need when looking to integrate and...",True,2019-09-06T00:00:00,Sep 2019,1,97,150,programming
Developing Inclusive Mobile Apps,210007217,64.58761008,Rob Whitaker,Apress,2020,Building Accessible Apps for iOS and Android,,"By failing to consider those with needs different to ourselves, we are telling these people they are not welcome in our app, and therefore that technology as a whole, is not for them. This is not hyperbole—23% of people in the US with a registered disability aren't online at all, that's three times more likely than the general...",True,2020-04-25T00:00:00,Apr 2020,1,97,150,programming
The Project Managers Guide to Microsoft Project 2019,210009724,78.32277124,Gus Cicala,Apress,2020,"Covers Standard, Professional, Server, Project Web App, and Office 365 Versions",,"Learn Microsoft Project 2019 from the perspective of the project manager.This guide is an all-in-one training resource and reference that covers all versions found in the Microsoft Project 2019 suite. It is not a “how-to” manual covering the features and functions of the software, but is designed to explain and demonstrate why those...",True,2020-04-29T00:00:00,Apr 2020,1,97,150,programming
Build Location Apps on iOS with Swift,210109346,86.57269138,Jeffrey Linwood,Apress,2020,"Use Apple Maps, Google Maps, and Mapbox to Code Location Aware Mobile Apps",,"Work with Apple Maps, Google Maps, and Mapbox in iOS with Swift programming. Guided by practical examples, this book covers all three map frameworks to ensure you properly select which one best suits your iOS app's needs in working with iOS location.You'll see how Apple's privacy settings apply to a user's location, and how to access...",True,2020-08-12T00:00:00,Aug 2020,1,97,150,programming
Learn Windows Subsystem for Linux,210113736,78.32277124,Prateek Singh,Apress,2020,A Practical Guide for Developers and IT Professionals,,"Become productive with seamless interoperability between Windows and the Linux subsystem, and understand the problems that Windows Subsystem for Linux (WSL) solves. Microsoft has pushed the boundaries of open source research with WSL and you don't want to miss this ride.&nbsp;You will learn keywords, definitions, new features, setup,...",True,2020-09-05T00:00:00,Sep 2020,1,97,150,programming
Pro Microsoft Power BI Administration,210173966,64.58761008,Ásgeir Gunnarsson,Apress,2020,"Creating a Consistent, Compliant, and Secure Corporate Platform for Business Intelligence",,"Manage Power BI within organizations. This book helps you systematize administration as Microsoft shifts Power BI from a self-service tool to an enterprise tool. You will learn best practices for many Power BI administrator tasks. And you will know how to manage artifacts such as reports, users, work spaces, apps, and gateways. The...",True,2020-11-24T00:00:00,Nov 2020,2,97,150,programming
Data Lake Analytics on Microsoft Azure,210136750,64.58761008,Harsh Chawla,Apress,2020,A Practitioner's Guide to Big Data Engineering,,Get a 360-degree view of how the journey of data analytics solutions has evolved from monolithic data stores and enterprise data warehouses to data lakes and modern data warehouses. You willThis book includes comprehensive coverage of how:To architect data lake analytics solutions by choosing suitable technologies available on...,True,2020-10-08T00:00:00,Oct 2020,2,97,150,programming
Essential Excel 2019,210144280,92.07263814,David Slager,Apress,2020,A Step-By-Step Guide, (2nd ed.),"Create, edit, sort, analyze, summarize, and format data as well as graph it in Excel 2019. Chock full of visuals, user-friendly instructions, and reader exercises, this in-depth guide makes it easy for you to get on the bandwagon taking advantage of this powerful software and what it can do. Essential Excel 2019 doesn’t mess around. It...",True,2020-10-21T00:00:00,Oct 2020,2,97,150,programming
Introducing Microsoft Access Using Macro Programming Techniques,210191871,78.32277124,Flavio Morgado,Apress,2020,An Introduction to Desktop Database Development by Example,,"Learn Microsoft Access by building a powerful database application from start to finish.Microsoft Access ships with every version of Office, from Office 2019 to Office 365 Home and Personal editions. Most people understand the value of having a reliable contact database, but few realize that Access can be an incredibly valuable data...",True,2020-12-26T00:00:00,Dec 2020,1,97,150,programming
Pro ASP.NET Core Identity,210265853,86.57269138,Adam Freeman,Apress,2021,Under the Hood with Authentication and Authorization in ASP.NET Core 5 and 6 Applications,,"Get the most from ASP.NET Core Identity. Best-selling author Adam Freeman teaches developers common authentication and user management scenarios and explains how they are implemented in applications. He covers each topic clearly and concisely, and the book is packed with the essential details you need to&nbsp;be effective.The book...",True,2021-04-09T00:00:00,Apr 2021,1,97,150,programming
Essential TypeScript 4,210265959,86.57269138,Adam Freeman,Apress,2021,From Beginner to Pro, (2nd ed.),"Learn the essentials and more of TypeScript, a popular superset of the JavaScript language that adds support for static typing. TypeScript combines the typing features of C# or Java with the flexibility of JavaScript, reducing typing errors and providing an easier path to JavaScript development.Author Adam Freeman explains how to get...",True,2021-04-10T00:00:00,Apr 2021,1,97,150,programming
Beginning Azure Synapse Analytics,210317459,86.57269138,Bhadresh Shiyal,Apress,2021,Transition from Data Warehouse to Data Lakehouse,,"Get started with Azure Synapse Analytics, Microsoft's modern data analytics platform. This book covers core components such as Synapse SQL, Synapse Spark, Synapse Pipelines, and many more, along with their architecture and implementation.The book begins with an introduction to core data and analytics concepts followed by an...",True,2021-06-16T00:00:00,Jun 2021,1,97,150,programming
Test-Driven Development in Swift,210329260,64.58761008,Gio Lodi,Apress,2021,Compile Better Code with XCTest and TDD,,"Leverage Swift to practice effective and efficient test-driven development (TDD) methodology. Software testing and TDD are evergreen programming concepts—yet Swift developers haven't widely adopted them. What's needed is a clear roadmap to learn and adopt TDD in the Swift world. Over the past years, Apple has invested in XCTest and...",True,2021-07-01T00:00:00,Jul 2021,1,97,150,programming
Game Development with MonoGame,210404701,64.58761008,Louis Salin,Apress,2021,Build a 2D Game Using Your Own Reusable and Performant Game Engine,,"Create a polished game that includes many levels and fights using MonoGame. This book will show you how to add AI agents and 2D physics into your game, while improving the performance of the game engine. By the end of Game Development with MonoGame, you will have created a game worthy of being published.Over the course of this book,...",True,2021-10-25T00:00:00,Oct 2021,2,97,150,programming
