Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
C# 11 and .NET 7 – Modern Cross-Platform Development Fundamentals,210699109,50.99,Mark J. Price,Packt Publishing,2022,"Start building websites and services with ASP.NET Core 7, Blazor, and EF Core 7",,,True,2022-11-08T00:00:00,Nov 2022,1,97,150,Program_lang
Learn React with TypeScript,210775999,45.99,Carl Rippon,Packt Publishing,2023,A beginner's guide to reactive web development with React 18 and TypeScript,,,True,2023-03-03T00:00:00,Mar 2023,1,97,150,Program_lang
Learn Enough Python to Be Dangerous,210821736,43.54494795,Michael Hartl,Pearson Education,2023,"Software Development, Flask Web Apps, and Beginning Data Science with Python",,"All You Need to Know, and Nothing You Don't, to Solve Real Problems with Python Python is one of the most popular programming languages in the world, used for everything from shell scripts to web development to data science. As a result, Python is a great language to learn, but you don't need to&nbsp;learn ""everything"" to get started,...",True,2023-06-08T00:00:00,Jun 2023,1,97,150,Program_lang
VB.NET Language Pocket Reference,443089,7.99,PhD Steven Roman,O'Reilly Media,2002,Syntax and Descriptions of the Visual Basic .NET Language,,"Visual Basic .NET is a radically new version of Microsoft Visual Basic, the world's most widely used rapid application development (RAD) package. Whether you are just beginning application development with Visual Basic .NET or are already deep in code, you will appreciate just how easy and valuable the VB.NET Language Pocket Reference is. VB.NET...",True,2002-12-03T00:00:00,Dec 2002,3,97,150,Program_lang
Head First Learn to Code,95941344,59.99,Eric Freeman,O'Reilly Media,2018,A Learner's Guide to Coding and Computational Thinking,,"What will you learn from this book? ItÃ¢??s no secret the world around you is becoming more connected, more configurable, more programmable, more computational. You can remain a passive participant, or you can learn to code. With Head First Learn to Code youÃ¢??ll learn how to think computationally and how to write code to make your computer,...",True,2018-01-16T00:00:00,Jan 2018,1,97,150,Program_lang
Enterprise JavaBeans 3.1,590917,49.99,Andrew Lee Rubinger,O'Reilly Media,2010,Developing Enterprise Java Components, (6th ed.),"Learn how to code, package, deploy, and test functional Enterprise JavaBeans with the latest edition of this bestselling guide. Written by the developers of JBoss EJB 3.1, this book not only brings you up to speed on each component type and container service in this implementation, it also provides a workbook with several hands-on examples to...",True,2010-09-08T00:00:00,Sep 2010,2,97,150,Program_lang
Polished Ruby Programming,210313762,55.99,Jeremy Evans,Packt Publishing,2021,"Build better software with more intuitive, maintainable, scalable, and high-performance Ruby code",,,True,2021-07-16T00:00:00,Jul 2021,1,97,150,Program_lang
Modeling in Event-B,802728,179.7903342,Jean-Raymond Abrial,Cambridge University Press,2010,System and Software Engineering,,"A practical introduction to this model-based formal method, containing a broad range of illustrative examples.",True,2010-05-13T00:00:00,May 2010,1,97,150,Program_lang
Programming with Higher-Order Logic,944612,64.4718842,Dale Miller,Cambridge University Press,2012,,,"A programming language based on a higher-order logic provides a declarative approach to capturing computations involving types, proofs and other syntactic structures.",True,2012-06-11T00:00:00,Jun 2012,2,97,150,Program_lang
C++ Cookbook,540605,39.99,D. Ryan Stephens,O'Reilly Media,2005,Solutions and Examples for C++ Programmers,,"Despite its highly adaptable and flexible nature, C++ is also one of the more complex programming languages to learn. Once mastered, however, it can help you organize and process information with amazing efficiency and quickness. The C++ Cookbook will make your path to mastery much shorter. This practical, problem-solving guide is ideal if...",True,2007-11-08T00:00:00,Nov 2005,4,97,150,Program_lang
XML Schema,769354,35.99,Eric van der Vlist,O'Reilly Media,2002,The W3C's Object-Oriented Descriptions for XML,,"If you need to create or use formal descriptions of XML vocabularies, the W3C's XML Schema offers a powerful set of tools for defining acceptable document structures and content. An alternative to DTDs as the way to describe and validate data in an XML environment, XML Schema enables developers to create precise descriptions with a richer set of...",True,2011-07-26T00:00:00,Jun 2002,1,97,150,Program_lang
Learn Python the Hard Way,211168745,40.82253795,Zed A. Shaw,Pearson Education,2024,, (5th ed.),"You Will Learn Python! Zed Shaw has created the world's most reliable system for learning Python. Follow it and you will succeed--just like the millions of beginners Zed has taught to date! You bring the discipline, persistence, and attention; the author supplies the masterful knowledge you need to succeed. In Learn Python the Hard...",True,2024-02-01T00:00:00,Feb 2024,1,97,150,Program_lang
Android Programming,210527802,54.43458795,Bryan Sills,Pearson Education,2022,The Big Nerd Ranch Guide, (5th ed.),"Android Programming: The Big Nerd Ranch Guide is an introductory Android book for programmers with Kotlin experience. Based on Big Nerd Ranch's popular Android Bootcamp, this guide will lead you through the wilderness using hands-on example apps combined with clear explanations of key concepts and APIs. This book focuses on practical...",True,2022-05-12T00:00:00,May 2022,4,97,150,Program_lang
Software Architecture with C# 10 and .NET 6 – Third Edition,210509290,55.99,Gabriel Baptista,Packt Publishing,2022,"Develop software solutions using microservices, DevOps, EF Core, and design patterns for Azure",,,True,2022-03-15T00:00:00,Mar 2022,2,97,150,Program_lang
Web Development with Django,210832539,50.99,Ben Shaw,Packt Publishing,2023,A definitive guide to building modern Python web applications using Django 4,,,True,2023-05-26T00:00:00,May 2023,4,97,150,Program_lang
Designing Hexagonal Architecture with Java,211106723,46.99,Davi Vieira,Packt Publishing,2023,Build maintainable and long-lasting applications with Java and Quarkus,,,True,2023-09-29T00:00:00,Sep 2023,1,97,150,Program_lang
Learning Web App Development,1632942,56.99,Semmy Purewal,O'Reilly Media,2014,Build Quickly with Proven JavaScript Techniques,,"Grasp the fundamentals of web application development by building a simple database-backed app from scratch, using HTML, JavaScript, and other open source tools. Through hands-on tutorials, this practical guide shows inexperienced web app developers how to create a user interface, write a server, build client-server communication, and use a...",True,2014-02-13T00:00:00,Feb 2014,1,97,150,Program_lang
Oracle PL/SQL Best Practices,443300,26.99,Steven Feuerstein,O'Reilly Media,2007,Write the Best PL/SQL Code of Your Life, (2nd ed.),"In this compact book, Steven Feuerstein, widely recognized as one of the world's leading experts on the Oracle PL/SQL language, distills his many years of programming, teaching, and writing about PL/SQL into a set of best practices-recommendations for developing successful applications. Covering the latest Oracle release, Oracle Database 11gR2,...",True,2008-12-01T00:00:00,Oct 2007,1,97,150,Program_lang
High Performance JavaScript,536898,31.99,Nicholas C. Zakas,O'Reilly Media,2010,Build Faster Web Application Interfaces,,"If you're like most developers, you rely heavily on JavaScript to build interactive and quick-responding web applications. The problem is that all of those lines of JavaScript code can slow down your apps. This book reveals techniques and strategies to help you eliminate performance bottlenecks during development. You'll learn how to improve...",True,2010-03-11T00:00:00,Mar 2010,1,97,150,Program_lang
React Key Concepts,210730994,45.99,Maximilian Schwarzmüller,Packt Publishing,2022,Consolidate your knowledge of React’s core features,,,True,2022-12-26T00:00:00,Dec 2022,1,97,150,Program_lang
Soar with Haskell,211175357,46.99,Tom Schrijvers,Packt Publishing,2023,The ultimate beginners' guide to mastering functional programming from the ground up,,,True,2023-12-22T00:00:00,Dec 2023,1,97,150,Program_lang
Learning Web Design,1101473,40.99,Jennifer Niederst Robbins,O'Reilly Media,2012,"A Beginner's Guide to HTML, CSS, JavaScript, and Web Graphics", (4th ed.),"Do you want to build web pages, but have no previous experience? This friendly guide is the perfect place to start. You’ll begin at square one, learning how the Web and web pages work, and then steadily build from there. By the end of the book, you’ll have the skills to create a simple site with multi-column pages that adapt for mobile devices....",True,2012-08-10T00:00:00,Aug 2012,1,97,150,Program_lang
ClojureScript: Up and Running,1051481,15.99,Stuart Sierra,O'Reilly Media,2012,Functional Programming for the Web,,"Learn how to build complete client-side applications with ClojureScript, the Clojure language variant that compiles to optimized JavaScript. This hands-on introduction shows you how ClojureScript not only has similarities to JavaScript—without the flaws—but also supports the full semantics of its parent language. You’ll delve into...",True,2012-10-25T00:00:00,Oct 2012,2,97,150,Program_lang
Learn You a Haskell for Great Good!,95833416,41.95,Miran Lipovaca,No Starch Press,2011,A Beginner's Guide,,"It's all in the name: Learn You a Haskell for Great Good! is a hilarious, illustrated guide to this complex functional language. Packed with the author's original artwork, pop culture references, and most importantly, useful example code, this book teaches functional fundamentals in a way you never thought possible.You'll start with...",True,2011-04-15T00:00:00,Apr 2011,1,97,150,Program_lang
SQL All-in-One For Dummies,211265468,47.99,Allen G. Taylor,Wiley,2024,, (4th ed.),"The most thorough SQL reference, now updated for SQL:2023 SQL All-in-One For Dummies has everything you need to get started with the SQL programming language, and then to level up your skill with advanced applications. This relational database coding language is one of the most used languages in professional software development. And,...",True,2024-03-20T00:00:00,Mar 2024,2,97,150,Program_lang
