Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
High Performance Computing Systems and Applications,1265610,205.86565426,Jonathan Schaeffer,Springer US,2012,,,"Major advances in computing are occurring at an ever-increasing pace. This is especially so in the area of high performance computing (HPC), where today's supercomputer is tomorrow's workstation. High Performance Computing Systems and...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Analog Integrated Circuits,1268819,205.86565426,Edwin W. Greeneich,Springer US,2012,,,Analog Integrated Circuits deals with the design and analysis of modem analog circuits using integrated bipolar and field-effect transistor technologies. This book is suitable as a text for a one-semester course for senior level or first-year...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Loop Tiling for Parallelism,1262129,205.86565426,Jingling Xue,Springer US,2012,,,"Loop tiling, as one of the most important compiler optimizations, is beneficial for both parallel machines and uniprocessors with a memory hierarchy. This book explores the use of loop tiling for reducing communication cost and improving...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Design of Reservation Protocols for Multimedia Communication,1269948,205.86565426,Luca Delgrossi,Springer US,2012,,,"The advent of multimedia technology is creating a number of new problems in the fields of computer and communication systems. Perhaps the most important of these problems in communication, and certainly the most interesting, is that of...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Automatic Performance Prediction of Parallel Programs,1269953,132.33695426,Thomas Fahringer,Springer US,2012,,,Automatic Performance Prediction of Parallel Programs presents a unified approach to the problem of automatically estimating the performance of parallel computer programs. The author focuses primarily on distributed memory multiprocessor...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Fast Simulation of Computer Architectures,1276413,132.33695426,Thomas M. Conte,Springer US,2012,,,"Chapters in Fast Simulation of Computer Architectures cover topics such as how to collect traces, emulate instruction sets, simulate microprocessors using execution-driven techniques, evaluate memory hierarchies, apply statistical sampling to...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
"Arrays, Functional Languages, and Parallel Systems",1283995,205.86565426,Lenore M. Restifo Mullin,Springer US,2012,,,"During a meeting in Toronto last winter, Mike Jenkins, Bob Bernecky and I were discussing how the two existing theories on arrays influenced or were in­ fluenced by programming languages and systems. More's Army Theory was the basis for NIAL and...",True,2012-12-06T00:00:00,Dec 2012,5,97,150,arch
Multiprocessor Execution of Logic Programs,1278007,205.86565426,Gopal Gupta,Springer US,2012,,,"&lt;em&gt;Multiprocessor Execution of Logic Programs&lt;/em&gt; addresses the problem of efficient implementation of logic programming languages, specifically Prolog, on multiprocessor architectures. The approaches and implementations developed...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
A Code Mapping Scheme for Dataflow Software Pipelining,1285761,132.33695426,Guang R. Gao,Springer US,2012,,,"This monograph evolved from my Ph. D dissertation completed at the Laboratory of Computer Science, MIT, during the Summer of 1986. In my dissertation I proposed a pipelined code mapping scheme for array operations on static dataflow architectures....",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Scalable Shared Memory Multiprocessors,1282936,205.86565426,Michel Dubois,Springer US,2012,,,"The workshop on Scalable Shared Memory Multiprocessors took place on May 26 and 27 1990 at the Stouffer Madison Hotel in Seattle, Washington as a prelude to the 1990 International Symposium on Computer Architecture. About 100 participants listened...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Loop Parallelization,1999481,205.86565426,Utpal Banerjee,Springer US,2013,,,"Automatic transformation of a sequential program into a parallel form is a subject that presents a great intellectual challenge and promises a great practical award. There is a tremendous investment in existing sequential programs, and...",True,2013-06-29T00:00:00,Jun 2013,1,97,150,arch
Instruction Level Parallelism,95645621,83.80801226,Alex Aiken,Springer US,2016,,,"This book precisely formulates and simplifies the presentation of Instruction Level Parallelism (ILP) compilation techniques. It uniquely offers consistent and uniform descriptions of the code transformations involved. Due to the ubiquitous nature of ILP in virtually every processor built today, from general purpose CPUs to...",True,2016-11-26T00:00:00,Nov 2016,4,97,150,arch
Computer Architecture,210804307,63.99,Charles Fox,No Starch Press,2024,,,"Not since the 1980s has computer architecture been so exciting! This book captures the moment, mining the history of computing to teach key concepts in modern hardware design and introduce the neural and quantum architectures of the future.Computer Architecture is an in-depth exploration of the principles and designs that have shaped...",False,2024-05-07T00:00:00,May 2024,1,97,150,arch
Switching Machines,1309158,205.86565426,J.P. Perrin,Springer Netherlands,2012,Volume 2 Sequential Systems,,,True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
Switching Machines,1309432,73.51399426,J.P. Perrin,Springer Netherlands,2012,Volume 1: Combinational Systems Introduction to Sequential Systems,,We shall begin this brief section with what we consider to be its objective. It will be followed by the main outline and then concluded by a few notes as to how this work should be used. Although logical systems have been manufactured for some...,True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
Guide to Assembly Language,973441,77.92571626,James T. Streib,Springer London,2011,A Concise Introduction,,"This book will enable the reader to very quickly begin programming in assembly language. Through this hands-on programming, readers will also learn more about the computer architecture of the Intel 32-bit processor, as well as the relationship...",True,2011-03-01T00:00:00,Mar 2011,1,97,150,arch
Architecture-Independent Loop Parallelisation,1261292,132.33695426,Radu C. Calinescu,Springer London,2012,,,"Architecture-independent programming and automatic parallelisation have long been regarded as two different means of alleviating the prohibitive costs of parallel software development. Building on recent advances in both areas,...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
"Past, Present, Parallel",1284314,73.51399426,Arthur Trew,Springer London,2012,A Survey of Available Parallel Computer Systems,,"&lt;B&gt;Past, Present, Parallel&lt;/B&gt; is a survey of the current state of the parallel processing industry. In the early 1980s, parallel computers were generally regarded as academic curiosities whose natural environment was the research...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Neural Network Applications,1282375,73.51399426,J.G. Taylor,Springer London,2012,"Proceedings of the Second British Neural Network Society Meeting (NCM91), London, October 1991",,"Neural Network Applications contains the 12 papers presented at the second British Neural Network Society Meeting (NCM '91) held at King's College London on 1st October 1991. The meeting was sponsored by the Centre for Neural Networks, King's...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Specification and Verification of Concurrent Systems,2435448,73.51399426,Charles Rattray,Springer London,2013,,,"This volume contains papers presented at the BCS-FACS Workshop on Specification and Verification of Concurrent Systems held on 6-8 July 1988, at the University of Stirling, Scotland. Specification and verification techniques are playing an...",True,2013-11-11T00:00:00,Nov 2013,1,97,150,arch
Solution Architecture Foundations,210351781,50.28771485,Mark Lovatt,BCS Learning & Development Limited,2021,,,"This authoritative, practical introduction to solution architecture is suitable for new entrants to the field but also of benefit to experienced professionals wishing to consolidate their knowledge and skills. Tools and techniques are presented in context, taking a problem or idea through logical steps to design a holistic, evidence-based solution.",True,2021-08-09T00:00:00,Aug 2021,1,97,150,arch
A Primer on Memory Consistency and Cache Coherence,209984721,97.9523118,Vijay Nagarajan,Morgan & Claypool Publishers,2020,Second Edition, (2nd ed.),"Many modern computer systems, including homogeneous and heterogeneous architectures, support shared memory in hardware. In a shared memory system, each of the processor cores may read and write to a single shared address space. For a shared memory machine, the memory consistency model defines the architecturally visible behavior of its memory...",True,2020-02-04T00:00:00,Feb 2020,6,97,150,arch
Computer Engineering and Technology,95651423,73.51399426,Weixia Xu,Springer Nature Singapore,2016,"20th CCF Conference, NCCET 2016, Xi'an, China, August 10-12, 2016, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 20th CCF Conference on Computer Engineering and Technology, NCCET 2016, held in Xi'an, China, in August 2016.&nbsp;The 21 full papers presented were carefully reviewed and selected from 120...",True,2016-12-08T00:00:00,Dec 2016,5,97,150,arch
Advanced Computer Architecture,2657893,73.51399426,Junjie Wu,Springer Nature Singapore,2016,"11th Conference, ACA 2016, Weihai, China, August 22-23, 2016, Proceedings",,"This book constitutes the refereed proceedings of the&nbsp;11th Annual Conference on&nbsp;Advanced Computer Architecture,&nbsp;ACA 2016, held in Weihai, China, in August&nbsp;2016.&nbsp; The 17 revised full papers presented were carefully reviewed...",True,2016-08-08T00:00:00,Aug 2016,2,97,150,arch
Silicon Photonics & High Performance Computing,95933234,132.33695426,Anurag Mishra,Springer Nature Singapore,2017,Proceedings of CSI 2015,,"This book comprises selected contributions to the Computer Society of India’s annual convention. Divided into 10 topical volumes, the proceedings present papers on state-of-the-art research, surveys and succinct reviews, covering diverse topics...",True,2017-12-22T00:00:00,Dec 2017,3,97,150,arch
"Parallel Architecture, Algorithm and Programming",95883965,73.51399426,Guoliang Chen,Springer Nature Singapore,2017,"8th International Symposium, PAAP 2017, Haikou, China, June 17–18, 2017, Proceedings",,"This book constitutes the refereed proceedings of the 8th International Symposium on Parallel Architecture, Algorithm and Programming, PAAP 2017, held in Haikou, China, in June 2017. The 50 revised full papers and 7 revised short papers presented...",True,2017-10-05T00:00:00,Oct 2017,3,97,150,arch
Task Scheduling for Multi-core and Parallel Architectures,95916795,132.33695426,Quan Chen,Springer Nature Singapore,2017,"Challenges, Solutions and Perspectives",,"This book presents task-scheduling techniques for emerging complex parallel architectures including heterogeneous multi-core architectures, warehouse-scale datacenters, and distributed big data processing systems. The demand for high computational...",True,2017-11-23T00:00:00,Nov 2017,2,97,150,arch
Computer Engineering and Technology,95935760,73.51399426,Weixia Xu,Springer Nature Singapore,2018,"21st CCF Conference, NCCET 2017, Xiamen, China, August 16–18, 2017, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 21st CCF Conference on Computer Engineering and Technology, NCCET 2017, held in Xiamen, China, in August 2017.&nbsp;The 13 full papers presented were carefully reviewed and selected from 108...",True,2018-01-02T00:00:00,Jan 2018,5,97,150,arch
System and Architecture,96193765,161.74843426,Sunil Kumar Muttoo,Springer Nature Singapore,2018,Proceedings of CSI 2015,,"This book comprises the select proceedings of the annual convention of the Computer Society of India. Divided into 10 topical volumes, the proceedings present papers on state-of-the-art research, surveys, and succinct reviews. The volumes cover...",True,2018-05-15T00:00:00,May 2018,1,97,150,arch
Advanced Computer Architecture,138557547,73.51399426,Chao Li,Springer Nature Singapore,2018,"12th Conference, ACA 2018, Yingkou, China, August 10-11, 2018, Proceedings",,"This book constitutes the refereed proceedings of the&nbsp;12th Annual Conference on&nbsp;Advanced Computer Architecture,&nbsp;ACA 2018, held in Yingkou, China, in August&nbsp;2018.&nbsp;The 17 revised full papers presented were carefully reviewed...",True,2018-09-12T00:00:00,Sep 2018,2,97,150,arch
Computer Engineering and Technology,209633178,73.51399426,Weixia Xu,Springer Nature Singapore,2019,"22nd CCF Conference, NCCET 2018, Yinchuan, China, August 15–17, 2018, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 22nd CCF Conference on Computer Engineering and Technology, NCCET 2018, held in Yinchuan, China, in August 2018.The 17 full papers presented were carefully reviewed and selected from 120...",True,2019-01-05T00:00:00,Jan 2019,4,97,150,arch
Computer Engineering and Technology,209897404,73.51399426,Weixia Xu,Springer Nature Singapore,2019,"23rd CCF Conference, NCCET 2019, Enshi, China, August 1–2, 2019, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 23rd CCF Conference on Computer Engineering and Technology, NCCET 2019, held in Enshi, China, in August 2019.The 21 full papers presented were carefully reviewed and selected from 87...",True,2019-11-26T00:00:00,Nov 2019,4,97,150,arch
"Parallel Architectures, Algorithms and Programming",209965456,73.51399426,Hong Shen,Springer Nature Singapore,2020,"10th International Symposium, PAAP 2019, Guangzhou, China, December 12–14, 2019, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 10th&nbsp;International Symposium on&nbsp;Parallel Architectures, Algorithms and Programming, PAAP 2019, held in &nbsp;Guangzhou, China, in December 2019.The 39 revised full papers and 8...",True,2020-01-25T00:00:00,Jan 2020,2,97,150,arch
Advanced Computer Architecture,210113357,73.51399426,Dezun Dong,Springer Nature Singapore,2020,"13th Conference, ACA 2020, Kunming, China, August 13–15, 2020, Proceedings",,"This book constitutes the refereed proceedings of the&nbsp;13th Conference on&nbsp;Advanced Computer Architecture,&nbsp;ACA 2020, held in Kunming, China, in August&nbsp;2020. Due to the COVID-19 pandemic the conference was held online.&nbsp;The 24...",True,2020-09-04T00:00:00,Sep 2020,5,97,150,arch
"Parallel Architectures, Algorithms and Programming",210221580,73.51399426,Li Ning,Springer Nature Singapore,2021,"11th International Symposium, PAAP 2020, Shenzhen, China, December 28–30, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 11th&nbsp;International Symposium on&nbsp;Parallel Architectures, Algorithms and Programming, PAAP 2020, held in &nbsp;Shenzhen, China, in December 2020.The 37 revised full papers presented...",True,2021-02-06T00:00:00,Feb 2021,3,97,150,arch
Algorithms and Architectures for Cryptography and Source Coding in Non-Volatile Flash Memories,210352711,73.51399426,Malek Safieh,Springer Fachmedien Wiesbaden,2021,,,"In this work, algorithms and architectures for cryptography and source coding are developed, which are suitable for many resource-constrained embedded systems such as non-volatile flash memories. A new concept for elliptic curve cryptography is...",True,2021-08-09T00:00:00,Aug 2021,1,97,150,arch
Medicine Meets Virtual Reality 15,287001,238.210875,J.D. Westwood,IOS Press,2007,,,"MMVR is the premier conference on emerging data-centered technologies for medical care and education. MMVR is a multidisciplinary forum for computer scientists and engineers, physicians and surgeons, medical educators and students, military medicine specialists, and biomedical futurists. At MMVR, developers and end-users collaborate and...",True,2007-03-14T00:00:00,Jan 2007,3,97,150,arch
User Interface-orientierte Softwarearchitektur,748105,64.58761008,Paul Chlebek,Vieweg+Teubner Verlag,2007,Bauentwurfslehre für interaktive Softwareoberflächen - Kompass für die Entwicklung dialogintensiver Anwendungen - Leitfaden für erlebbare User Interfaces,,"Softwareoberflächen sind wie Häuserfassaden: Der Nutzer erwartet hinter einer schönen Außengestaltung ein wohl konstruiertes Inneres, in dem er sich wohl fühlt und in jeder Hinsicht gut zurechtfindet. ""User Interface-orientierte Softwarearchitektur""...",True,2007-10-24T00:00:00,Oct 2007,1,97,150,arch
Rechnerarchitektur,1256532,50.83774318,Paul Herrmann,Vieweg+Teubner Verlag,2013,"Aufbau, Organisation und Implementierung, inklusive 64-Bit-Technologie und Parallelrechner", (3rd ed.),Das kompakte Lehrbuch beschreibt die hardware-technischen Merkmale moderner Rechnerarchitekturen und herstellerabhängig deren konkrete und aktuelle Implementierungen. In weiteren Kapiteln: neueste Entwicklungen auf dem Gebiet der 64...,True,2013-04-09T00:00:00,Apr 2013,1,97,150,arch
Der Mikroprozessor 6809,2428605,49.42599214,Jörg Zschocke,Vieweg+Teubner Verlag,2013,,,"Der MC6809 von Motorola wird von Kennern als ""der Größte unter den Kleinen"" be­ zeichnet. Obwohl er unter den 8-Bit-Prozessoren sicher zu den leistungsfähigsten gehört, blieb er relativ unbekannt. Das vorliegende Buch soll ein wenig dazu...",True,2013-07-02T00:00:00,Jul 2013,1,97,150,arch
Der Mikroprozessor 68000,2428606,59.08766332,James Coffron,Vieweg+Teubner Verlag,2013,Anwendung und Fehlersuche,,"Dieses Buch beschäftigt sich mit einem 16 Bit-Mikroprozessor, genauer, mit dem 68000. Geschrieben ist es ftir diejenigen, die mit Hardware arbeiten. Es liefert Informa­ tionen und Einzelheiten über die Organisation eines typischen 68000-Systems....",True,2013-12-19T00:00:00,Dec 2013,1,97,150,arch
Digital Electronics with Arduino,210629941,20.35001475,Bob Dukish,BPB Publications,2020,Learn How To Work With Digital Electronics And MicroControllers,,Digital Electronics with Arduino Key Features; Work with (gates) the building blocks of computers; Discover logic circuits that can make decisions; See how computers work with ones and zeros; Understand how computers count and keep track of numbers; Build and test memory circuits; Implement hardware using code; Have fun while learning about the...,True,2020-01-01T00:00:00,Jan 2020,1,97,150,arch
Cloud Architecture Demystified,210858907,20.35001475,Keshri Asthana,BPB Publications,2023,"Understand how to design sustainable architectures in the world of Agile, DevOps, and Cloud (English Edition)",,"Design, deploy, and manage cloud-based solutions that are secure, scalable, and cost-effective. Key Features. &#9679; Learn how to enable effective architectural decision-making and cloud deployment strategies within the context of Agile DevOps. &#9679; Gain insights into unconventional principles and practices of architecture in the modern era....",True,2023-05-19T00:00:00,May 2023,2,97,150,arch
Multi-Cloud Administration Guide,211047215,27.15603975,Jeroen Mulder,BPB Publications,2023,"Manage and optimize cloud resources across Azure, AWS, GCP, and Alibaba Cloud (English Edition)",,A comprehensive guide to Multi-Cloud Administration for Cloud professionals. Key Features. &#9679; Get familiar with the various components involved in establishing a multi-cloud architecture. &#9679; Acquire the skills to effectively manage multi-cloud environments. &#9679; Establish guardrails and guidelines to ensure interoperability and...,True,2023-08-08T00:00:00,Aug 2023,1,97,150,arch
Strategy Guide for Automation,211047217,27.15603975,Magnus Glantz,BPB Publications,2023,Scale your business with IT automation (English Edition),,Learn how to develop and implement a sustainable and scalable automation strategy. Key Features. &#9679; Get familiar with the essential elements of a successful automation strategy. &#9679; Understand how to incorporate emerging technologies into your automation strategy to improve efficiency and productivity. &#9679; Learn how to design and...,True,2023-08-11T00:00:00,Aug 2023,1,97,150,arch
An Architecture for Fast and General Data Processing on Large Clusters,2583546,56.69,Matei Zaharia,Association for Computing Machinery and Morgan & Claypool Publishers,2016,,,"The past few years have seen a major change in computing systems, as growing data volumes and stalling processor speeds require more and more applications to scale out to clusters. Today, a myriad data sources, from the Internet to business operations to scientific instruments, produce large and valuable data streams. However, the processing...",True,2016-05-01T00:00:00,May 2016,1,97,150,arch
Heterogeneous Computing,209704926,40.27,Mohamed Zahran,Association for Computing Machinery and Morgan & Claypool Publishers,2019,Hardware and Software Perspectives,,"If you look around you will find that all computer systems, from your portable devices to the strongest supercomputers, are heterogeneous in nature. The most obvious heterogeneity is the existence of computing nodes of different capabilities (e.g. multicore, GPUs, FPGAs, …). But there are also other heterogeneity factors that exist in computing...",True,2019-05-29T00:00:00,May 2019,1,97,150,arch
Learning Approaches in Signal Processing,209545366,330.903904,Wan-Chi Siu,Jenny Stanford Publishing,2018,,,"Coupled with machine learning, the use of signal processing techniques for big data analysis, Internet of things, smart cities, security, and bio-informatics applications has witnessed explosive growth. This has been made possible via fast algorithms on data, speech, image, and video processing with advanced GPU technology. This book presents an...",True,2018-12-07T00:00:00,Dec 2018,4,97,150,arch
Supercomputing,1285804,73.51399426,Jiro Kondo,Springer Japan,2012,"Applications, Algorithms, and Architectures For the Future of Supercomputing",,For the Future of Supercomputing,True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
TRON Project 1990,1286305,73.51399426,Ken Sakamura,Springer Japan,2012,Open-Architecture Computer Systems,,Proceedings of the Seventh TRON Project Symposium,True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Advances In Computer Architecture And Implementation,96308935,363.99,Gopal Narayan,Arts & Science Academic Publishing,2015,,,"In computer engineering, computer architecture is a set of disciplines that describes the functionality, the organization and the implementation of computer systems; that is, it defines the capabilities of a computer and its programming model in...",True,2015-06-30T00:00:00,Jun 2015,1,97,150,arch
Computer Information Systems,210250475,200.99,Ryhan Ebad,Arts & Science Academic Publishing,2013,,,"This publication titled, “Computer Information Systems” provides readers with an introductory overview of computer information systems. An overview of various kinds of computer information systems and technologies is given with focus on role of...",True,2013-06-30T00:00:00,Jun 2013,1,97,150,arch
Computer Systems Organization,210250493,200.99,Ryhan Ebad,Arts & Science Academic Publishing,2013,,,"This publication titled, “Computer Systems Organization” provides readers with introductory overview of computer systems organization. An overview of major dimensions of focus on computer systems is given with focus on elements and dimensions....",True,2013-06-30T00:00:00,Jun 2013,1,97,150,arch
Computer System Architecture And Design,210250498,200.99,Manvendra Bhattacharya,Arts & Science Academic Publishing,2013,,,"This publication titled, “Computer System Architecture and Design” provides readers with an introductory overview of computer architecture. An overview of elements and dimensions of computer architecture is given. Also, an overview of focus on...",True,2013-06-30T00:00:00,Jun 2013,1,97,150,arch
Computer System Architecture,210430258,119.99,Harsh Marwah,Arts & Science Academic Publishing,2010,,,This book provides a broad and a thorough introduction about Computer System and its Architecture. The purpose of the book is to present a reasonably comprehensive sampling theory as it has been developed for use in understanding Computers and its...,True,2010-06-30T00:00:00,Jun 2010,1,97,150,arch
Computer Technology and Computer Programming,1576510,205.74336,James L. Antonakos,Apple Academic Press,2016,Research and Strategies,,"This title includes a number of Open Access chapters.Covering a broad range of new topics in computer technology and programming, this volume discusses encryption techniques, SQL generation, Web 2.0 technologies, and visual sensor networks. It also examines reconfigurable computing, video streaming, animation techniques, and more. Readers will lear",True,2016-04-19T00:00:00,Apr 2016,1,97,150,arch
Data Structure and Software Engineering,1576509,205.74336,James L. Antonakos,Apple Academic Press,2016,Challenges and Improvements,,"This title includes a number of Open Access chapters.Data structure and software engineering is an integral part of computer science. This volume presents new approaches and methods to knowledge sharing, brain mapping, data integration, and data storage. The author describes how to manage an organization's business process and domain data and prese",True,2016-04-19T00:00:00,Apr 2016,1,97,150,arch
"OpenMP: Advanced Task-Based, Device and Compiler Programming",211133577,83.80801226,Simon McIntosh-Smith,Springer Nature Switzerland,2023,"19th International Workshop on OpenMP, IWOMP 2023, Bristol, UK, September 13–15, 2023, Proceedings",,"This book constitutes the proceedings of the 19th International Workshop on OpenMP, IWOMP 2023, held in Bristol, UK, during September 13–15, 2023.The 15 full papers presented in this book were carefully reviewed and selected from 20 submissions....",True,2023-08-30T00:00:00,Aug 2023,5,97,150,arch
Control Systems,210660103,154.29037472,Vsevolod Kuntsevich,River Publishers,2022,Theory and Applications,,"In recent years, a considerable amount of effort has been devoted, both in industry and academia, towards the development of advanced methods of control theory with focus on its practical implementation in various fields of human activity such as space control, robotics, control applications in marine systems, control processes in agriculture...",True,2022-09-01T00:00:00,Sep 2022,3,97,150,arch
Certifications of Critical Systems – The CECRIS Experience,210660084,0.0,Andrea Bondavalli,River Publishers,2022,,,"In recent years, a considerable amount of effort has been devoted, both in industry and academia, to the development, validation and verification of critical systems, i.e. those systems whose malfunctions or failures reach a critical level both in terms of risks to human life as well as having a large economic impact.Certifications of Critical...",True,2022-09-01T00:00:00,Sep 2022,2,97,150,arch
Certifications of Critical Systems – The CECRIS Experience,210660085,0.0,Andrea Bondavalli,River Publishers,2022,,,"In recent years, a considerable amount of effort has been devoted, both in industry and academia, to the development, validation and verification of critical systems, i.e. those systems whose malfunctions or failures reach a critical level both in terms of risks to human life as well as having a large economic impact.Certifications of Critical...",True,2022-09-01T00:00:00,Sep 2022,2,97,150,arch
High Performance Embedded Computing,210660170,0.0,Luis Miguel Pinho,River Publishers,2022,,,"Nowadays, the prevalence of computing systems in our lives is so ubiquitous that we live in a cyber-physical world dominated by computer systems, from pacemakers to cars and airplanes. These systems demand for more computational performance to process large amounts of data from multiple data sources with guaranteed processing times. Actuating...",True,2022-09-01T00:00:00,Sep 2022,3,97,150,arch
High Performance Embedded Computing,210660171,0.0,Luis Miguel Pinho,River Publishers,2022,,,"Nowadays, the prevalence of computing systems in our lives is so ubiquitous that we live in a cyber-physical world dominated by computer systems, from pacemakers to cars and airplanes. These systems demand for more computational performance to process large amounts of data from multiple data sources with guaranteed processing times. Actuating...",True,2022-09-01T00:00:00,Sep 2022,3,97,150,arch
DevOps: A Journey from Microservice to Cloud Based Containerization,211168839,83.99472672,Hitesh Kumar Sharma,River Publishers,2024,,,"This book introduced the DevOps culture, and the tools and techniques under this technical cultural umbrella.",True,2024-01-23T00:00:00,Jan 2024,4,97,150,arch
Zero-trust – An Introduction,211176137,77.13661472,Tom Madsen,River Publishers,2024,,,The book provides you with information on how to implement and manage a zero-trust architecture.,True,2024-01-31T00:00:00,Jan 2024,1,97,150,arch
Cloud Orchestration Unleashed,211140434,10.99,Rob Botwright,Pastor Publishing Ltd,2023,Comprehensive Journey From Novice To Guru,,"Introducing ""Cloud Orchestration Unleashed"" - Your Path to Orchestrating Success! ���� Are you ready to become a cloud orchestration guru? Dive into our comprehensive book bundle, ""Cloud Orchestration Unleashed,"" and embark on an exciting journey from novice to expert. ���� What's Inside: ✨ Book 1: Cloud Orchestration Demystified - A Beginner's...",True,2023-10-22T00:00:00,Oct 2023,1,97,150,arch
Performance Evaluation of Computer and Communication Systems,1568638,75.42208672,Jean-Yves Le Boudec,EPFL Press,2011,,,This book is written for computer engineers and scientists active in the development of software and hardware systems. It supplies the understanding and tools needed to effectively evaluate the performance of individual computer and communication systems. It covers the theoretical foundations of the field as well as specific software packages...,True,2011-02-01T00:00:00,Feb 2011,1,97,150,arch
Computer Science Principles V11,209892809,4.96839825,Clive W Humphris,eptsoft limited,2018,,,An enhanced eBook published in full colour. Now including extensive interactive content enabling exploration by inserting any values that would occur in a real situation whereby the graphics are redrawn to reflect those changes. Calculations can be also tested against any standard subject textbook to compare the results. Interactive Technology...,True,2018-11-01T00:00:00,Nov 2018,1,97,150,arch
