Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Cisco IOS Cookbook,443132,47.99,Kevin Dooley,O'Reilly Media,2006,Field-Tested Solutions to Cisco Router Problems, (2nd ed.),"Never has something cried out for a cookbook quite as much as Cisco's Internetwork Operating System (IOS). IOS is powerful and flexible, but also confusing and daunting. Most tasks can be accomplished in several different ways. And you don't want to spend precious time figuring out which way is best when you're trying to solve a problem quickly....",True,2007-06-19T00:00:00,Dec 2006,2,97,150,networking
IPv6 Network Administration,443178,35.99,Niall Richard Murphy,O'Reilly Media,2005,Teaching the Turtle to Dance,,"What once seemed nearly impossible has turned into reality. The number of available Internet addresses is now nearly exhausted, due mostly to the explosion of commercial websites and entries from an expanding number of countries. This growing shortage has effectively put the Internet community--and some of its most brilliant engineers--on alert...",True,2008-03-26T00:00:00,Mar 2005,2,97,150,networking
MQTT Essentials - A Lightweight IoT Protocol,95758632,44.99,Gaston C. Hillar,Packt Publishing,2017,Send and receive messages with the MQTT protocol for your IoT solutions.,,,True,2017-04-14T00:00:00,Apr 2017,1,97,150,networking
OpenStack Cloud Computing Cookbook,95952835,55.99,Kevin Jackson,Packt Publishing,2018,"Over 100 practical recipes to help you build and operate OpenStack cloud computing, storage, networking, and automation",,,True,2018-01-29T00:00:00,Jan 2018,4,97,150,networking
Network Programming with Rust,96029117,49.99,Abhishek Chanda,Packt Publishing,2018,Build fast and resilient network servers and clients by leveraging Rust's memory-safety and concurrency features,,,True,2018-02-27T00:00:00,Feb 2018,1,97,150,networking
Network Security Strategies,210136916,44.99,Aditya Mukherjee,Packt Publishing,2020,Protect your network and enterprise against advanced cybersecurity attacks and threats,,,True,2020-11-06T00:00:00,Nov 2020,1,97,150,networking
Cisco Networking All-in-One For Dummies,697998,56.99,Edward Tetz,Wiley,2011,,,"A helpful guide on all things Cisco Do you wish that the complex topics of routers, switches, and networking could be presented in a simple, understandable presentation? With Cisco Networking All-in-One For...",True,2011-08-24T00:00:00,Aug 2011,1,97,150,networking
"Social Engineering in IT Security: Tools, Tactics, and Techniques",1433272,49.00338,Sharon Conheady,McGraw Hill LLC,2014,"Testing Tools, Tactics & Techniques",,"Cutting-edge social engineering testing techniques ""Provides all of the core areas and nearly everything [you] need to know about the fundamentals of the topic.""-- Slashdot Conduct ethical social engineering tests to identify an organization's susceptibility to attack. Written by a global expert on the topic, Social Engineering in IT Security...",True,2014-08-05T00:00:00,Aug 2014,1,97,150,networking
"Gray Hat Hacking: The Ethical Hacker's Handbook, Sixth Edition",210404992,81.6723,Allen Harper,McGraw Hill LLC,2022,, (6th ed.),"Up-to-date strategies for thwarting the latest, most insidious network attacks This fully updated, industry-standard security resource shows, step by step, how to fortify computer networks by learning and applying effective ethical hacking techniques. Based on curricula developed by the authors at major security conferences and colleges, the...",True,2022-03-11T00:00:00,Mar 2022,7,97,150,networking
Juniper QFX10000 Series,2651276,53.99,Jr. Douglas Richard Hanks,O'Reilly Media,2016,A Comprehensive Guide to Building Next-Generation Data Centers,,"Like the popular guides The MX Series and Juniper QFX5100 Series , this practical book—written by the same author—introduces new QFX10000 concepts in switching and virtualization, specifically in the core of the data center network. The rise of cloud computing with service providers and the need to create private clouds for enterprise,...",True,2016-07-28T00:00:00,Jul 2016,1,97,150,networking
Cloud Computing,210861142,65.32422795,Thomas Erl,Pearson Education,2023,"Concepts, Technology, Security, and Architecture", (2nd ed.),"Cloud Computing: Concepts, Technology, Security &amp; Architecture Cloud computing has become an integral and foundational part of information technology. The majority of digital business activity and technology innovation occurs with the involvement of contemporary cloud environments that provide highly sophisticated automated...",True,2023-08-14T00:00:00,Aug 2023,2,97,150,networking
Cloud Computing Design Patterns,2058043,54.43458795,Thomas Erl,Pearson Education,2015,,,"“This book continues the very high standard we have come to&nbsp;expect from ServiceTech Press. The book provides&nbsp;well-explained&nbsp;vendor-agnostic patterns to the challenges of providing or using cloud solutions from PaaS to SaaS. The book is not only a great patterns reference, but also worth reading from cover to cover as the...",True,2015-05-15T00:00:00,May 2015,3,97,150,networking
Cloud Native programming with Golang,95945983,49.99,Mina Andrawos,Packt Publishing,2017,Develop microservice-based high performance web apps for the cloud with Go,,,True,2017-12-28T00:00:00,Dec 2017,2,97,150,networking
AWS Administration - The Definitive Guide,96158234,49.99,Yohan Wadia,Packt Publishing,2018,"Design, build, and manage your infrastructure on Amazon Web Services",,,True,2018-03-23T00:00:00,Mar 2018,1,97,150,networking
Cybersecurity: The Beginner's Guide,209693188,31.99,Dr. Erdal Ozkaya,Packt Publishing,2019,A comprehensive guide to getting started in cybersecurity,,,True,2019-05-27T00:00:00,May 2019,1,97,150,networking
Hands-On Network Programming with C,209680895,47.99,Lewis Van Winkle,Packt Publishing,2019,Learn socket programming in C and write secure and optimized network code,,,True,2019-05-13T00:00:00,May 2019,1,97,150,networking
The Docker Workshop,210149428,44.99,Vincent Sesto,Packt Publishing,2020,Learn how to use Docker containers effectively to speed up the development process,,,True,2020-10-29T00:00:00,Oct 2020,5,97,150,networking
The Kubernetes Workshop,210127891,44.99,Zachary Arnold,Packt Publishing,2020,Learn how to build and run highly scalable workloads on Kubernetes,,,True,2020-09-24T00:00:00,Sep 2020,6,97,150,networking
Zabbix 5 IT Infrastructure Monitoring Cookbook,210219556,49.99,Nathan Liefting,Packt Publishing,2021,"Explore the new features of Zabbix 5 for designing, building, and maintaining your Zabbix setup",,,True,2021-02-26T00:00:00,Feb 2021,2,97,150,networking
Practical Node-RED Programming,210252188,44.99,Taiji Hagino,Packt Publishing,2021,Learn powerful visual programming techniques and best practices for the web and IoT,,,True,2021-03-22T00:00:00,Mar 2021,2,97,150,networking
Git for Programmers,210328700,55.99,Jesse Liberty,Packt Publishing,2021,Master Git for effective implementation of version control for your programming projects,,,True,2021-06-30T00:00:00,Jun 2021,2,97,150,networking
CompTIA CASP+ CAS-004 Certification Guide,210465533,42.99,Mark Birch,Packt Publishing,2022,Develop CASP+ skills and learn all the key topics needed to prepare for the certification exam,,,True,2022-03-03T00:00:00,Mar 2022,1,97,150,networking
"Mastering Azure Security,",210527332,49.99,Mustafa Toroman,Packt Publishing,2022,Keeping your Microsoft Azure workloads safe,,,True,2022-04-28T00:00:00,Apr 2022,2,97,150,networking
Network Automation with Go,210722762,50.99,Nicolas Leiva,Packt Publishing,2023,Learn how to automate network operations and build applications using the Go programming language,,,True,2023-01-05T00:00:00,Jan 2023,2,97,150,networking
Demystifying Cryptography with OpenSSL 3.0,210738678,42.99,Alexei Khlebnikov,Packt Publishing,2022,Discover the best techniques to enhance your network security with OpenSSL 3.0,,,True,2022-10-26T00:00:00,Oct 2022,2,97,150,networking
Mastering Python Networking,210746499,50.99,Eric Chou,Packt Publishing,2023,"Utilize Python packages and frameworks for network automation, monitoring, cloud, and management",,,True,2023-01-20T00:00:00,Jan 2023,1,97,150,networking
gRPC Go for Professionals,210904648,45.99,Clément Jean,Packt Publishing,2023,"Implement, test, and deploy production-grade microservices",,,True,2023-07-14T00:00:00,Jul 2023,1,97,150,networking
Cisco Networks,210282354,137.4251403,Chris Carthern,Apress,2021,"Engineers' Handbook of Routing, Switching, and Security with IOS, NX-OS, and ASA", (2nd ed.),"For beginning and experienced network engineers tasked with building LAN, WAN, and data center connections, this book lays out clear directions for installing, configuring, and troubleshooting networks with Cisco devices.&nbsp;Cisco Networks, 2nd Edition&nbsp;is a practical guide and desk reference for Cisco engineers. This new edition...",True,2021-05-04T00:00:00,May 2021,3,97,150,networking
Embedded Ethernet and Internet Complete,175243,39.95,Jan Axelson,Lakeview Research,2004,,,"Bringing together two areas of computer technology&#151;networking and embedded systems&#151;this developer's guide offers guidance and examples for each of these, with a focus on the special requirements and limits of embedded systems. Because developing an embedded system for networking requires knowledge from many areas, including...",True,2004-10-01T00:00:00,Oct 2004,1,97,150,networking
Storage Area Networks For Dummies,413083,37.99,Christopher Poelker,Wiley,2008,, (2nd ed.),"If you’ve been charged with setting up storage area networks for your company, learning how SANs work and managing data storage problems might seem challenging. Storage Area Networks For Dummies, 2 nd ...",True,2009-01-06T00:00:00,Dec 2008,2,97,150,networking
IT Disaster Recovery Planning For Dummies,331530,34.99,Peter H. Gregory,Wiley,2007,,,"If you have a business or a nonprofit organization, or if you’re the one responsible for information systems at such an operation, you know that disaster recovery planning is pretty vital. But it’s easy to put it off. After all, where do you...",True,2008-01-07T00:00:00,Dec 2007,2,97,150,networking
Windows Command Line Administration Instant Reference,589071,42.0,John Paul Mueller,Wiley,2010,,,"The perfect companion to any book on Windows Server 2008 or Windows 7, and the quickest way to access critical information Focusing just on the essentials of command-line interface (CLI), Windows Command-Line...",True,2010-09-09T00:00:00,Sep 2010,1,97,150,networking
