Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Moving to Ubuntu Linux,366018,48.98976795,Marcel Gagné,Pearson Education,2006,,,"Discover Ubuntu, Today’s Hottest Linux Everyone’s talking about Ubuntu–it’s not just 100% free, it’s the most useful, practical desktop Linux ever! Now, Linux expert Marcel Gagné reveals Ubuntu’s amazing power and helps you migrate from Windows faster than you ever thought possible. Moving to Ubuntu Linux will teach you how to do...",True,2006-08-17T00:00:00,Aug 2006,1,97,150,os
Designer's Guide to Mac OS X Tiger,679653,32.65530795,Jeff Gamet,Pearson Education,2006,,,"You held off on moving to Mac OS X until your bread-and-butter applications made the jump, and now you're thinking of moving up to Tiger. This book is especially geared toward designers who've become comfortable working under Mac OS X and are ready now to make the Tiger transition. Designer and prepress pro Jeff Gamet focuses on the...",True,2006-06-20T00:00:00,Jun 2006,1,97,150,os
Solaris 10 Security Essentials,726060,48.98976795,Sun Microsystems,Pearson Education,2009,,,"Solaris™ 10 Security Essentials describes the various security technologies contained in the Solaris operating system. The book describes how to make installations secure and how to configure the OS to the particular needs of your environment, whether your systems are on the edge of the Internet or running a data center. The authors...",True,2009-10-29T00:00:00,Oct 2009,1,97,150,os
Advanced UNIX Programming,726169,65.32422795,Marc J. Rochkind,Pearson Education,2004,, (2nd ed.),"The classic guide to UNIX® programming-completely updated! UNIX application programming requires a mastery of system-level services. Making sense of the many functions-more than 1,100 functions in the current UNIX specification-is a daunting task, so for years programmers have turned to Advanced UNIX Programming for its clear, expert...",True,2004-04-29T00:00:00,Apr 2004,1,97,150,os
CLI for Noobies,726268,27.21048795,Joe Barr,Pearson Education,2007,A Primer on the Linux Command Line (Digital Short Cut),,"The Command Line Interface (CLI) is your window into the soul of Linux. At the CLI, you learn how Linux thinks and why it behaves as it does. However, the CLI has a reputation for being difficult to learn and tends to frighten the uninitiated. In...",True,2007-07-17T00:00:00,Jul 2007,1,97,150,os
Solaris Application Programming,726351,72.13025295,Darryl Gove,Pearson Education,2007,,,"Solaris™ Application Programming is a comprehensive guide to optimizing the performance of applications running in your Solaris environment. From the fundamentals of system performance to using analysis and optimization tools to their fullest, this wide-ranging resource shows developers and software architects how to get the most from...",True,2007-12-27T00:00:00,Dec 2007,1,97,150,os
VMware vSphere and Virtual Infrastructure Security,726364,54.43458795,Edward Haletky,Pearson Education,2009,Securing the Virtual Environment,,"Complete Hands-On Help for Securing VMware vSphere and Virtual Infrastructure by Edward Haletky, Author of the Best Selling Book on VMware, VMware ESX Server in the Enterprise &nbsp; As VMware has become increasingly ubiquitous in the enterprise, IT professionals have become increasingly concerned about securing it. Now, for the first...",True,2009-06-10T00:00:00,Jun 2009,1,97,150,os
DTrace,726451,65.32422795,Brendan Gregg,Pearson Education,2011,"Dynamic Tracing in Oracle Solaris, Mac OS X, and FreeBSD",,"The Oracle Solaris DTrace feature revolutionizes the way you debug operating systems and applications. Using DTrace, you can dynamically instrument software and quickly answer virtually any question about its behavior. Now, for the first time, there's a comprehensive, authoritative guide to making the most of DTrace in any supported...",True,2011-02-24T00:00:00,Feb 2011,2,97,150,os
Solaris 10 System Administration Essentials,726407,48.98976795,Solaris System Engineers,Pearson Education,2009,,,"Solaris™ 10 System Administration Essentials is the first book to concisely yet comprehensively cover all of the breakthrough features of the Solaris 10 operating system. The Solaris OS has a long history of innovation, and the Solaris 10 OS is a watershed release that includes features such as Zones, which provide application...",True,2009-11-03T00:00:00,Nov 2009,1,97,150,os
Maximum vSphere,726435,43.54494795,Eric Siebert,Pearson Education,2010,"Tips, How-Tos, and Best Practices for Working with VMware vSphere 4",,"Best Practices, How-Tos, and Technical Deep Dives for Working VMware VI4/VI3 Pros &nbsp; Maximum vSphere is the comprehensive, up-to-the-minute, working reference for everyone who plans, implements, or administers VMware virtual infrastructure. Authored by top VMware consultants, it brings together proven best practices, tips, and...",True,2010-08-10T00:00:00,Aug 2010,2,97,150,os
VMware VI and vSphere SDK,726458,65.32422795,Steve Jin,Pearson Education,2009,Managing the VMware Infrastructure and vSphere,,"This is the eBook version of the printed book. If the print book includes a CD-ROM, this content is not included within the eBook version. &nbsp; Drive Even More Value from Virtualization: Write VMware® Applications that Automate Virtual...",True,2009-09-29T00:00:00,Sep 2009,1,97,150,os
Windows 7 Device Driver,726533,59.87940795,"Reeves, Ronald D., Ph.D.",Pearson Education,2010,,,"“The chapter on programming a KMDF hardware driver provides a great example for readers to see a driver being made.” –Patrick Regan, network administrator, Pacific Coast Companies&nbsp; The First Authoritative Guide to Writing Robust, High-Performance Windows 7 Device Drivers &nbsp; Windows 7 Device Driver brings together all...",True,2010-11-16T00:00:00,Nov 2010,1,97,150,os
Core Animation,726482,48.98976795,Marcus Zarra,Pearson Education,2009,Simplified Animation Techniques for Mac and iPhone Development,,"Apple’s Core Animation framework enables Mac OS X, iPhone, and iPod touch developers to create richer, more visual applications–more easily than ever and with far less code. Now, there’s a comprehensive, example-rich, full-color reference to Core Animation for experienced OS X and iPhone developers who want to make the most of this...",True,2009-11-24T00:00:00,Nov 2009,2,97,150,os
Powering your home theater from your Mac,765812,1.34759295,Scott McNulty,Pearson Education,2011,,,"Your Mac is chock-full of movies, TV shows, and music, and that’s great. But what about that big old high-definition TV in the living room or the radio in the bathroom? How do you get your music to stream to every room in the house? In this...",True,2011-07-27T00:00:00,Jul 2011,1,97,150,os
"Video conferencing, with Mac OS X Lion",765815,1.34759295,Scott McNulty,Pearson Education,2011,,,"Now that fast Internet connections are the norm, videoconferencing is hotter than ever. Why is it so popular? Apple’s decision to include a webcam on every portable Mac certainly helps, but so does the ease of use of applications like Skype. Lots...",True,2011-07-27T00:00:00,Jul 2011,1,97,150,os
Mac OS X v. 10.2 Jaguar Killer Tips,815674,32.65530795,Scott Kelby,Pearson Education,2002,,,"Mac OS X Killer Tips is not another newbie book. OS X Killer Tips speaks directly to the daily Mac user who needs to get the most out of their Mac NOW. ""Nothin' but sidebars!"" Time is money. And a lot of experienced users find themselves trying to save time by skimming through larger computer books in order to pull out the useful...",True,2002-09-26T00:00:00,Sep 2002,1,97,150,os
OS X Mountain Lion Absolute Beginner's Guide,1019565,27.21048795,Yvonne Johnson,Pearson Education,2012,,,"Make the most of your new OS X® Mountain Lion notebook or desktop computer—without becoming a technical expert! This book is the fastest way to get comfortable, get productive, get online, connect with friends and family, explore the Web, enjoy music and video, and have way more fun! Even if you’ve never used a Mac before, this book...",True,2012-08-28T00:00:00,Aug 2012,1,97,150,os
Oracle® Solaris 11 System Administration,1436145,54.43458795,Bill Calkins,Pearson Education,2013,,,"Oracle® Solaris 11 System Administration covers every skill required to effectively install and administer the Oracle ® Solaris 11.1 operating system in production environments. It features dozens of step-bystep “learn by example” procedures, demonstrating how to apply complex solutions in real-world data center environments. &nbsp;...",True,2013-06-10T00:00:00,Jun 2013,1,97,150,os
Nagios,1436246,48.98976795,David Josephsen,Pearson Education,2013,Building Enterprise-Grade Monitoring Infrastructures for Systems and Networks, (2nd ed.),"This is the definitive guide to building cost-effective, enterprise-strength monitoring infrastructures with the latest commercial and open source versions of Nagios. World-renowned monitoring expert David Josephsen covers the entire monitoring software stack, treating Nagios as a specification language and foundation for building well designed...",True,2013-03-20T00:00:00,Mar 2013,1,97,150,os
"Official Ubuntu Server Book, The",1318184,48.98976795,Kyle Rankin,Pearson Education,2013,, (3rd ed.),"Ubuntu Server is a complete, free server operating system that just works, with the extra Ubuntu polish, innovation, and simplicity that administrators love. &nbsp; Now, there’s a definitive, authoritative guide to getting up and running quickly with the newest, most powerful versions of Ubuntu Server. Written by leading members of the...",True,2013-07-10T00:00:00,Jul 2013,2,97,150,os
Upgrading to Mavericks,1514638,2.70879795,Tom Negrino,Pearson Education,2013,10 Things To Do Before Moving to OS X 10.9,,"Sure, you can simply buy OS X Mavericks from the Mac App Store and click the Upgrade button, but we think it’s a much wiser idea to get your system ready so that after you upgrade, you can get back to work with the least amount of trouble and...",True,2013-10-23T00:00:00,Oct 2013,1,97,150,os
"Practical Guide to Fedora and Red Hat Enterprise Linux, A",1585277,65.32422795,Mark G. Sobell,Pearson Education,2013,, (7th ed.),"The full text downloaded to your computer With eBooks you can: search for key concepts, words and phrases make highlights and notes as you study share your notes with friends eBooks are downloaded to your computer and accessible either offline through the Bookshelf (available as a free download), available online and also via the iPad and...",True,2013-12-19T00:00:00,Dec 2013,1,97,150,os
Software Change Management,1663678,32.65530795,Donald J. Reifer,Pearson Education,2011,Case Studies and Practical Advice,,"Why is it so difficult to change organizations? What does it really take to make “process improvement” yield measurable results? For more than 30 years, Donald Riefer has been guiding software teams through the technical, organizational, and people issues that must be managed in order to make meaningful process changes—and better...",True,2011-12-22T00:00:00,Dec 2011,1,97,150,os
"Windows 7 Inside Out, Deluxe Edition",1663696,65.32422795,Ed Bott,Pearson Education,2011,,,"Dive deeper into Windows 7—with new content and new resources on CD! The Deluxe Edition of the ultimate, in-depth reference to Windows 7 has been fully updated for SP1 and Internet Explorer 9, and features 300+ pages of additional coverage and advanced topics. It’s now packed with even more timesaving solutions, troubleshooting tips,...",True,2011-07-15T00:00:00,Jul 2011,3,97,150,os
Training Guide Configuring Windows Server 2012 Advanced Services (MCSA),1663756,65.32422795,Orin Thomas,Pearson Education,2013,,,"Configuring Advanced Windows Server 2012 Services Designed to help enterprise administrators develop real-world, job-role-specific skills—this Training Guide focuses on advanced configuration of services necessary to deploy, manage and maintain a Windows Server 2012 infrastructure. Build hands-on expertise through a series of...",True,2013-11-15T00:00:00,Nov 2013,1,97,150,os
Training Guide Administering Windows Server 2012 (MCSA),1663642,65.32422795,Orin Thomas,Pearson Education,2013,,,"Designed to help enterprise administrators develop real-world, job-role-specific skills—this Training Guide focuses on deploying and managing Windows Server 2012. Build hands-on expertise through a series of lessons, exercises, and suggested practices—and help maximize your performance on the job. This Microsoft Training Guide: ...",True,2013-05-15T00:00:00,May 2013,1,97,150,os
Developing Cloud Applications with Windows Azure Storage,1663653,32.65530795,Paul Mehner,Pearson Education,2013,,,"Get the focused, pragmatic guidance you need to build professional cloud applications using Windows Azure Storage. This is one of the few books centered around Storage capabilities, and the author provides essential, expert coverage of the four key services - BLOB, tables, queues, and drives. Developers will gain hands-on insights,...",True,2013-03-15T00:00:00,Mar 2013,1,97,150,os
Visual Models for Software Requirements,1663711,59.87940795,Anthony Chen,Pearson Education,2012,,,"Apply best practices for capturing, analyzing, and implementing software requirements through visual models—and deliver better results for your business. The authors—experts in eliciting and visualizing requirements—walk you through a simple but comprehensive language of visual models that has been used on hundreds of real-world,...",True,2012-07-15T00:00:00,Jul 2012,2,97,150,os
Windows 8.1 Inside Out,1676073,38.10012795,Tony Northrup,Pearson Education,2013,,,"You're beyond the basics - so dive right in and really put your PC to work! This supremely organized reference packs hundreds of timesaving solutions, troubleshooting tips, and workarounds for Windows 8.1. Plus, you get access to two and half hours of video training and a companion ebook. Topics include: Installing, upgrading, or...",True,2013-11-15T00:00:00,Nov 2013,1,97,150,os
UNIX System V Network Programming,1732111,48.98976795,Stephen A. Rago,Pearson Education,1993,,,"Finally, with UNIX® System V Network Programming, an authoritative reference is available for programmers and system architects interested in building networked and distributed applications for UNIX System V. Even if you currently use a different version of the UNIX system, such as the latest release of 4.3BSD or SunOS, this book is...",True,1993-03-31T00:00:00,Mar 1993,1,97,150,os
My MacBook (Yosemite Edition),1832699,27.21048795,John Ray,Pearson Education,1753,,,"Covers MacBook, MacBook Pro, and MacBook Air Step-by-step instructions with callouts to MacBook photos that show you exactly what to do. Help when you run into hardware or operating system problems or limitations. Tips and Notes to help you get the most from your MacBook. Full-color, step-by-step tasks walk you through getting and...",True,2014-11-03T00:00:00,Jan 1753,1,97,150,os
Apple Pro Training Series,1925601,43.54494795,Mark Wood,Pearson Education,2015,"Pages, Numbers, and Keynote",,"In the only Apple-certified book on the Apple productivity apps–Pages, Numbers, and Keynote, you’ll learn the how and why of creating and publishing first-rate documents, spreadsheets, and presentations. Working through this guide, you will gain confidence working on progressively more complex, real-world projects, using Pages,...",True,2015-01-16T00:00:00,Jan 2015,1,97,150,os
Virtualizing Desktops and Apps with Windows Server 2012 R2 Inside Out,2037971,59.87940795,Byron Wright,Pearson Education,2015,,,"Conquer Windows Server 2012 R2 virtualization--from the inside out! Dive into Windows Server 2012 R2 virtualization--and really put your systems expertise to work. Focusing on both virtual desktop infrastructure and virtualized applications, this supremely organized reference packs hundreds of timesaving solutions, tips, and...",True,2015-04-23T00:00:00,Apr 2015,2,97,150,os
Managing Apple Devices,2045919,88.46471295,Arek Dreyer,Pearson Education,1753,Deploying and Maintaining iOS and OS X, (2nd ed.),"Managing Apple Devices, Second Edition will enable you to create an effective plan for deploying and maintaining groups of Apple devices using iOS 8 and OS X Yosemite in your organization. This all-in-one resource teaches a wide variety of Apple management technologies; explains the theory behind the tools; and provides practical,...",True,2015-05-05T00:00:00,Jan 1753,2,97,150,os
Microsoft Public Cloud Services,2063837,43.54494795,Blain Barton,Pearson Education,2015,Setting up your business in the cloud,,"Use Microsoft cloud services to help build a more competitive, agile business Grow your business with Microsoft public cloud services--without costly new hardware or IT staff. Discover high-value services including Microsoft Office 365, Microsoft Intune, Azure, OneDrive for Business, and Windows Server 2012 R2 in the cloud. Set up your...",True,2015-05-30T00:00:00,May 2015,1,97,150,os
Deploying and Managing Active Directory with Windows PowerShell,2071421,38.10012795,Charlie Russel,Pearson Education,2015,Tools for cloud-based and hybrid environments,,"Use Windows PowerShell to simplify and accelerate Active Directory domain controller management, whether you’re running Active Directory entirely in the cloud, on-premises, or in a hybrid environment. In this concise reference, Microsoft MVP Charlie Russel presents the commands, tested scripts, and best-practice advice you need to deploy and run...",True,2015-06-08T00:00:00,Jun 2015,1,97,150,os
Docker Containers,2418833,43.54494795,Christopher Negus,Pearson Education,2015,"Build and Deploy with Kubernetes, Flannel, Cockpit, and Atomic",,"Whether on your laptop or a remote cloud, Docker can transform how you create, test, deploy, and manage your most critical applications. In Docker Containers , Christopher Negus helps you master Docker containerisation from the ground up. You’ll start out running a few Docker container images in Ubuntu, Fedora, RHEL, CoreOS, or Project Atomic....",True,2015-11-14T00:00:00,Nov 2015,1,97,150,os
CompTIA Linux+ / LPIC-1 Cert Guide,2467644,54.43458795,Ross Brunson,Pearson Education,2015,(Exams LX0-103 & LX0-104/101-400 & 102-400),,"The LPIC-1 Authorized Cert Guide has a single goal: to help you pass the new version of the Linux Professional Institute LPIC-1 exams. The most comprehensive and time-efficient LPIC-1 study guide available, it's an extraordinarily cost-effective alternative to expensive training: a perfect resource for all LPIC-1 candidates. Authored...",True,2015-11-30T00:00:00,Nov 2015,2,97,150,os
Modern Authentication with Azure Active Directory for Web Applications,2475302,43.54494795,Vittorio Bertocci,Pearson Education,2015,,,"Active Directory has been transformed to reflect the cloud revolution, modern protocols, and today’s newest SaaS paradigms. This is an authoritative, deep-dive guide to building Active Directory authentication solutions for these new environments. Author Vittorio Bertocci drove these technologies from initial concept to general availability,...",True,2015-12-13T00:00:00,Dec 2015,1,97,150,os
OS X Server 5.0 Essentials - Apple Pro Training Series,2529529,95.27073795,Arek Dreyer,Pearson Education,2016,Using and Supporting OS X Server on El Capitan, (3rd ed.),"This is officially-authorised Apple Pro Training Series work is a top-notch primer for anyone who needs to implement, administer, or maintain a network that uses OS X Server on El Capitan. This book provides comprehensive coverage of OS X Server and is part of the Apple Pro Training series—the only Apple-certified books on the market. Designed...",True,2016-02-16T00:00:00,Feb 2016,2,97,150,os
Managing Apple Devices,95824142,95.27073795,Arek Dreyer,Pearson Education,2016,Deploying and Maintaining iOS 9 and OS X El Capitan Devices, (3rd ed.),"Managing Apple Devices, 3rd Edition will enable you to create an effective plan for deploying and maintaining groups of Apple devices using iOS 9 and OS X El Capitan in your organisation. This all-in-one resource teaches a wide variety of Apple management technologies; explains the theory behind the tools; and provides practical, hand-on...",True,2016-06-01T00:00:00,Jun 2016,2,97,150,os
"Official Ubuntu Book, The",95824151,43.54494795,Matthew Helmke,Pearson Education,2016,, (9th ed.),"The free Ubuntu operating system has won the hearts and minds of millions of users worldwide. It combines a strong technical platform, impressive quality, and an enthusiastic global community of users who relentlessly support, document, and test it. &nbsp; The Official Ubuntu Book, Ninth Edition, has been extensively updated with a...",True,2016-07-15T00:00:00,Jul 2016,3,97,150,os
Windows Server 2016 Inside Out,95824167,74.85266295,Orin Thomas,Pearson Education,2017,,,"Windows Server 2016 Inside Out covers everything students need to know about Microsoft's most recent server operating system. From traditional features such as DNS, DHCP and Active Directory, through to new features such as Containers, Shielded VMs, and Nano Server. Students will learn about traditional methods of server administration, as well...",True,2017-05-01T00:00:00,May 2017,1,97,150,os
MCSA 70-742 Identity with Windows Server 2016 Pearson uCertify Course and Labs Student Access Card,95824280,54.43458795,Benjamin Finkel,Pearson Education,2017,Identity with Windows Server 2016,,"This is the eBook version of the print title. Note that the eBook does not provide access to the practice test software that accompanies the print book. Learn, prepare, and practice for MCSA 70-742 exam success with this Cert Guide from Pearson IT Certification, a leader in IT certification. Master MCSA 70-742 exam topics Assess...",True,2017-06-14T00:00:00,Jun 2017,1,97,150,os
Programming for the Internet of Things,95824322,59.87940795,Dawid Borycki,Pearson Education,2017,Using Windows 10 IoT Core and Azure IoT Suite,,"Rapidly implement Internet of Things solutions Creating programs for the Internet of Things offers you an opportunity to build and program custom devices whose functionality is limited only by your imagination. This book teaches you to do exactly that, with solutions presented in a step-by-step format. When you read this book, you not...",True,2017-05-26T00:00:00,May 2017,1,97,150,os
Exam Ref 70-398 Planning for and Managing Devices in the Enterprise,95824318,43.54494795,Brian Svidergol,Pearson Education,2016,,,"Prepare for Microsoft Exam 70-398–and help demonstrate your real-world mastery of planning and designing cloud and hybrid identities and supporting identity infrastructure for managing devices. Designed for experienced IT pros ready to advance their status, this Exam Ref focuses on the critical-thinking and decision-making acumen...",True,2016-03-03T00:00:00,Mar 2016,3,97,150,os
macOS Support Essentials 10.13 - Apple Pro Training Series,95939883,95.27073795,Arek Dreyer,Pearson Education,2017,Supporting and Troubleshooting macOS High Sierra,,"This is the official curriculum of the Apple Sierra 101: OS X Support Essentials 10.13 course and preparation for Apple Certified Support Professional (ACSP) 10.13 certification—as well as a top-notch primer for anyone who needs to support, troubleshoot, or optimise macOS Sierra. This guide provides comprehensive coverage of High Sierra and is...",True,2017-12-12T00:00:00,Dec 2017,2,97,150,os
Windows 10 In Depth,95952463,54.43458795,Brian Knittel,Pearson Education,2018,, (2nd ed.),"Experienced with Windows? Don’t let Windows 10 make you feel like a beginner again! This book is packed with intensely useful knowledge, tips, and shortcuts you just won’t find anywhere else. It’s the fastest, best way to master Windows 10’s full power, revamped interface, and new tools—from the reconfigured Start menu to the Cortana personal...",True,2018-02-05T00:00:00,Feb 2018,2,97,150,os
Windows 10 Step by Step,95920952,43.54494795,Joan Lambert,Pearson Education,2017,, (2nd ed.),"The quick way to learn today’s Windows 10! This is learning made easy. Get more done quickly with the newest version of Windows 10. Jump in wherever you need answers–brisk lessons and colorful screenshots show you exactly what to do, step by step. Do what you want to do with Windows 10! Explore fun and functional improvements in...",True,2017-12-18T00:00:00,Dec 2017,1,97,150,os
Windows 10 Plain & Simple,96036937,29.93289795,Nancy Muir Boysen,Pearson Education,2018,, (2nd ed.),"The full text downloaded to your computer With eBooks you can: search for key concepts, words and phrases make highlights and notes as you study share your notes with friends eBooks are downloaded to your computer and accessible either offline through the Bookshelf (available as a free download), available online and also via the iPad and...",True,2018-03-16T00:00:00,Mar 2018,2,97,150,os
Modernizing the Datacenter with Windows Server and Hybrid Cloud,209739648,54.43458795,John McCabe,Pearson Education,2019,,,"Using cloud and hybrid cloud computing services, you can transform your data center to serve dynamic, highly-changeable workloads, process and analyse soaring data loads, and deliver greater flexibility at lower cost. Modernizing the Data Center with Windows Server and Hybrid Cloud is the definitive guide to using Windows Server, Microsoft...",True,2019-07-11T00:00:00,Jul 2019,2,97,150,os
Exam Ref AZ-304 Microsoft Azure Architect Design,210178592,48.98976795,Ashish Agrawal,Pearson Education,2021,,,"Exam Ref AZ-304 Microsoft Azure Architect Design offers professional-level preparation that helps candidates maximize their exam performance and sharpen their skills on the job. It focuses on specific areas of expertise modern IT professionals need to demonstrate real-world mastery of designing architecting high-value, real-world Azure cloud...",True,2021-07-21T00:00:00,Jul 2021,4,97,150,os
Microsoft Azure Storage,210776054,48.98976795,Avinash Valiramani,Pearson Education,2023,The Definitive Guide,,"Master best practices for success with all aspects of Azure cloud storage For cloud environments to operate and scale as they should, their storage components must be designed and configured well. Now, there's a complete, best-practice guide to designing, deploying, and managing Azure storage services for maximum performance,...",True,2023-08-18T00:00:00,Aug 2023,1,97,150,os
My Windows 8 Consumer Preview,1436183,13.59843795,Katherine Murray,Pearson Education,2012,A Sneak Peek at the Windows 8 Public Beta,,"This book gives you a first look at the exciting new features in Windows 8 Consumer Preview, the beta version of the operating system Microsoft released to the public on February 29, 2012. Chances are good that you’ve already heard about the flashy new Metro style of the Windows 8 interface. The new look may be the biggest news item...",True,2012-04-09T00:00:00,Apr 2012,1,97,150,os
Top 100 Windows 8.1 Apps,1663569,13.59843795,Michael R. Miller,Pearson Education,2014,,,"Windows 8 and 8.1 are all about the new Modern interface and new full-screen Modern apps. There are more than 60,000 Modern apps in the Windows Store--so how do you find the ones that are best for you? &nbsp; Here’s where to start: Top 100 Windows 8.1 Apps, by Michael Miller. As the title implies, this book points out the top 100...",True,2014-03-27T00:00:00,Mar 2014,1,97,150,os
Linux Essentials for Cybersecurity Lab Manual,138610350,32.65530795,William Rothwell,Pearson Education,2018,,,"Over 75 labs will accompany the textbook developed to be used within the Pearson IT Cybersecurity Curriculum (ITCC). Course 4: Linux Fundamentals for Cybersecurity, which introduces fundamental Linux concepts from proper set-up installation through administration of accounts, devices, services, processes, and functions. This course also covers...",True,2018-10-09T00:00:00,Oct 2018,1,97,150,os
Exam Ref MS-500 Microsoft 365 Security Administration,210046873,43.54494795,Ed Fisher,Pearson Education,2020,,,"Direct from Microsoft, this Exam Ref is the official study guide for the new Microsoft MS-500 Microsoft 365 Security Administration certification exam. Exam Ref MS-500 Microsoft 365 Security Administration offers professional-level preparation that helps candidates maximize their exam performance and sharpen their skills on the job....",True,2020-09-30T00:00:00,Sep 2020,2,97,150,os
My Windows 11 Computer for Seniors,210437615,32.65530795,Michael R. Miller,Pearson Education,2022,,,"My Windows 11 Computer for Seniors Easy, clear, readable, and focused on what you want to do Step-by-step instructions for the tasks you care about most Large, full-color, close-up photos show you exactly what to do Common-sense help whenever you run into problems Tips and notes to help you do even...",True,2022-02-28T00:00:00,Feb 2022,1,97,150,os
Exam Ref AZ-204 Developing Solutions for Microsoft Azure,211162817,54.43458795,Santiago Fernandez Munoz,Pearson Education,2024,, (3rd ed.),,False,2024-10-16T00:00:00,Oct 2024,1,97,150,os
"Connected Apple Family, The",1887700,32.65530795,Jeff Carlson,Pearson Education,2014,"Discover the Rich Apple Ecosystem of the Mac, iPhone, iPad, and Apple TV",,"Most of us know how to use an iPhone for some activities and a Mac for others, but the experience is much richer when our Apple products work together. Bypass the frustration of wrangling separate devices and tap into Apple’s hardware and software ecosystem. From streaming movies across devices to sharing music, apps, and calendars...",True,2014-12-03T00:00:00,Dec 2014,2,97,150,os
My iMac (Yosemite Edition),1832700,27.21048795,John Ray,Pearson Education,1753,,,"800x600 Step-by-step instructions with callouts to iMac images that show you exactly what to do. Help when you run into hardware or operating system problems or limitations. Tips and Notes to help you get the most from your iMac. Full-color, step-by-step tasks walk you through getting and keeping your iMac working just the way you...",True,2014-11-03T00:00:00,Jan 1753,1,97,150,os
Apple Pro Training Series,1920805,88.46471295,Kevin M. White,Pearson Education,1753,OS X Support Essentials 10.10: Supporting and Troubleshooting OS X Yosemite,,"This is the official curriculum of the Apple Yosemite 101: OS X Support Essentials 10.10 course and preparation for Apple Certified Support Professional (ACSP) 10.10 certification–as well as a top-notch primer for anyone who needs to support, troubleshoot, or optimize OS X Yosemite. This guide provides comprehensive coverage of...",True,2015-01-12T00:00:00,Jan 1753,2,97,150,os
Exam Ref 70-695 Deploying Windows Devices and Enterprise Apps (MCSE),1982434,43.54494795,Brian Svidergol,Pearson Education,2015,,,"Prepare for Microsoft Exam 70-695--and help demonstrate your real-world mastery of deploying enterprise apps and devices. Designed for experienced IT pros ready to advance their status, Exam Ref focuses on the critical-thinking and decision-making acumen needed for success at the MCSE level. Focus on the expertise measured by these objectives:...",True,2015-02-16T00:00:00,Feb 2015,1,97,150,os
Apple Pro Training Series,1938263,95.27073795,Arek Dreyer,Pearson Education,1753,OS X Server Essentials 10.10: Using and Supporting OS X Server on Yosemite,,"This is the official curriculum of the Apple Yosemite 201: OS X Server Essentials 10.10 course and preparation for Apple Certified Technical Coordinator (ACTC) 10.10 certification—as well as a top-notch primer for anyone who needs to implement, administer, or maintain a network that uses OS X Server on Yosemite. This book provides comprehensive...",True,2015-01-29T00:00:00,Jan 1753,2,97,150,os
Apple Pro Training Series,2080901,81.65868795,David Dvorin,Pearson Education,2015,Logic Pro X Advanced Audio Production: Composing and Producing Professional Audio,,"In this Apple-certified guide, author David Dvorin demonstrates the powerful advanced features in Logic Pro X. Starting with advanced setup, he teaches you invaluable real-world techniques for music production and editing, mixing, notation and scoring to picture with Logic. Along the way, he shares numerous professional secrets for streamlining...",True,2015-06-20T00:00:00,Jun 2015,1,97,150,os
Introduction to Operating Systems,210397492,101.65,John English,Bloomsbury Publishing,2017,Behind the Desktop,,"Anyone who uses a computer is using an operating system, although very few people appreciate what an operating system is or what it does. The most visible part of an operating system is the graphical user interface (GUI) - and yet most of what an operating system does is completely invisible. Introduction to Operating Systems: Behind the Desktop...",True,2017-09-16T00:00:00,Sep 2017,1,97,150,os
Introduction to Operating Systems,210397492,101.65,John English,Bloomsbury Publishing,2017,Behind the Desktop,,"Anyone who uses a computer is using an operating system, although very few people appreciate what an operating system is or what it does. The most visible part of an operating system is the graphical user interface (GUI) - and yet most of what an operating system does is completely invisible. Introduction to Operating Systems: Behind the Desktop...",True,2017-09-16T00:00:00,Sep 2017,1,97,150,os
Handbook of the Tutte Polynomial and Related Topics,210562236,351.47824,Joanna A. Ellis-Monaghan,CRC Press,2022,,,"This is the first handbook published on the Tutte Polynomial. It consists of thirty-four chapters, written by experts in the field, that collectively offer a concise overview of the polynomial’s many properties and applications. Each chapter covers a different aspect of the Tutte polynomial.",True,2022-07-06T00:00:00,Jul 2022,2,97,150,os
Handbook of Radar Signal Analysis,210345284,308.61504,Bassem R. Mahafza,CRC Press,2021,,,This new handbook on radar signal analysis adopted a deliberate and systematic approach. It uses a clear and consistent level of delivery while maintaining strong and easy to follow mathematical details. The emphasis of this book is on radar signal types and their relevant signal processing.,True,2021-08-16T00:00:00,Aug 2021,3,97,150,os
Applications of Combinatorial Matrix Theory to Laplacian Matrices of Graphs,870688,71.99303072,Jason J. Molitierno,CRC Press,2016,,,"On the surface, matrix theory and graph theory seem like very different branches of mathematics. However, adjacency, Laplacian, and incidence matrices are commonly used to represent graphs, and many properties of matrices can give us useful information about the structure of graphs.Applications of Combinatorial Matrix Theory to Laplacian Matrices o",True,2016-04-19T00:00:00,Apr 2016,1,97,150,os
Optimal Supervisory Control of Automated Manufacturing Systems,1190590,83.99472672,Yufeng Chen,CRC Press,2013,,,This monograph presents the state-of-the-art developments in the design of behaviorally and structurally optimal livenessen-forcing Petri net supervisors with computationally tractable approaches. It details optimal supervisory control problems arising in automated production systems and outlines a methodology to achieve the optimality purposes of,True,2013-01-23T00:00:00,Jan 2013,2,97,150,os
