Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Agile Management,972554,69.10227226,Ángel Medinilla,Springer Berlin Heidelberg,2012,Leadership in an Agile Environment,,"If you have tried to implement Agile in your organization, you have probably learned a lot about development practices, teamwork, processes and tools, but too little about how to manage such an organization. Yet managerial support is often the biggest impediment to successfully adopting Agile, and limiting your Agile efforts to those...",True,2012-10-08T00:00:00,Oct 2012,1,97,150,business
Careers in International Affairs,1790789,36.68447475,Laura E. Cressey,Georgetown University Press,2014,, (9th ed.),"This is the essential resource and job-hunting guide for all those interested in international careers in the US government, multinational corporations, banks, consulting companies, international and nongovernmental organizations, the media, think tanks, universities, and more. Careers in International Affairs , now in its ninth edition,...",True,2014-07-23T00:00:00,Jul 2014,3,97,150,business
Summary of Scott Galloway's Post Corona,210234756,5.43120795,IRB Media,IRB,2021,,,"Get the Summary of Scott Galloway's Post Corona in 20 minutes. Please note: This is a summary & not the original book.Original book introduction: The COVID-19 outbreak has turned bedrooms into offices, pitted young against old, and widened the gaps between rich and poor, red and blue, the mask wearers and the mask haters. Some businesses--like...",True,2021-02-22T00:00:00,Feb 2021,1,97,150,business
The Art of Connection,95835633,22.99,Michael J. Gelb,New World Library,2017,7 Relationship-Building Skills Every Leader Needs Now,,A creativity expert offers timeless and timely strategies for building success by improving relationships,True,2017-08-15T00:00:00,Aug 2017,1,97,150,business
Playing with FIRE (Financial Independence Retire Early),209548475,22.99,Scott Rieckens,New World Library,2019,How Far Would You Go for Financial Freedom?,,One family’s journey into the FIRE (Financial Independence Retire Early) subculture as they radically change their spending and lifestyle to reach financial independence,True,2019-01-01T00:00:00,Jan 2019,2,97,150,business
Beyond Talent,2596599,8.99,John C. Maxwell,HarperCollins Leadership,2011,Become Someone Who Gets Extraordinary Results,,Do you have the talent it takes to succeed? According to New York Times bestselling author John C. Maxwell no one does--because talent will only take you so far. Learn the thirteen attributes to add to your talent that will make a real impact.,True,2011-04-18T00:00:00,Apr 2011,1,97,150,business
101 Tough Conversations to Have with Employees,209533894,13.99,Paul Falcone,HarperCollins Leadership,2019,"A Manager's Guide to Addressing Performance, Conduct, and Discipline Challenges", (2nd ed.),"This second edition of the bestselling guide by top human resources author Paul Falcone provides guidance for managers, including sample dialogues for how to broach uncomfortable conversations across a wide range of issues.",True,2019-06-25T00:00:00,Jun 2019,1,97,150,business
"Winning Now, Winning Later",209891351,11.99,David M. Cote,HarperCollins Leadership,2020,How Companies Can Succeed in the Short Term While Investing for the Long Term,,"Business leaders often take actions that prop up earnings in the short term, but compromise their companies’ long-term health. David Cote, the much-respected former leader of Honeywell International and one of the most successful CEOs of his generation, shares a simple, paradigm-shifting method of achieving both short- and long-term goals.",True,2020-06-30T00:00:00,Jun 2020,1,97,150,business
Capitalism vs. Freedom,96237051,19.99,Rob Larson,Collective Ink,2018,The Toll Road to Serfdom,,"A single-handed debunking of libertarian economics and ""the age of Friedman"".",True,2018-06-29T00:00:00,Jun 2018,1,97,150,business
Switch,487810,16.99,Chip Heath,Random House of Canada,2010,How to Change Things When Change Is Hard,,"&lt;b&gt;Why is it so hard to make lasting changes in our companies, in our communities, and in our own lives?&lt;/b&gt;&lt;br&gt;&lt;br&gt;The primary obstacle is a conflict that's built into our brains, say Chip and Dan Heath, authors of the...",True,2010-02-16T00:00:00,Feb 2010,2,97,150,business
A Stakeholder Approach to Issues Management,876632,9.51482295,Robert Boutilier,Business Expert Press,2011,,,The book will appeal to corporate managers who must manage issues and controversies involving outside groups and organizations The book shows practitioners how to ground their strategic advice on the kind of empirical research that reveals the socio-political dynamics of the issue. It is the first book to approach issues management from a...,True,2011-12-09T00:00:00,Dec 2011,1,97,150,business
Corporate Communication,876649,9.51482295,Michael B. Goodman,Business Expert Press,2012,Tactical Guidelines for Strategic Practice,,"The chief communication officer at a Fortune 500, multi-national corporation today faces the challenges of a rapidly changing global economy, a revolution in communication channels fueled by the Internet, and a substantially transformed understanding of what a 21st century corporation stands for. This book investigates these forces and the...",True,2012-01-18T00:00:00,Jan 2012,1,97,150,business
Using Statistics for Better Business Decisions,2669917,13.59843795,Justin Bateh,Business Expert Press,2015,,,"More and more organizations around the globe are expecting that professionals will make data-driven decisions. Employees, team leaders, managers, and executives that can think quantitatively should be in high demand. The goal of this book is to increase ability to identify a problem, collect data, organize, and analyze data that will help aid in...",True,2015-12-16T00:00:00,Dec 2015,2,97,150,business
The Anti-Bubbles,95841644,19.04325795,Diego Parrilla,Business Expert Press,2017,Opportunities Heading into Lehman Squared and Gold's Perfect Storm,,"The Anti-Bubbles is a contrarian framework that challenges the status quo and complacency of Global Markets towards the false belief/misconception that central banks and governments are infallible and in full control. A forward-looking analysis of the opportunities, risks, and unintended consequences associated with testing the limits of...",True,2017-08-16T00:00:00,Aug 2017,1,97,150,business
Leadership In Disruptive Times,210086292,24.48807795,Sattar Bawany,Business Expert Press,2020,,,"This book provides insights into an understanding of disruptive leadership. It explores the key success factors for digital transformation of organizations in the highly disruptive, increasingly VUCA-driven era of the Fourth Industrial Revolution. Disruption is happening everywhere and in every aspect of our lives. It is happening at a scale and...",True,2020-07-17T00:00:00,Jul 2020,1,97,150,business
How To Start a Home-based Food Truck Business,1782774,24.99,Eric Thomas,Globe Pequot,2012,,,Everything you need to know to run a profitable and satisfying food truck business from your home,True,2012-07-03T00:00:00,Jul 2012,1,97,150,business
Jobs to Be Done,96127496,14.99,Stephen Wunker,AMACOM,2016,A Roadmap for Customer-Centered Innovation,,"Discover profitable new product ideas when you focus on what customers need, not on what they want.",True,2016-11-15T00:00:00,Nov 2016,3,97,150,business
Creativity and   Problem Solving (The Brian Tracy Success Library),96160304,3.99,Brian Tracy,AMACOM,2014,,,"Yes, you ARE the creative type. Because your success depends on it!",True,2014-10-15T00:00:00,Oct 2014,1,97,150,business
The Power of Servant-Leadership,209804914,28.79,Robert K. Greenleaf,Berrett-Koehler Publishers,1998,,,"Based on the seminal work of Robert K. Greenleaf, a former AT&T executive who coined the term almost thirty years ago, servant-leadership emphasizes an emerging approach to leadership—one which puts serving others, including employees, customers, and community, first.The Power of Servant Leadership is a collection of eight of Greenleaf's most...",True,1998-08-04T00:00:00,Sep 1998,3,97,150,business
Project Risk Management,209804977,46.99,Paul S. Royer,Berrett-Koehler Publishers,2001,A Proactive Approach,,"You don't need sophisticated statistical analysis or software to improve the probability of project success. This book offers a proactive project management process for managing project risk from project initiation through planning, execution, control and closure. In addition, you'll apply a new technique for program risk auditing that lets you...",True,2001-10-01T00:00:00,Oct 2001,1,97,150,business
The Appreciative Inquiry Handbook,209805170,77.99,Ronald Fry,Berrett-Koehler Publishers,2008,For Leaders of Change, (2nd ed.),"In this thoroughly revised and updated edition of one of the most popular change methods in the world, Cooperrider et al. track the recent changes in the field and explain how AI can contribute to sustainability and the triple bottom line.",True,2008-01-10T00:00:00,Jan 2008,4,97,150,business
Evaluating Training Programs,209815682,54.53,Donald Kirkpatrick,Berrett-Koehler Publishers,2006,The Four Levels, (3rd ed.),"An updated edition of the bestselling classic Donald Kirkpatrick is a true legend in the training field: he is a past president of ASTD, a member of Training magazine's ""HRD Hall of Fame,"" and the recipient of the 2003 ""Lifetime Achievement Award in Workplace Learning and Performance"" from ASTD In 1959 Donald Kirkpatrick developed a four-level...",True,2006-01-01T00:00:00,Jan 2006,2,97,150,business
The 8 Dimensions of Leadership,209804769,27.76,Mark Scullard,Berrett-Koehler Publishers,2011,DiSC® Strategies for Becoming a Better Leader,,"How can people best develop their leadership skills to match their personality, to amplify their strengths, and to compensate for their weaknesses? This is the first book to answer this question with the latest version of the DiSC model of human behavior, which is one of the most widely used, most scientifically based, and most effective...",True,2011-05-16T00:00:00,May 2011,3,97,150,business
Agile Practice Guide (Arabic),96263126,65.99,Project Management Institute,Project Management Institute,2018,,,"Agile Practice Guide – First Edition has been developed as a resource to understand, evaluate, and use agile and hybrid agile approaches. This practice guide provides guidance on when, where, and how to apply agile approaches and provides practical tools for practitioners and organizations wanting to increase agility. This practice guide is...",True,2018-05-21T00:00:00,May 2018,1,97,150,business
The Battle To Do Good,96326460,30.84435872,Bob Langert,Emerald Publishing Limited,2019,Inside McDonald’s Sustainability Journey,,"In The Battle to Do Good , former McDonald’s Executive Bob Langert takes readers on a behind-the-scenes tour of the restaurant giant’s decades-long battle to do good, tackling tricky societal issues all while feeding 70 million people a day while attending to the bottom line.",True,2019-01-19T00:00:00,Jan 2019,1,97,150,business
Fundamentals of HR Analytics,209746173,57.33768026,Fermin Diez,Emerald Publishing Limited,2019,A Manual on Becoming HR Analytical,,"Providing practical, hands-on approaches to connect data to HR policies and practices to help influence overall business performance, this book is an essential resource for aspiring, new and experienced HR professionals across a wide range of industrial contexts.",True,2019-11-11T00:00:00,Nov 2019,3,97,150,business
100 Great Time Management Ideas,798388,8.57264,Patrick Forsyth,Marshall Cavendish,2009,From leading companies around the world,,Ideas to inspire anyone to manage their time more effectively.,True,2009-01-01T00:00:00,Jan 2009,1,97,150,business
Knowledge Management for the Intelligence Enterprise,227644,178.317855,Edward Waltz,Artech House,2003,,,"If you are responsible for the management of an intelligence enterprise operation and its timely and accurate delivery of reliable intelligence to key decision-makers, this book is must reading. It is the first easy-to-understand, system-level book that specifically applies knowledge management principles, practices and technologies to the...",True,2005-04-29T00:00:00,Apr 2003,1,97,150,business
Rich Dad's Escape from the Rat Race,96440278,16.99,Robert T. Kiyosaki,"Plata Publishing, LLC.",2015,How To Become A Rich Kid By Following Rich Dad's Advice,,"This full-color graphic novel poses the question: ""Go to school, get good grades, get a good job and invest in a 401(k)?"" Not today! That's an outdated formula for success that hasn't adapted to the Information Age. Escape the Rat Race is the story of Tim, Tina, and Red and their entrepreneurial pursuits as they learn about money. Key messages...",True,2015-09-18T00:00:00,Sep 2015,1,97,150,business
Building the Learning Organization,2640876,24.99,Michael J. Marquardt,Quercus,2011,Achieving Strategic Advantage through a Commitment to Learning, (3rd ed.),"Learning is the key to success and survival in today's workplace. This essential best-practices toolkit with lessons from world-class leaders - FedEx, Nokia, Alcoa, Whirlpool, Microsoft, and others - tells how to successfully transform an organization into one that not only continually learns from its experiences but quickly translates that...",True,2011-05-26T00:00:00,May 2011,1,97,150,business
Managing Risk,345239,12.9314475,Jon C Warner,Worldwide Center for Organizational Development,2006,A Rapid Skill Builder Team Briefing Booklet, (2nd ed.),"Traditional risk management strategies focus on controlling both known and yet to be discovered risk scenarios, with the goal of understanding their probability and the cost or gain should they occur. Increasingly however, enterprises are expanding their view to encompass the concept of risk management as a business enabler. This Risk Management...",True,2006-01-01T00:00:00,Jan 2006,1,97,150,business
Handling Unacceptable Performance,329380,23.8210875,Jon C Warner,Worldwide Center for Organizational Development,2003,, (2nd ed.),"As part of the Janus Performance Management System, “Handling Unacceptable Performance” is a practical 36-page workbook that describes what should ideally take place when unacceptable or poor performance arises and corrective action needs to be taken. This does not mean punishing an employee – but rather, to get the individual back on track, and...",True,2003-01-01T00:00:00,Jan 2003,1,97,150,business
Preparing for Annual Appraisal Discussions,329383,23.8210875,Jon C Warner,Worldwide Center for Organizational Development,2007,, (2nd ed.),"As part of the Janus Performance Management System, “Preparing for Annual Appraisal Discussions” is a practical 40-page workbook provides a practical guide to the steps that should be taken by both the manager and the appraisee to ensure that the end of cycle appraisal discussion is constructive and worthwhile for both parties. The discussion is...",True,2007-01-01T00:00:00,Jan 2007,1,97,150,business
Winning Minds,95690946,44.10251426,Simon Lancaster,Palgrave Macmillan UK,2015,Secrets From the Language of Leadership,,"Shhh . Did you know there is a secret Language of Leadership: a timeless set of cues and signals that still determines who reaches the top in politics and business today. The ancient Greeks were the first to study the art of communication 2,500...",True,2015-07-30T00:00:00,Jul 2015,1,97,150,business
Customer Relationship Management,308941,33.96206475,Graham Roberts-Phelps,Thorogood Publishing,2001,How to Turn a Good Business into a Great One,,"This title is all about the latest techniques for attracting and retaining customers. It looks at techniques of ""customerized selling"", how to create a culture of creativity in your business; ideas for customer service skills, and how to segment your customers by value, pattern and buying criteria.",True,2007-06-12T00:00:00,Feb 2001,1,97,150,business
Selling Skills for Professionals,309021,33.96206475,Kim Tasso,Thorogood Publishing,2000,,,"Presents a report, which guides professionals through the fundamental knowledge and skills needed for effective selling.",True,2007-06-12T00:00:00,Jul 2000,1,97,150,business
Managing People for the First Time,308990,31.23965475,Julie Lewthwaite,Thorogood Publishing,2006,Gaining Commitment and Improving Performance, (2nd ed.),"Absolutely everybody in all types of organisation - business, professional, governmental, academic - has to make the critical leap to managing people for the first time. Written from the perspective of the novice, and widely adopted in businesses, in particular the public sector, this book reflects the changes in theory and practice.",True,2007-06-12T00:00:00,Mar 2006,1,97,150,business
The Concise Adair on Communication and Presentation Skills,309054,21.71121975,Neil Thomas,Thorogood Publishing,2003,,,"The essential skills of good communication presented by an acknowledged expert, this is John Adair's key advice and best writing on the subject condensed into one book.",True,2007-06-12T00:00:00,Nov 2003,1,97,150,business
Going for Gold,835626,54.38013975,Jack H. Morris,University of Alabama Press,2010,The History of Newmont Mining Corporation,,"Details how Newmont Mining revolutionized the gold mining industry and remains the second largest gold miner in the world Jack H. Morris asserts that Newmont is the link between early gold mining and today’s technology-driven industry. We learn how the company’s founder and several early leaders grew up in gold camps and how, in 1917, the...",True,2010-06-18T00:00:00,Jun 2010,1,97,150,business
Making Monitoring and Evaluation Systems Work,515771,47.62856295,Marelize Goergens,World Bank Publications,2010,A Capacity Development Tool Kit,,"After more than a decade of development investments in monitoring and evaluation few countries are able to regularly report on how effective their policies and programs are in achieving the results they desire. It is not through lack of good M&E design, nor political mandates to support the effort, but from a lack of sustained management and...",True,2010-02-26T00:00:00,Feb 2010,2,97,150,business
Ten Steps to a Results-Based Monitoring and Evaluation System,515775,34.01651295,Jody Zall Kusak,World Bank Publications,2004,A Handbook for Development Practitioners,,"An effective state is essential to achieving socio-economic and sustainable development. With the advent of globalization, there are growing pressures on governments and organizations around the world to be more responsive to the demands of internal and external stakeholders for good governance, accountability and transparency, greater...",True,2004-06-15T00:00:00,Jun 2004,2,97,150,business
The New Microfinance Handbook,1137707,47.62856295,Joanna Ledgerwood,World Bank Publications,2012,A Financial Market System Perspective,,"The New Microfinance Handbook takes a market systems approach to financial inclusion, oriented by client needs. Framing the book with the client as the central element recognizes the emerging awareness that financial needs of the poor are many and are provided by multiple market players beyond the scope of any single institutional form. The book...",True,2013-02-12T00:00:00,Jan 2012,3,97,150,business
Scaling Up (Dominando los Hábitos de Rockefeller 2.0),209677847,19.95,Verne Harnish,"Gazelles, Inc.",2015,Cómo es que Algunas Compañías lo Logran…y Por qué las Demás No,,"Ha pasado más de una década desde que fue lanzado por primera vez el Best Seller Dominando los Hábitos de Rockefeller escrito por Verne Harnish. Scaling Up: Cómo es que Algunas Compañías lo Logran… y Por qué las Demás No es la primera revisión importante de éste clásico de los negocios. En Scaling Up, Harnish y su equipo comparten herramientas...",True,2015-08-01T00:00:00,Aug 2015,1,97,150,business
Business for Development,359775,76.22748,OECD Publishing,Organisation for Economic Co-operation and Development,2007,Fostering the Private Sector,,The days when it was thought that the development process could and should be managed by governments alone are long past. The challenge today is how to involve other parts of society such as the private sector and NGOs. This book details the activities of the private sector in developing and emerging economies and demonstrates how these...,True,2007-05-30T00:00:00,May 2007,2,97,150,business
Trading Systems 2nd edition,209987099,54.43458795,Emilio Tomasini,Harriman House,2019,A new approach to system development and portfolio optimisation, (2nd ed.),"Completely revised and updated second edition, with new AmiBroker codes and new complete portfolio tests Every day, there are traders who make a fortune. It may seem that it seldom happens, but it does – as William Eckhardt, Ed Seykota, Jim Simons, and many others remind us. You can join them by using systems to manage your trading.This book...",True,2019-12-17T00:00:00,Dec 2019,2,97,150,business
Summary of Drive,209843623,5.99,"Summaries, Instaread,","Instaread, Inc",2016,by Daniel Pink | Includes Analysis,,"Summary of Drive by Daniel Pink | Includes Analysis Preview: Drive: The Surprising Truth About What Motivates Us (2011) is a book about human motivations. Many of the prevailing ideas about why humans make decisions and operate the way they do aren’t true or, at least, they are incomplete. Businesses, schools, and organizations are stuck in...",True,2016-05-17T00:00:00,May 2016,1,97,150,business
IT Security Risk Management,1106339,73.51399426,Tobias Ackermann,Springer Fachmedien Wiesbaden,2012,Perceived IT Security Risks in the Context of Cloud Computing,,"This book provides a comprehensive conceptualization of perceived IT security risk in the Cloud Computing context that is based on six distinct risk dimensions grounded on a structured literature review, Q-sorting, expert interviews, and analysis...",True,2012-12-22T00:00:00,Dec 2012,1,97,150,business
Summary of Make Your Bed,209971307,4.99,Summareads Media,SummaReads Media LLC,2020,Little Things That Can Change Your Life...And Maybe the World by Admiral William H. McRaven,,"What If Making Your Bed Is The Secret to Success? If you want to change the world, start off by making your bed. Why? According to William H. McRaven, if you make your bed every morning, you will have accomplished the first task of the day. It will give you a small sense of pride and encourage you to do another task and another and another. And...",True,2020-01-30T00:00:00,Jan 2020,1,97,150,business
How to Creatively Finance Your Real Estate Investments and Build Your Personal Fortune,2171679,14.95,Susan Smith-Alvis,Atlantic Publishing Group,2007,What Smart Investors Need to Know - Explained Simply,,"For years the traditional way to finance a real estate purchase was with a 5-20 percent down payment. Investing in real estate in this manner was a slow go, but things have changed with the release of this new book. There are now hundreds of different methods for creatively financing your real estate investments. Smart investors know the secrets...",True,2007-04-30T00:00:00,Apr 2007,1,97,150,business
Sell Your Way to Success on Shopify,209876017,5.43120795,Gini Graham Scott,Changemakers Publishing,2019,"How to Create Your Store, Showcase Your Products, and Increase Your Sales",,SELL YOUR WAY TO SUCCESS ON SHOPIFY features the basic steps to setting up a Shopify store and successfully marketing and promoting your products to increase your sales. The book covers these basic steps to selling: - Developing Your Store Idea - Getting Started on Shopify - Selling Your Own Products - Finding Other Products to Sell - Choosing a...,True,2019-07-02T00:00:00,Jul 2019,1,97,150,business
How to Write a Grant,209881818,13.17,Meredith Noble,SenecaWorks LLC,2019,Become a Grant Writing Unicorn,,"Grant writers are by nature community changemakers. They are the 20% doing 80% of the work. They are the quiet leaders, knowing how to build teams, forge community partnerships, and develop ideas into well-planned projects. Grant writers put heart and soul into everything they do. They work on things that matter. They want to have an impact and...",True,2019-09-30T00:00:00,Sep 2019,1,97,150,business
Digital Transformation,210131934,21.99,Thomas M. Siebel,Rodin Books,2019,Survive and Thrive in an Era of Mass Extinction,,"The legendary Silicon Valley entrepreneur examines how both business and government organizations can harness the power of disruptive technologies. Tom Siebel, the billionaire technologist and founder of Siebel Systems, discusses how four technologies—elastic cloud computing, big data, artificial intelligence, and the internet of things—are...",True,2020-10-01T00:00:00,Jul 2019,2,97,150,business
The Alchemists,946830,12.99,Neil Irwin,Penguin Publishing Group,2013,Three Central Bankers and a World on Fire,,"When the first fissures became visible to the naked eye in August 2007, suddenly the most powerful men in the world were three men who were never elected to public office. They were the leaders of the world’s three most important central banks: Ben Bernanke of the U.S. Federal Reserve, Mervyn King of the Bank of England, and...",True,2013-04-04T00:00:00,Apr 2013,1,97,150,business
Financial Instruments,442096,13.99,David M. Weiss,Penguin Publishing Group,2009,"Equities, Debt, Derivatives, and Alternative Investments",,"A comprehensive, current survey of investment products and instruments Thorough, accessible, and up to date, Financial Instruments is a guide to all of the financial products currently being traded in the world's markets. Through plain language and in a user-friendly format, David M. Weiss, author of After the Trade Is Made, outlines...",True,2009-07-23T00:00:00,Jul 2009,1,97,150,business
Angel Customers & Demon Customers,356944,21.99,Larry Selden,Penguin Publishing Group,2003,"Discover Which is Which, and Turbo-Charge Your Stock",,"One of the oldest myths in business is that every customer is a valuable customer. Even in the age of high-tech data collection, many businesses don't realize that some of their customers are deeply unprofitable, and that simply doing business with them is costing them money. In many places, it's typical that the top 20 percent of...",True,2003-06-02T00:00:00,Jun 2003,2,97,150,business
The Marketing Gurus,357167,13.99,Chris Murray,Penguin Publishing Group,2006,Lessons from the Best Marketing Books of All Time,,"Indispensable summaries of the best marketing books of our time Since 1978, Soundview Executive Book Summaries has offered its subscribers condensed versions of the best business books published each year. Focused, insightful, and practical, Soundview’s summaries have been acclaimed as the definitive selection service...",True,2006-07-20T00:00:00,Jul 2006,2,97,150,business
Magic Words,1640829,14.99,Tim David,Penguin Publishing Group,2014,"The Science and Secrets Behind Seven Words That Motivate, Engage, and Influence",,"Years of experience as a magician taught Tim David that real magic is all about words, and the way they influence the minds of the audience. What sets a professional magician apart from an amateur are people skills like communication, influence, and engagement—skills that are also effective in the workplace. By applying seven...",True,2014-12-02T00:00:00,Dec 2014,1,97,150,business
Shortcut,1650778,13.99,John Pollack,Penguin Publishing Group,2014,"How Analogies Reveal Connections, Spark Innovation, and Sell Our Greatest Ideas",,"A presidential speechwriter for Bill Clinton explores the hidden power of analogy to fuel thought, connect ideas, spark innovation, and shape outcomes From the meatpacking plants that inspired Henry Ford’s first moving assembly line to the ""domino theory"" that led America into Vietnam to the ""bicycle for the mind"" that Steve...",True,2014-09-11T00:00:00,Sep 2014,1,97,150,business
How Music Got Free,1826172,14.99,Stephen Witt,Penguin Publishing Group,2015,A Story of Obsession and Invention,,"Soon to be a Paramount+ documentary series, narrated by Method Man and produced by Marshall Mathers, LeBron James, and moreOne of Billboard’s 100 Greatest Music Books of All TimeFinalist for the Los Angeles Times Book Prize, the J. Anthony Lukas Book Prize, and the Financial Times and McKinsey Business Book of the YearA New York...",True,2015-06-16T00:00:00,Jun 2015,1,97,150,business
The Essential Keynes,2057395,6.99,John Maynard Keynes,Penguin Publishing Group,2016,,,"The essential writings of the 20th century’s most influential economist, collected in one volume Today, John Maynard Keynes is best remembered for his pioneering development of macroeconomics, and for his advocacy of active fiscal and monetary government policy. This uniquely comprehensive selection of his work, edited by...",True,2016-01-05T00:00:00,Jan 2016,3,97,150,business
Always Day One,209741512,12.99,Alex Kantrowitz,Penguin Publishing Group,2020,How the Tech Titans Plan to Stay on Top Forever,,"""This is a terrific book"" - Kara SwisherAn acclaimed tech reporter reveals the inner workings of Amazon, Facebook, Google, Apple, and Microsoft, showing how to compete with the tech titans using their own playbook.At Amazon, ""Day One"" is code for inventing like a startup, with little regard for legacy. Day Two is, in Jeff Bezos's own...",True,2020-04-07T00:00:00,Apr 2020,1,97,150,business
Bring Yourself,209775865,13.99,Mori Taheripour,Penguin Publishing Group,2020,How to Harness the Power of Connection to Negotiate Fearlessly,,"A look at how relationships can drive successful negotiation, from an award-winning faculty member at the Wharton School of Business.Contrary to conventional wisdom about what makes a good negotiator - namely, being aggressive and unemotional - in Bring Yourself, Taheripour offers a radically different perspective. In her own life, and...",True,2020-03-24T00:00:00,Mar 2020,1,97,150,business
What They Don't Teach You at Harvard Business School,2508607,12.99,Mark H. McCormack,Random House Publishing Group,2016,Notes from a Street-smart Executive,,"This business classic features straight-talking advice you&rsquo;ll never hear in school. &#160; Featuring a new foreword by&#160;Ariel Emanuel and Patrick Whitesell &#160;Mark H. McCormack, one of the most successful entrepreneurs in American business, is widely credited as the founder of the modern-day sports marketing industry. On a...",True,2016-02-17T00:00:00,Feb 2016,1,97,150,business
The Monetary Theory of Production,217232,43.51053825,Augusto Graziani,Cambridge University Press,2003,,,"Augusto Graziani challenges traditional theories of monetary production, arguing that a modern economy based on credit cannot be understood without a focus on the administration of credit flows.",True,2003-09-04T00:00:00,Sep 2003,1,97,150,business
"Finance, Intermediaries, and Economic Development",217444,49.9595008,Stanley L. Engerman,Cambridge University Press,2003,,,"This volume examines financial economic intermediation in Europe, Canada, and the United States since the seventeenth century.",True,2003-07-14T00:00:00,Jul 2003,4,97,150,business
International Financial Governance under Stress,222445,43.51053825,Geoffrey R. D. Underhill,Cambridge University Press,2003,Global Structures versus National Imperatives,,A wide-ranging analysis of institutional reforms needed to cope with international financial crises.,True,2003-04-03T00:00:00,Apr 2003,2,97,150,business
From Economic Man to Economic System,377808,58.8301508,Harold Demsetz,Cambridge University Press,2008,Essays on Human Behavior and the Institutions of Capitalism,,The essays in this book discuss human behavior and the institutions of capitalism.,True,2008-09-01T00:00:00,Sep 2008,1,97,150,business
Europe after Enlargement,288544,43.51053825,Anders Aslund,Cambridge University Press,2007,,,"In this 2007 book, leading economists assess the five primary challenges facing the 25-member European Union.",True,2007-03-19T00:00:00,Mar 2007,2,97,150,business
"Organisation, Interaction and Practice",501030,58.02292165,Nick Llewellyn,Cambridge University Press,2010,Studies of Ethnomethodology and Conversation Analysis,,A series of empirical studies illustrating the importance of paying attention to the real-time achievement of organisational processes and practices.,True,2010-02-11T00:00:00,Feb 2010,2,97,150,business
Intellectual Capital,564376,58.02292165,Tom Karier,Cambridge University Press,2010,Forty Years of the Nobel Prize in Economics,,Thomas Karier explores the core ideas of the economic theorists whose work led to their being awarded the Nobel Prize in its first forty years.,True,2010-08-30T00:00:00,Aug 2010,1,97,150,business
Time Series and Dynamic Models,638379,50.76672995,Christian Gourieroux,Cambridge University Press,1996,,,An up-to-date and comprehensive analysis of traditional and modern time series econometrics.,True,1996-01-13T00:00:00,Jan 1996,3,97,150,business
Theory and Measurement,638475,49.9595008,J. Daniel Hammond,Cambridge University Press,1996,Causality Issues in Milton Friedman's Monetary Economics,,This 1996 work examines the history of debates between Friedman and his critics over money's causal role in business cycles from 1948 to 1991.,True,1996-03-29T00:00:00,Mar 1996,1,97,150,business
Managerial Job Change,636463,43.51053825,Nigel Nicholson,Cambridge University Press,1988,Men and Women in Transition,,"Work role transitions are among the most significant yet least understood forms of social change, and how they affect individuals' careers, self-concepts and organizational adjustment is of great practical and theoretical importance. This book provides the first comprehensive, large-scale study of the causes, form and outcomes of job change....",True,1988-02-25T00:00:00,Feb 1988,2,97,150,business
A Monetary History of Italy,638758,37.05270505,Michele Fratianni,Cambridge University Press,1997,,,A comprehensive study of the evolution of Italy's money and banking systems since 1861.,True,1997-02-13T00:00:00,Feb 1997,3,97,150,business
The Shapley Value,636552,58.8301508,Alvin E. Roth,Cambridge University Press,1988,Essays in Honor of Lloyd S. Shapley,,This volume makes accessible the large body of work that has grown out of Shapley's seminal 1953 paper.,True,1988-10-28T00:00:00,Oct 1988,1,97,150,business
Austrian Economics in America,637855,58.8301508,Karen I. Vaughn,Cambridge University Press,1994,The Migration of a Tradition,,This 1994 book examines the development of the ideas of the new Austrian school from its beginnings in the 1870s to the present.,True,1994-05-27T00:00:00,May 1994,1,97,150,business
Cournot Oligopoly,636578,72.53530505,Andrew F. Daughety,Cambridge University Press,1989,Characterization and Applications,,This volume focuses on the properties and uses of Cournot's model of competition among the few.,True,1989-01-27T00:00:00,Jan 1989,1,97,150,business
Economic Choice Theory,638051,58.8301508,John H. Kagel,Cambridge University Press,1995,An Experimental Analysis of Animal Behavior,,This book describes the authors' research program using laboratory animals to investigate individual choice theory in economics.,True,1995-01-27T00:00:00,Jan 1995,3,97,150,business
Theories of Inflation,636073,53.9867759,Helmut Frisch,Cambridge University Press,1984,,,"A survey of the new theories of inflation that have developed over the past two decades in response to the inflationary pressures experienced by Western countries examines the shifting debate from explaining inflation as a ""causal"" process to explaining its increase as a result of constantly changing expectations.",True,1984-01-27T00:00:00,Jan 1984,1,97,150,business
Fixed Point Theorems with Applications to Economics and Game Theory,636165,70.12248825,Kim C. Border,Cambridge University Press,1989,,,"This book explores fixed point theorems and its uses in economics, co-operative and noncooperative games.",True,1989-07-28T00:00:00,Jul 1989,1,97,150,business
Coordination Games,639330,49.9595008,Russell Cooper,Cambridge University Press,1999,,,This 1999 book covers a branch of macroeconomics in which inefficiencies arise from the interaction of agents.,True,1999-02-28T00:00:00,Feb 1999,1,97,150,business
The Gold Standard and Related Regimes,639366,70.92084675,Michael D. Bordo,Cambridge University Press,1999,Collected Essays,,Bordo's classic essays on the gold standard and related regimes based directly or indirectly on gold convertibility.,True,1999-05-13T00:00:00,May 1999,1,97,150,business
