Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"Soft Computing Techniques in Engineering, Health, Mathematical and Social Sciences",210274264,77.13661472,Pradip Debnath,CRC Press,2021,,,"Soft computing techniques are no longer limited to the arena of computer science. The discipline has an exponentially growing demand in other branches of science and engineering and even into health and social science. This book contains theory and applications of soft computing in engineering, health, and social and applied sciences. Different...",True,2021-07-15T00:00:00,Jul 2021,2,97,150,comp_eng
IP Routing Protocols,210260313,114.85623072,James Aweya,CRC Press,2021,Fundamentals and Distance-Vector Routing Protocols,,"This book focuses on the fundamental concepts of IP routing and distance-vector routing protocols (RIPv2 and EIGRP). It discusses routing protocols from a practicing engineer’s perspective, linking theory and fundamental concepts to common practices and everyday examples.",True,2021-05-25T00:00:00,May 2021,1,97,150,comp_eng
Skin-Close Computing and Wearable Technology,210396082,83.99472672,Andrews Samraj,CRC Press,2021,,,"This book explains the concept of wearable computing, need for wearable technology, its advantages, application areas, state of art developments in this area, required material and technology, possible future applications including cyborg developments and the need for this sphere of influence in the future. The scope encompasses three major...",True,2021-11-24T00:00:00,Nov 2021,1,97,150,comp_eng
What Every Engineer Should Know About the Internet of Things,210379600,83.99472672,Joanna F. DeFranco,CRC Press,2021,,,"Internet of Things (IoT) products and cyber-physical systems (CPS) are being utilized in almost every discipline and there continues to be significant increases in spending on design, development, and deployment of IoT applications and analytics within every domain, from our homes, schools, government, and industry. This practical text provides...",True,2021-11-14T00:00:00,Nov 2021,2,97,150,comp_eng
Fundamentals of Internet of Things,210409863,83.99472672,Sudhir Kumar,CRC Press,2021,,,"The Internet of Things (IoT) networks have revolutionized the world and have innumerable real-time applications on automation. A few examples include driverless cars, remote monitoring of the elderly, remote order of tea or coffee of your choice from a vending machine, and home/industrial automation amongst others. Fundamentals of Internet of...",True,2021-11-25T00:00:00,Nov 2021,1,97,150,comp_eng
Deep Learning in Gaming and Animations,210401732,83.99472672,Vikas Chaudhary,CRC Press,2021,Principles and Applications,,"The text discusses the core concepts and principles of deep learning in gaming and animation with applications in a single volume. It will be a useful reference text for graduate students, and professionals in diverse areas such as electrical engineering, electronics and communication engineering, computer science, gaming and animation.",True,2021-12-07T00:00:00,Dec 2021,4,97,150,comp_eng
Advanced Computational Methods in Mechanical and Materials Engineering,210397212,83.99472672,Ashwani Kumar,CRC Press,2021,,,"This book provides in-depth knowledge to solve engineering, geometrical, mathematical, and scientific problems with the help of advanced computational methods with focus on mechanical and materials engineering. It covers pertinent topics under sections on design and fluids, thermal engineering and materials engineering.",True,2021-11-23T00:00:00,Nov 2021,5,97,150,comp_eng
"HPC, Big Data, and AI Convergence Towards Exascale",210455276,77.13661472,Olivier Terzo,CRC Press,2022,Challenge and Vision,,"HPC, Big Data, AI Convergence Towards Exascale provides an updated vision on the most advanced computing, storage, and interconnection technologies, that are at basis of convergence among the HPC, Cloud, Big Data, and artificial intelligence (AI) domains. Through the presentation of the solutions devised within recently founded H2020 European...",True,2022-01-13T00:00:00,Jan 2022,2,97,150,comp_eng
Network Forensics,210410331,83.99472672,Anchit Bijalwan,CRC Press,2021,Privacy and Security,,"This book primarily focuses on providing deep insight into the concepts of network security, network forensics, botnet forensics, ethics and incident response in global perspectives. It also covers the dormant and contentious issues of the subject in most scientific and objective manner. Various case studies addressing contemporary network...",True,2021-12-27T00:00:00,Dec 2021,1,97,150,comp_eng
Computer Applications in Engineering and Management,210502305,83.99472672,Parveen Berwal,CRC Press,2022,,,"This book fundamental research contributions from the application of design in to civil, electronic, electrical and management to provide sustainable solutions for the future. It is primarily for graduates in computer science, information technology, civil engineering, electrical engineering, management and research scholars.",True,2022-04-07T00:00:00,Apr 2022,4,97,150,comp_eng
Phishing Detection Using Content-Based Image Classification,210551282,32.55888672,Shekhar Khandelwal,CRC Press,2022,,,Phishing Detection Using Content-Based Image Classification is an invaluable resource for any deep learning and cybersecurity professional and scholar trying to solve various cybersecurity tasks using new age technologies like Deep Learning and Computer Vision. With various rule-based phishing detection techniques at play which can be bypassed...,True,2022-06-01T00:00:00,Jun 2022,2,97,150,comp_eng
Security Analytics,210556932,83.99472672,Mehak Khurana,CRC Press,2022,A Data Centric Approach to Information Security,,"The book gives a comprehensive overview of security issues in cyber physical systems by examining and analyzing the vulnerabilities. It also brings current understanding of common web vulnerabilities and its analysis while maintaining awareness and knowledge of contemporary standards, practices, procedures and methods of Open Web Application...",True,2022-06-24T00:00:00,Jun 2022,2,97,150,comp_eng
Biometry,210562850,83.99472672,Ricardo A. Ramirez-Mendoza,CRC Press,2022,"Technology, Trends and Applications",,"Biometrics provide quantitative representations of human features, physiological and behavioral. This book is a compilation of biometric technologies developed by various research groups in Tecnologico de Monterrey, Mexico. It provides a summary of biometric systems as a whole, explaining the principles behind physiological and behavioral...",True,2022-07-07T00:00:00,Jul 2022,8,97,150,comp_eng
Cyber-Physical Systems,210525932,83.99472672,Nonita Sharma,CRC Press,2022,A Comprehensive Guide,,"The proposed book aims to present the emergence of Cyber Physical Systems in response to revolutionary advancements in IoT. The primary audience of this book are undergraduates, graduates and researchers of computer science and IT. Engineers and IT professionals would also find it useful.",True,2022-04-24T00:00:00,Apr 2022,5,97,150,comp_eng
Introduction to the Cyber Ranges,210548739,180.02544,Bishwajeet Pandey,CRC Press,2022,,,"Introduction to the Cyber Ranges provides a comprehensive, integrative, easy-to-comprehend overview of different aspects involved in the cybersecurity arena. It expands on various concepts like cyber situational awareness, simulation and emulation environments, and cybersecurity exercises. It also focuses on detailed analysis and the comparison...",True,2022-05-03T00:00:00,May 2022,2,97,150,comp_eng
5G and Beyond,210561394,83.99472672,Parag Chatterjee,CRC Press,2022,The Future of IoT,,"The Internet of Things (IoT) has seen the eventual shift to the ""Internet of Everything"" in the recent years, unveiling its ubiquitous presence spanning from smart transports to smart healthcare, from smart education to smart shopping. With the 5G rollouts across the different countries of the world, it raises newer perspectives toward the...",True,2022-05-11T00:00:00,May 2022,3,97,150,comp_eng
Computational Intelligence for Wireless Sensor Networks,210584011,83.99472672,Sandip Kumar Chaurasiya,CRC Press,2022,Principles and Applications,,Computational Intelligence for Wireless Sensor Networks: Principles and Applications provides an integrative overview of the computational intelligence (CI) in wireless sensor networks and enabled technologies. It aims to demonstrate how the paradigm of computational intelligence can benefit Wireless Sensor Networks (WSNs) and sensor-enabled...,True,2022-07-25T00:00:00,Jul 2022,5,97,150,comp_eng
Energy Harvesting,210643106,83.99472672,Deepti Agarwal,CRC Press,2022,Enabling IoT Transformations,,"Energy Harvesting: Enabling IoT Transformations gives insight into the emergence of energy harvesting technology and its integration with IoT-based applications. The book educates the reader on how energy is harvested from different sources, increasing the effectiveness, efficiency and lifetime of IoT devices. • Discusses the technology and...",True,2022-09-28T00:00:00,Sep 2022,3,97,150,comp_eng
CATIA v5,210638840,204.18075,Ionuţ Gabriel Ghionea,CRC Press,2022,Advanced Parametric and Hybrid 3D Design,,"This tutorial textbook is an essential companion to using CATIA v5 to assist with computer-aided design. Using clear CAD examples, it demonstrates the various ways through which the potential of this versatile software can be used to aid engineers in 3D modelling. Based on 20 years of teaching experience, the authors present methods of using...",True,2022-10-05T00:00:00,Oct 2022,3,97,150,comp_eng
Blockchain for IoT,210658976,83.99472672,Debarka Mukhopadhyay,CRC Press,2022,,,"Blockchain for IoT provides the basic concepts of Blockchain technology and its applications to varied domains catering to socio-technical fields. It also introduces intelligent Blockchain platforms by way of infusing elements of computational intelligence into Blockchain technology. With the help of an interdisciplinary approach, it includes...",True,2022-10-18T00:00:00,Oct 2022,4,97,150,comp_eng
Blockchain for IoT,210658976,83.99472672,Debarka Mukhopadhyay,CRC Press,2022,,,"Blockchain for IoT provides the basic concepts of Blockchain technology and its applications to varied domains catering to socio-technical fields. It also introduces intelligent Blockchain platforms by way of infusing elements of computational intelligence into Blockchain technology. With the help of an interdisciplinary approach, it includes...",True,2022-10-18T00:00:00,Oct 2022,4,97,150,comp_eng
Unleashing the Art of Digital Forensics,210602236,83.99472672,Keshav Kaushik,CRC Press,2022,,,"Unleashing the Art of Digital Forensics is intended to describe and explain the steps taken during a forensic examination, with the intent of making the reader aware of the constraints and considerations that apply during a forensic examination in law enforcement and in the private sector. Key Features: • Discusses the recent advancements in...",True,2022-08-11T00:00:00,Aug 2022,5,97,150,comp_eng
Cyber Security Threats and Challenges Facing Human Life,210602251,83.99472672,Narendra M Shekokar,CRC Press,2022,,,"Cyber Security Threats and Challenges Facing Human Life provides a comprehensive view of the issues, threats, and challenges that are faced in the cyber security domain. This book offers detailed analysis of effective countermeasures and mitigations. The financial sector, healthcare, digital manufacturing, and social media are some of the...",True,2022-09-01T00:00:00,Sep 2022,7,97,150,comp_eng
Network Evolution and Applications,210671651,102.85453472,Vikas Kumar Jha,CRC Press,2022,,,The text gives an understanding and concepts of different types of Internet of things and sensor networks along with respective protocols to the new learners in the field of networking. It further covers foundational information of artificial intelligence for telecommunications.,True,2022-11-14T00:00:00,Nov 2022,3,97,150,comp_eng
Telepresence: Actual and Virtual,210671654,83.99472672,Thomas B. Sheridan,CRC Press,2022,Promises and Perils of Converging New Realities,,"Telepresence: Actual and Virtual explores the history of telepresence from the 1948 developments of master–slave manipulation, through to current telepresence technology used in space, undersea, surgery and telemedicine, operations in nuclear and other hazardous environments, policing and surveillance, agriculture, construction, mining,...",True,2022-11-15T00:00:00,Nov 2022,1,97,150,comp_eng
CATIA v5,210638840,204.18075,Ionuţ Gabriel Ghionea,CRC Press,2022,Advanced Parametric and Hybrid 3D Design,,"This tutorial textbook is an essential companion to using CATIA v5 to assist with computer-aided design. Using clear CAD examples, it demonstrates the various ways through which the potential of this versatile software can be used to aid engineers in 3D modelling. Based on 20 years of teaching experience, the authors present methods of using...",True,2022-10-05T00:00:00,Oct 2022,3,97,150,comp_eng
Energy Harvesting,210643106,83.99472672,Deepti Agarwal,CRC Press,2022,Enabling IoT Transformations,,"Energy Harvesting: Enabling IoT Transformations gives insight into the emergence of energy harvesting technology and its integration with IoT-based applications. The book educates the reader on how energy is harvested from different sources, increasing the effectiveness, efficiency and lifetime of IoT devices. • Discusses the technology and...",True,2022-09-28T00:00:00,Sep 2022,3,97,150,comp_eng
Blockchain for Industry 4.0,210717897,83.99472672,Anoop V.S.,CRC Press,2022,"Blockchain for Industry 4.0: Emergence, Challenges, and Opportunities",,"This reference text provides the theoretical foundations, the emergence, and the application areas of Blockchain in an easy-to-understand manner that would be highly helpful for the researchers, academicians, and industry professionals to understand the disruptive potentials of Blockchain. It explains Blockchain concepts related to Industry 4.0,...",True,2022-12-23T00:00:00,Dec 2022,4,97,150,comp_eng
"Neural Networks, Machine Learning, and Image Processing",210700906,83.99472672,Manoj Sahni,CRC Press,2022,Mathematical Modeling and Applications,,"The text presents mathematical modeling techniques such as wavelet transform, differential calculus, and numerical techniques for multi-dimensional data. It will serve as an ideal reference text for graduate students and academic researchers in diverse engineering fields such as electrical, electronics and communication, and computer.",True,2022-12-15T00:00:00,Dec 2022,3,97,150,comp_eng
AI-Centric Smart City Ecosystems,210713067,83.99472672,Alex Khang,CRC Press,2022,"Technologies, Design and Implementation",,"Over the next few years, smart city technologies will be rolled out, and the IoT devices and AI-centric systems will provide even more far-reaching connectivity. This book presents various concepts in the design and development of a smart city and methodologies and solutions involved in designing contemporary infrastructure for building smart...",True,2022-12-30T00:00:00,Dec 2022,3,97,150,comp_eng
Intelligent Systems and Machine Learning for Industry,210713104,83.99472672,P. R Anisha,CRC Press,2022,"Advancements, Challenges, and Practices",,"The text discusses models related to smart automation in the manufacturing processes and early warning detection systems using machine intelligence. It will serve as an ideal reference text for graduate students and academic researchers in diverse engineering fields such as electrical, electronics and communication.",True,2022-12-21T00:00:00,Dec 2022,6,97,150,comp_eng
Smart and Secure Internet of Healthcare Things,210725139,83.99472672,Nitin Gupta,CRC Press,2022,,,"This book cover various research issues of smart and secure IoHT, aimed at providing solutions for remote healthcare monitoring using pertinent techniques. Applications of machine learning techniques and data analytics in IoHT along with latest communication and networking technologies, and cloud computing are also discussed.",True,2022-12-23T00:00:00,Dec 2022,5,97,150,comp_eng
Design of Internet of Things,210675857,77.13661472,Gunneswara VSSS Kalaga Rao,CRC Press,2022,,,"The text provides a comprehensive overview of the design aspects of the internet of things devices and covers the fundamentals of big data and data science. It explores various scenarios such as what are the middleware and frameworks available and how to build a stable, standards-based, and Secure internet of things device. It discusses...",True,2022-12-01T00:00:00,Dec 2022,1,97,150,comp_eng
Practical Artificial Intelligence for Internet of Medical Things,210743194,83.99472672,Ben Othman Soufiene,CRC Press,2023,"Emerging Trends, Issues, and Challenges",,"This book covers the fundamentals, applications, algorithms, protocols, emerging trends, problems, and research findings in the field of AI and IoT in smart healthcare. It includes working examples, case studies, implementation and management of smart healthcare systems using AI.",True,2023-02-28T00:00:00,Feb 2023,3,97,150,comp_eng
Python for Engineers and Scientists,210693356,154.29037472,Rakesh Nayak,CRC Press,2022,Concepts and Applications,,The text focuses on the basics of Python programming fundamentals and introduction to present-day applications in technology and the upcoming state-of-art trends in a comprehensive manner. The text is based on Python 3.x and it covers the fundamentals of Python with object-oriented concepts having numerous worked-out examples. It provides a...,True,2022-12-19T00:00:00,Dec 2022,2,97,150,comp_eng
Artificial Intelligence in Cyber-Physical Systems,210754534,83.99472672,Anil Kumar Sagar,CRC Press,2023,Principles and Applications,,"This book presents the combination of artificial intelligence blended with the Internet of Things (IoT) and its applications in cyber-physical systems. It will be useful for graduate students and academic researchers in diverse fields of engineering including electrical, electronics, computer, and information technology.",True,2023-03-16T00:00:00,Mar 2023,5,97,150,comp_eng
Computational Techniques for Text Summarization based on Cognitive Intelligence,210754537,83.99472672,V. Priya,CRC Press,2023,,,The book is concerned with contemporary methodologies used for automatic text summarization. It proposes interesting approaches to solve well-known problems on text summarization using computational intelligence (CI) techniques including cognitive approaches. A better understanding of the cognitive basis of the summarization task is still an...,True,2023-03-17T00:00:00,Mar 2023,2,97,150,comp_eng
Soft Computing,210750307,83.99472672,Pradip Debnath,CRC Press,2023,Recent Advances and Applications in Engineering and Mathematical Sciences,,This book explores soft computing techniques in a systematic manner starting from their initial stage to recent developments in this area. The book presents a survey of the existing knowledge and the current state-of-the-art development through cutting-edge original new contributions from the researchers. Soft Computing: Recent Advances and...,True,2023-02-28T00:00:00,Feb 2023,3,97,150,comp_eng
Smart Trajectories,210708683,83.99472672,Azedine Boulmakoul,CRC Press,2022,"Metamodeling, Reactive Architecture for Analytics, and Smart Applications",,"This book highlights the developments, discoveries, and practical and advanced experiences related to responsive distributed computing and how it can support the deployment of trajectory-based applications in smart systems. Smart Trajectories: Metamodeling, Reactive Architecture for Analytics and Smart Applications deals with the representation...",True,2022-12-30T00:00:00,Dec 2022,3,97,150,comp_eng
Next Generation Communication Networks for Industrial Internet of Things Systems,210710610,83.99472672,Sundresan Perumal,CRC Press,2022,,,This book presents Internet of Things (IoT) technology and security-related solutions that employ intelligent data processing technologies and machine learning (ML) approaches for data analytics. It presents practical scenarios from the industry for the application of the internet of things in various domains. Next Generation Communication...,True,2022-12-16T00:00:00,Dec 2022,4,97,150,comp_eng
Algorithm and Design Complexity,210794926,83.99472672,Anli Sherine,CRC Press,2023,,,"Computational complexity is critical in analysis of algorithms and is important to be able to select algorithms for efficiency and solvability. Algorithm and Design Complexity initiates with discussion of algorithm analysis, time space trade-off, symptotic notations and so forth.",True,2023-05-04T00:00:00,May 2023,4,97,150,comp_eng
Smart Distributed Embedded Systems for Healthcare Applications,210795802,83.99472672,Preeti Nagrath,CRC Press,2023,,,"This book discusses the applications and optimization of emerging smart technologies in the field of healthcare. It further explains different modeling scenarios of the latest technologies in the healthcare system and compares the results to better understand the nature and progress of diseases in the human body, which would ultimately lead to...",True,2023-04-21T00:00:00,Apr 2023,5,97,150,comp_eng
Multi-Criteria Decision Making Theory and Applications in Sustainable Healthcare,210820973,83.99472672,Mohamed Abdel-Basset,CRC Press,2023,,,"Multi-Criteria Decision Making Theory and Applications in Sustainable Healthcare , 1st Edition, is an excellent compilation of current and advanced M ulti- C riteria D ecision M aking (MCDM) techniques and their applications to multiple recent and innovative healthcare analytics problems. The healthcare business has expanded rapidly in recent...",True,2023-05-09T00:00:00,May 2023,3,97,150,comp_eng
Decision Support System and Automated Negotiations,210867873,83.99472672,Debajyoti Mukhopadhyay,CRC Press,2023,,,"Decision support systems are developed for integrated pest and disease management and nutrition management using open-source technologies as java, android, and low-cost hardware devices like Arduino micro controller. This text discusses the techniques to convert agricultural knowledge in the context of ontology and assist grape growers by...",True,2023-07-12T00:00:00,Jul 2023,3,97,150,comp_eng
Artificial Intelligence in Telemedicine,210897872,188.59808,S. N. Kumar,CRC Press,2023,Processing of Biosignals and Medical images,,"This book explores the role of artificial Intelligence in Telemedicine. It explains the concepts through the detailed study and processing of biosignals, physiological parameters, and medical images. The book focuses on computational algorithms in telemedicine for the processing of biosignals, physiological parameters, and medical Images. The...",True,2023-08-01T00:00:00,Aug 2023,5,97,150,comp_eng
Intelligent Healthcare Systems,210904681,83.99472672,Vania V. Estrela,CRC Press,2023,,,"The book sheds light on medical cyber-physical systems while addressing image processing, microscopy, security, biomedical imaging, automation, robotics, network layers’ issues, software design, and biometrics, among other areas. Hence, solving the dimensionality conundrum caused by the necessity to balance data acquisition, image modalities,...",True,2023-08-04T00:00:00,Aug 2023,1,97,150,comp_eng
Digital Image Processing,210822542,83.99472672,A Baskar,CRC Press,2023,,,The book provides a mix of theoretical and practical perceptions of the related concepts pertaining to image processing. The primary objectives are to offer an overview to the elementary concepts and practices appropriate to digital image processing as well as to provide theoretical exposition. It starts with an expanded coverage of the...,True,2023-05-19T00:00:00,May 2023,4,97,150,comp_eng
Computational Intelligence Aided Systems for Healthcare Domain,210837525,83.99472672,Akshansh Gupta,CRC Press,2023,,,"This book covers recent advances in artificial intelligence, smart computing, and their applications in augmenting medical and health care systems. It will serve as an ideal reference text for graduate students and academic researchers in diverse engineering fields including electrical, electronics and communication, computer, and biomedical....",True,2023-06-14T00:00:00,Jun 2023,5,97,150,comp_eng
Automation and Computation,210876974,428.632,Satvik Vats,CRC Press,2023,"Proceedings of the International Conference on Automation and Computation, (AutoCom 2022), Dehradun, India",,The proceedings of the International Conference on Automation and Computation 2022 (AUTOCOM-22) consist of complete research articles that were presented at the conference. Each of the research articles was double-blind reviewed by the experts of the corresponding domain. The book contains a blend of problems and respective solutions related to...,True,2023-06-22T00:00:00,Jun 2023,6,97,150,comp_eng
Edge-AI in Healthcare,210907056,83.99472672,Sonali Vyas,CRC Press,2023,Trends and Future Perspectives,,"The book provides comprehensive research ideas about Edge-AI technology that can assist doctors in making better data-driven decisions. It provides insights for improving the healthcare industry by examining future trends, simplifying decision making and investigating structured and unstructured data.",True,2023-07-31T00:00:00,Jul 2023,4,97,150,comp_eng
"Sustainable Energy Solutions with Artificial Intelligence, Blockchain Technology, and Internet of Things",210907924,83.99472672,Arpit Jain,CRC Press,2023,,,"The text provides sustainable energy solutions using smart technologies such as artificial intelligence, blockchain technology, and the Internet of Things. It further presents several case studies on applications of the Internet of Things, artificial intelligence, and blockchain technology in the field of sustainable energy. Focuses on the...",True,2023-09-15T00:00:00,Sep 2023,4,97,150,comp_eng
Blockchain Technology for IoE,211015290,83.99472672,Arun Solanki,CRC Press,2023,Security and Privacy Perspectives,,"This book explores opportunities and challenges in the field of IoE security and privacy under the umbrella of distributed ledger technologies and blockchain technology including distributed consensus mechanisms, crypto-sensors, encryption algorithms, and fault tolerance mechanisms for devices and systems.",True,2023-09-29T00:00:00,Sep 2023,3,97,150,comp_eng
Multimedia Data Processing and Computing,211106214,154.29037472,Suman Swarnkar,CRC Press,2023,,,"This book focuses on different applications of multimedia with supervised and unsupervised data engineering in the modern world. It includes AI-based soft computing and machine techniques in the field of medical diagnosis, biometric, networking, manufacturing, data science, automation in electronics industries, and many more relevant fields.",True,2023-11-28T00:00:00,Nov 2023,5,97,150,comp_eng
IPv6 Network Slicing,211207989,222.88864,Zhenbin Li,CRC Press,2024,Offering New Experience for Industries,,"This book is an essential guide to IPv6 network slicing. It covers both the fundamentals and cutting-edge technologies of IPv6 network slicing, and provides insights into future industry developments.",True,2024-03-01T00:00:00,Mar 2024,4,97,150,comp_eng
Smart Cities,211138852,83.99472672,Alex Khang,CRC Press,2023,"IoT Technologies, Big Data Solutions, Cloud Platforms, and Cybersecurity Techniques",,This book discusses the basic principles of sustainable development in a smart city ecosystem to better serve the life of citizens. It examines smart city systems driven by emerging IoT-powered technologies and the other dependent platforms.,True,2023-11-30T00:00:00,Nov 2023,4,97,150,comp_eng
Blockchain in Energy,211162503,83.99472672,Jan Veuger,CRC Press,2024,,,The aim of this book is to share my knowledge in the realm of energy and blockchain. It addresses the urgency of addressing global energy challenges and acknowledges the pivotal role of the EU in this endeavor.,True,2024-02-06T00:00:00,Feb 2024,1,97,150,comp_eng
Digital Personality: A Man Forever,211248966,83.99472672,Kuldeep Singh Kaswan,CRC Press,2024,Volume 1: Introduction,,"The main goal of this book is to enable a seamless and natural human–computer interaction. This will provide better personalized experience. Further, it will influence the performance of the user, wherein they will have the support of the machines to achieve tasks in the most efficient way.",True,2024-06-21T00:00:00,Jun 2024,3,97,150,comp_eng
Big Data Computing,211163340,83.99472672,Tanvir Habib Sardar,CRC Press,2024,"Advances in Technologies, Methodologies, and Applications",,"This book primarily aims to provide an in-depth understanding of recent advances in big data computing technologies, methodologies, and applications along with introductory details of big data computing models such as Apache Hadoop, MapReduce, Hive, Pig, Mahout in-memory storage systems, NoSQL databases, and big data streaming services.",True,2024-02-27T00:00:00,Feb 2024,2,97,150,comp_eng
Intelligent Security Solutions for Cyber-Physical Systems,211249109,83.99472672,Vandana Mohindru Sood,CRC Press,2024,,,"This book provides a comprehensive overview of cyber-physical systems and the security concepts like attack detection methods, system failures, risk identification, and management. It further elaborates on different machine-learning approaches to detect anomalous data from sensors, reinforcement learning, and time-series clustering.",True,2024-04-22T00:00:00,Apr 2024,4,97,150,comp_eng
Big Data Analytics Framework for Smart Grids,211160127,83.99472672,Rajkumar Viral,CRC Press,2023,,,"The text comprehensively discusses smart grid operations and the use of big data analytics in overcoming the existing challenges. It covers smart power generation, transmission, and distribution, explains energy management system, artificial intelligence, and machine learning based computing.",True,2023-12-22T00:00:00,Dec 2023,3,97,150,comp_eng
CATIA v5,211186740,204.18075,Ionuţ Gabriel Ghionea,CRC Press,2024,Practical Studies Using Finite Element Analysis,,"This tutorial textbook presents, through many CAD examples, the main characteristics and working possibilities of the modern CAD software solution CATIA v5 and step by step practical studies for FEM practice.",False,2024-06-27T00:00:00,Jun 2024,1,97,150,comp_eng
Green Metaverse for Greener Economies,211186791,83.99472672,Sukanta Kumar Baral,CRC Press,2024,,,"This book will shed light on a cutting-edge technological platform that gives digital experts, creatives, and business executives enormous economic possibilities.It provides insight into the green Metaverse, and an innovative technology that can be used in achieving of the SDGs 2030.",False,2024-06-18T00:00:00,Jun 2024,4,97,150,comp_eng
Artificial Intelligence in Forecasting,211186829,83.99472672,Sachi Mohanty,CRC Press,2024,Tools and Techniques,,"Can you forecast the future value by considering historical data? Accurate forecasting requires more than just plugging in historical data into models. Readers will find the latest techniques used by managers in business today, discover the importance of forecasting and learn how it is accomplished.",False,2024-07-19T00:00:00,Jul 2024,3,97,150,comp_eng
Big Data and Edge Intelligence for Enhanced Cyber Defense,211186931,83.99472672,Chhabi Rani Panigrahi,CRC Press,2024,Principles and Research,,"This book discusses the direct confluence of EdgeAI with big data, as well as demonstrating detailed reviews of recent cyber threats and their countermeasure. It provides computational intelligence techniques and automated reasoning models capable of fast training and timely data processing of cyber security big data.",False,2024-06-14T00:00:00,Jun 2024,4,97,150,comp_eng
Internet of Things,211213979,248.60656,Pramod R. Gunjal,CRC Press,2024,Theory to Practice,,"This book addresses the fundamental Internet of Things (IoT) technologies, architectures, application domains, and future research directions. It also discusses how to create your own IoT system according to applications requirements as well as presents a broader view of recent trends in the IoT domain and open research issues.",True,2024-03-14T00:00:00,Mar 2024,4,97,150,comp_eng
Complex Digital Hardware Design,211261630,240.03392,Istvan Nagy,CRC Press,2024,,,"This book is about how to design the most complex types of digital circuit boards used inside servers and routers, from high-level system architecture down to the low-level signal integrity concepts. It explains common structures and subsystems that can be expanded into new designs in different markets.",True,2024-05-09T00:00:00,May 2024,1,97,150,comp_eng
Digital Transformation Roadmap,211267400,188.59808,Hamed Taherdoost,CRC Press,2024,From Vision to Execution,,"Whether you're a business leader, strategist, or tech enthusiast, this book equips you with actionable insights, practical strategies, and a forward-thinking mindset to drive change and thrive in the digital landscape.",True,2024-06-03T00:00:00,Jun 2024,1,97,150,comp_eng
Computational Finance,288863,224.598825,George Levy,Elsevier Science,2003,Numerical Methods for Pricing Financial Instruments,,"Computational Finance presents a modern computational approach to mathematical finance within the Windows environment, and contains financial algorithms, mathematical proofs and computer code in C/C++. The author illustrates how numeric components can be developed which allow financial routines to be easily called by the complete range...",True,2003-12-17T00:00:00,Dec 2003,1,97,150,comp_eng
Reliable Methods for Computer Simulation,307149,224.598825,Pekka Neittaanmäki,Elsevier Science,2004,Error Control and Posteriori Estimates,,"Recent decades have seen a very rapid success in developing numerical methods based on explicit control over approximation errors. It may be said that nowadays a new direction is forming in numerical analysis, the main goal of which is to develop methods ofreliable computations. In general, a reliable numerical method must solve two...",True,2004-09-04T00:00:00,Sep 2004,2,97,150,comp_eng
Digital Control Systems Implementation and Computational Techniques,316968,294.02028,Cornelius T. Leondes,Elsevier Science,1996,Advances in Theory and Applications,,"Praise for the Series:""This book will be a useful reference to control engineers and researchers. The papers contained cover well the recent advances in the field of modern control theory.""--IEEE Group Correspondence""This book will help all those researchers who valiantly try to keep abreast of what is new in the theory and practice of...",True,1996-07-30T00:00:00,Jul 1996,1,97,150,comp_eng
Inverse Problems in Engineering Mechanics III,313839,490.0338,G. S. Dulikravich,Elsevier Science,2001,,,"Inverse Problems are found in many areas of engineering mechanics and there are many successful applications e.g. in non-destructive testing and characterization of material properties by ultrasonic or X-ray techniques, thermography, etc. Generally speaking, inverse problems are concerned with the determination of the input and the...",True,2001-11-20T00:00:00,Nov 2001,2,97,150,comp_eng
Advances in Computers,402987,265.434975,Marvin Zelkowitz,Elsevier Science,2009,Emerging Technologies,,"This is volume 73 of Advances in Computers. This series, which began publication in 1960, is the oldest continuously published anthology that chronicles the ever- changing information technology field. In these volumes we publish from 5 to 7 chapters, three times per year, that cover the latest changes to the design, development, use...",True,2009-06-12T00:00:00,Jun 2009,1,97,150,comp_eng
Advances in Computers,453188,240.933285,Marvin Zelkowitz,Elsevier Science,2009,Social Net Working and the Web,,"This is volume 76 of the Advances in Computers. Since 1960, annual volumes are produced containing chapters by some of the leading experts in the field of computers today. For almost 50 years these volumes present ideas and developments that are radically changing our society. One of the most important ideas sweeping though society...",True,2009-05-20T00:00:00,May 2009,1,97,150,comp_eng
Advances in Computers,453189,240.933285,Marvin Zelkowitz,Elsevier Science,2009,,,"This is volume 77 of Advances in Computers. Since 1960, annual volumes are produced containing chapters by some of the leading experts in the field of computers today. For 50 years these volumes offer ideas and developments that are changing our society. This volume presents eight different topics covering many different aspects of...",True,2009-07-13T00:00:00,Jul 2009,1,97,150,comp_eng
Computational Techniques for Multiphase Flows,566692,197.374725,Guan Heng Yeoh,Elsevier Science,2009,,,"Mixed or multiphase flows of solid/liquid or solid/gas are commonly found in many industrial fields, and their behavior is complex and difficult to predict in many cases. The use of computational fluid dynamics (CFD) has emerged as a powerful tool for the understanding of fluid mechanics in multiphase reactors, which are widely used in...",True,2009-10-07T00:00:00,Oct 2009,2,97,150,comp_eng
