Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Machine Learning for Data Streams,210069378,72.99,Albert Bifet,MIT Press,2018,with Practical Examples in MOA,,"A hands-on approach to tasks and techniques in data stream mining and real-time analytics, with examples in MOA, a popular freely available open-source software framework.Today many information sources&#8212;including sensor networks, financial markets, social networks, and healthcare monitoring&#8212;are so-called data streams,...",True,2018-03-16T00:00:00,Mar 2018,4,97,150,AI
The Artist in the Machine,210069407,35.99,Arthur I. Miller,MIT Press,2019,The World of AI-Powered Creativity,,"An authority on creativity introduces us to AI-powered computers that are creating art, literature, and music that may well surpass the creations of humans.Today's computers are composing music that sounds &#8220;more Bach than Bach,&#8221; turning photographs into paintings in the style of Van Gogh's Starry Night, and even writing...",True,2019-10-01T00:00:00,Oct 2019,1,97,150,AI
Knowledge Graphs,210069420,72.99,Mayank Kejriwal,MIT Press,2021,"Fundamentals, Techniques, and Applications",,"A rigorous and comprehensive textbook covering the major approaches to knowledge graphs, an active and interdisciplinary area within artificial intelligence.The field of knowledge graphs, which allows us to model, process, and derive insights from complex real-world data, has emerged as an active and interdisciplinary area of...",True,2021-03-30T00:00:00,Mar 2021,3,97,150,AI
Introduction to Deep Learning,210109692,45.99,Eugene Charniak,MIT Press,2019,,,"A project-based guide to the basics of deep learning.This concise, project-driven guide to deep learning takes readers through a series of program-writing tasks that introduce them to the use of deep learning in such areas of artificial intelligence as computer vision, natural-language processing, and reinforcement learning. The...",True,2019-02-19T00:00:00,Feb 2019,1,97,150,AI
Introduction to Natural Language Processing,210120728,97.99,Jacob Eisenstein,MIT Press,2019,,,"A survey of computational methods for understanding, generating, and manipulating human language, which offers a synthesis of classical representations and algorithms with contemporary machine learning techniques.This textbook provides a technical perspective on natural language processing&#8212;methods for building computer software...",True,2019-10-01T00:00:00,Oct 2019,1,97,150,AI
Decision Making Under Uncertainty,210120800,104.99,Mykel J. Kochenderfer,MIT Press,2015,Theory and Application,,"An introduction to decision making under uncertainty from a computational perspective, covering both theory and applications ranging from speech recognition to airborne collision avoidance.Many important problems involve decision making under uncertainty&#8212;that is, choosing actions based on often imperfect observations, with...",True,2015-07-24T00:00:00,Jul 2015,5,97,150,AI
Your Wit Is My Command,210179712,39.99,Tony Veale,MIT Press,2021,Building AIs with a Sense of Humor,,"For fans of computers and comedy alike, an accessible and entertaining look into how we can use artificial intelligence to make smart machines funny.Most robots and smart devices are not known for their joke-telling abilities. And yet, as computer scientist Tony Veale explains in Your Wit Is My Command, machines are not inherently...",True,2021-09-07T00:00:00,Sep 2021,1,97,150,AI
"The Sciences of the Artificial, reissue of the third edition with a new introduction by John Laird",210151238,54.99,Herbert A. Simon,MIT Press,2019,,,"Herbert Simon's classic work on artificial intelligence in the expanded and updated third edition from 1996, with a new introduction by John E. Laird.Herbert Simon's classic and influential The Sciences of the Artificial declares definitively that there can be a science not only of natural phenomena but also of what is artificial....",True,2019-08-13T00:00:00,Aug 2019,2,97,150,AI
An Introduction to Lifted Probabilistic Inference,210168262,92.99,Guy Van den Broeck,MIT Press,2021,,,"Recent advances in the area of lifted inference, which exploits the structure inherent in relational probabilistic models.Statistical relational AI (StaRAI) studies the integration of reasoning under uncertainty with reasoning about individuals and relations. The representations used are often called relational probabilistic models....",True,2021-08-17T00:00:00,Aug 2021,4,97,150,AI
Machines We Trust,210173391,39.99,Marcello Pelillo,MIT Press,2021,Perspectives on Dependable AI,,"Experts from disciplines that range from computer science to philosophy consider the challenges of building AI systems that humans can trust.Artificial intelligence-based algorithms now marshal an astonishing range of our daily activities, from driving a car (""turn left in 400 yards"") to making a purchase (""products recommended for...",True,2021-08-24T00:00:00,Aug 2021,2,97,150,AI
Against Reduction,210200454,25.99,Noelani Arista,MIT Press,2021,Designing a Human Future with Machines,,"Provocative, hopeful essays imagine a future that is not reduced to algorithms.What is human flourishing in an age of machine intelligence, when many claim that the world&rsquo;s most complex problems can be reduced to narrow technical questions? Does more computing make us more intelligent, or simply more computationally powerful? We...",True,2021-10-05T00:00:00,Oct 2021,4,97,150,AI
The Car That Knew Too Much,210204352,29.99,Jean-Francois Bonnefon,MIT Press,2021,Can a Machine Be Moral?,,"The inside story of the groundbreaking experiment that captured what people think about the life-and-death dilemmas posed by driverless cars.Human drivers don't find themselves facing such moral dilemmas as ""should I sacrifice myself by driving off a cliff if that could save the life of a little girl on the road?"" Human brains aren't...",True,2021-10-12T00:00:00,Oct 2021,1,97,150,AI
Machines like Us,210356454,39.99,Ronald J. Brachman,MIT Press,2022,Toward AI with Common Sense,,"How we can create artificial intelligence with broad, robust common sense rather than narrow, specialized expertise.It&rsquo;s sometime in the not-so-distant future, and you send your fully autonomous self-driving car to the store to pick up your grocery order. The car is endowed with as much capability as an artificial intelligence...",True,2022-05-17T00:00:00,May 2022,2,97,150,AI
High-Performance Big Data Computing,210378986,72.99,Dhabaleswar K. Panda,MIT Press,2022,,,"An in-depth overview of an emerging field that brings together high-performance computing, big data processing, and deep lLearning.&nbsp;Over the last decade, the exponential explosion of data known as big data has changed the way we understand and harness the power of data. The emerging field of high-performance big data computing,...",True,2022-08-02T00:00:00,Aug 2022,3,97,150,AI
Machine Decision Is Not Final,210408092,25.99,Benjamin H. Bratton,MIT Press,2024,China and the History and Future of Artificial Intelligence,,"An interdisciplinary, cross-cultural collection that decenters familiar narratives to provide a fresh perspective on what artificial intelligence is today, and what it might become.Historians, media theorists, science-fiction writers, philosophers, and artists from China and elsewhere reexamine the nation&rsquo;s intense engagement...",False,2024-07-30T00:00:00,Jul 2024,3,97,150,AI
Artificial Intelligence,211063925,139.99,David R. Martinez,MIT Press,2024,A Systems Approach from Architecture Principles to Deployment,,"The first&nbsp;text to take a systems engineering approach to artificial intelligence (AI),&nbsp;from architecture principles to the development and deployment of AI capabilities.Most books on artificial intelligence (AI) focus on a single functional building block, such as machine learning or human-machine teaming. Artificial...",False,2024-06-11T00:00:00,Jun 2024,2,97,150,AI
Awkward Intelligence,210469733,39.99,Katharina A. Zweig,MIT Press,2022,"Where AI Goes Wrong, Why It Matters, and What We Can Do about It",,"An expert offers a guide to where we should use artificial intelligence&mdash;and where we should not.Before we know it, artificial intelligence (AI) will work its way into every corner of our lives, making decisions about, with, and for us. Is this a good thing? There&rsquo;s a tendency to think that machines can be more...",True,2022-10-25T00:00:00,Oct 2022,2,97,150,AI
Agents in the Long Game of AI,211181690,72.99,Marjorie Mcshane,MIT Press,2024,"Computational Cognitive Modeling for Trustworthy, Hybrid AI",,,False,2024-10-01T00:00:00,Oct 2024,3,97,150,AI
Summary of Andrew Harrisson's How to Make Money Online Using ChatGPT,211203959,5.43120795,IRB Media,IRB,2024,,,"Get the Summary of Andrew Harrisson's How to Make Money Online Using ChatGPT in 20 minutes. Please note: This is a summary & not the original book. ""How to Make Money Online Using ChatGPT"" by Andrew Harrisson explores the potential of ChatGPT, a generative AI chatbot developed by OpenAI, in various online money-making ventures. The book details...",True,2024-01-18T00:00:00,Jan 2024,1,97,150,AI
The Rationalist's Guide to the Galaxy,210086502,17.99,Tom Chivers,Orion,2019,Superintelligent AI and the Geeks Who Are Trying to Save Humanity's Future,,"'A fascinating and delightfully written book about some very smart people who may not, or may, be about to transform humanity forever' JON RONSON 'Beautifully written, and with wonderful humour, this is a thrilling adventure story of our own future' LEWIS DARTNELL, author of THE KNOWLEDGE and ORIGINS Are paperclips going to destroy life as we...",True,2019-06-13T00:00:00,Jun 2019,1,97,150,AI
Artificial Intelligence,211245721,8.99,Tim Rocktäschel,Orion,2024,10 Things You Should Know,,"Uncover the fascinating fundamentals of artifical intelligence... In ten short and informative essays, Professor of AI at UCL and Team Lead of Google's DeepMind project, Tim Rocktäschel, reveals everything we need to know about artificial intelligence. From what the futures holds for AI and why it continues to improve with more data, to how...",False,2024-09-26T00:00:00,Sep 2024,1,97,150,AI
Automatic Fingerprint Recognition Systems,264781,124.98408426,Nalini Ratha,Springer New York,2007,,,"An authoritative survey of intelligent fingerprint-recognition concepts, technology, and systems is given. Editors and contributors are the leading researchers and applied R&amp;D developers of this personal identification (biometric security)...",True,2007-05-08T00:00:00,May 2007,2,97,150,AI
Evolutionary Synthesis of Pattern Recognition Systems,302589,205.86565426,Bir Bhanu,Springer New York,2006,,,"Integrates computer vision, pattern recognition, and AI.Presents original research that will benefit&nbsp;researchers and professionals&nbsp;in computer vision, pattern recognition, target recognition, machine learning, evolutionary learning,...",True,2006-03-30T00:00:00,Mar 2006,3,97,150,AI
Handbook of Face Recognition,303053,116.80769282,Stan Z. Li,Springer New York,2005,,,"Although the history of computer-aided face recognition stretches back to the 1960s, automatic face recognition remains an unsolved problem and still offers a great challenge to computer-vision and pattern recognition researchers. This handbook is...",True,2005-12-06T00:00:00,Dec 2005,2,97,150,AI
Numerical Geometry of Non-Rigid Shapes,416973,73.51399426,Alexander M. Bronstein,Springer New York,2008,,,"Deformable objects are ubiquitous in the world surrounding us, on all levels from micro to macro. The need to study such shapes and model their behavior arises in a wide spectrum of applications, ranging from medicine to security. In recent years,...",True,2008-09-18T00:00:00,Sep 2008,3,97,150,AI
A Missing Link in Cybernetics,437878,132.33695426,Alex M. Andrew,Springer New York,2009,Logic and Continuity,,"In this book I argue that a reason for the limited success of various studies under the general heading of cybernetics is failure to appreciate the importance of con- nuity, in a simple metrical sense of the term. It is with particular, but...",True,2009-04-21T00:00:00,Apr 2009,1,97,150,AI
Brain Inspired Cognitive Systems 2008,510509,294.10009426,Amir Hussain,Springer New York,2009,,,"Brain Inspired Cognitive Systems 2008 (June 24-27, 2008; São Luís, Brazil) brought together leading scientists and engineers who use analytic, syntactic and computational methods both to understand the prodigious processing properties of...",True,2009-12-18T00:00:00,Dec 2009,6,97,150,AI
Genetic Programming Theory and Practice VIII,645626,132.33695426,Rick Riolo,Springer New York,2010,,,The contributions in this volume are written by the foremost international researchers and practitioners in the GP arena. They examine the similarities and differences between theoretical and empirical results on real-world problems. The text...,True,2010-10-20T00:00:00,Oct 2010,3,97,150,AI
Handbook of Augmented Reality,798532,294.10009426,Borko Furht,Springer New York,2011,,,"Augmented Reality (AR) refers to the merging of a live view of the physical, real world with context-sensitive, computer-generated images to create a mixed reality. Through this augmented vision, a user can digitally interact with and adjust...",True,2011-08-31T00:00:00,Aug 2011,1,97,150,AI
Recent Trends of  Mobile Collaborative Augmented Reality Systems,883927,205.86565426,Leila Alem,Springer New York,2011,,,"The use of mobile collaborative AR has expended rapidly in recent years, due to the major advances in hardware and networking. The application areas are diverse and multidisciplinary.Recent Trends of Mobile Collaborative Augmented Reality...",True,2011-09-15T00:00:00,Sep 2011,2,97,150,AI
Glazed Panel Construction with Human-Robot Cooperation,884253,73.51399426,Seungyeol Lee,Springer New York,2011,,,"These days, construction companies are beginning to be concerned about a potential labor shortage by demographic changes and an aging construction work force. Also, an improvement in construction safety could not only reduce accidents but also...",True,2011-09-21T00:00:00,Sep 2011,1,97,150,AI
Markov Decision Processes and the Belief-Desire-Intention Model,884264,73.51399426,Gerardo I. Simari,Springer New York,2011,Bridging the Gap for Autonomous Agents,,"In this work, we provide a treatment of the relationship between two models that have been widely used in the implementation of autonomous agents: the Belief DesireIntention (BDI) model and Markov Decision Processes (MDPs). We start with an informal...",True,2011-09-18T00:00:00,Sep 2011,2,97,150,AI
Genetic Programming Theory and Practice IX,884311,73.51399426,Rick Riolo,Springer New York,2011,,,"These contributions, written by the foremost international researchers and practitioners of Genetic Programming (GP), explore the synergy between theoretical and empirical results on real-world problems, producing a comprehensive view of the state...",True,2011-11-02T00:00:00,Nov 2011,3,97,150,AI
Geospatial Abduction,884315,73.51399426,Paulo Shakarian,Springer New York,2011,Principles and Practice,,Imagine yourself as a military officer in a conflict zone trying to identify locations of weapons caches supporting road-side bomb attacks on your country’s troops. Or imagine yourself as a public health expert trying to identify the location of...,True,2011-10-20T00:00:00,Oct 2011,2,97,150,AI
Reliable Knowledge Discovery,884330,294.10009426,Honghua Dai,Springer New York,2012,,,"Reliable Knowledge Discovery focuses on theory, methods, and techniques for RKDD, a new sub-field of KDD. It studies the theory and methods to assure the reliability and trustworthiness of discovered knowledge and to maintain the stability and...",True,2012-02-23T00:00:00,Feb 2012,3,97,150,AI
Data Mining Applications Using Artificial Adaptive Systems,994270,132.33695426,William J. Tastle,Springer New York,2012,,,"This volume directly addresses the complexities involved in data mining and the development of new algorithms, built on an underlying theory consisting of linear and non-linear dynamics, data selection, filtering, and analysis, while including...",True,2012-08-27T00:00:00,Aug 2012,1,97,150,AI
Automated Configuration Problem Solving,993939,73.51399426,Charles J. Petrie,Springer New York,2012,,,"Automated Configuration has long been the subject of intensive research, especially in Artificial Intelligence. It is a pervasive problem to be solved, and it is a good test of various knowledge representation and reasoning techniques. The problem...",True,2012-06-15T00:00:00,Jun 2012,1,97,150,AI
Persuasive Recommender Systems,993940,73.51399426,Kyung-Hyan Yoo,Springer New York,2012,Conceptual Background and Implications,,Whether users are likely to accept the recommendations provided by a recommender system is of utmost importance to system designers and the marketers who implement them. By conceptualizing the advice seeking and giving relationship as a...,True,2012-08-17T00:00:00,Aug 2012,3,97,150,AI
Criminal Justice Forecasts of Risk,971318,80.86686426,Richard Berk,Springer New York,2012,A Machine Learning Approach,,"Machine learning and nonparametric function estimation procedures can be effectively used in forecasting. One important and current application is used to make forecasts of “future dangerousness"" to inform criminal justice decision. Examples include...",True,2012-04-06T00:00:00,Apr 2012,1,97,150,AI
Spatial AutoRegression (SAR) Model,971326,73.51399426,Baris M. Kazar,Springer New York,2012,Parameter Estimation Techniques,,Explosive growth in the size of spatial databases has highlighted the need for spatial data mining techniques to mine the interesting but implicit spatial patterns within these large databases. This book explores computational structure of the exact...,True,2012-03-02T00:00:00,Mar 2012,2,97,150,AI
Querying Moving Objects Detected by Sensor Networks,1030907,73.51399426,Markus Bestehorn,Springer New York,2012,,,"Declarative query interfaces to Sensor Networks (SN) have become a commodity. These interfaces allow access to SN deployed for collecting data using relational queries. However, SN are not confined to data collection, but may track object movement,...",True,2012-11-13T00:00:00,Nov 2012,1,97,150,AI
Digital Functions and Data Reconstruction,1081967,73.51399426,Li Chen,Springer New York,2012,Digital-Discrete Methods,,"Digital Functions and Data Reconstruction: Digital-Discrete Methods provides a solid foundation to the theory of digital functions and its applications to image data analysis, digital object deformation, and data reconstruction. This new method...",True,2012-12-12T00:00:00,Dec 2012,1,97,150,AI
Handbook of Computational Approaches to Counterterrorism,1081891,132.33695426,V.S. Subrahmanian,Springer New York,2012,,,"Terrorist groups throughout the world have been studied primarily through the use of social science methods. However, major advances in IT during the past decade have led to significant new ways of studying terrorist groups, making forecasts,...",True,2012-12-12T00:00:00,Dec 2012,1,97,150,AI
Biometrics and Kansei Engineering,1081960,73.51399426,Khalid Saeed,Springer New York,2012,,,Biometrics and Kansei Engineering is the first book to bring together the principles and applications of each discipline. The future of biometrics is in need of new technologies that can depend on people’s emotions and the prediction of their...,True,2012-10-16T00:00:00,Oct 2012,2,97,150,AI
A General Framework for Reasoning On Inconsistency,1205351,58.80825426,Maria Vanina Martinez,Springer New York,2013,,,"This SpringerBrief proposes a general framework for reasoning about inconsistency in a wide variety of logics, including inconsistency resolution methods that have not yet been studied. The proposed framework allows users to specify preferences on...",True,2013-03-20T00:00:00,Mar 2013,4,97,150,AI
Deep Blue,1208723,132.33695426,C. Lieserson,Springer New York,2013,An Artificial Intelligence Milestone,,"This book offers a detailed account of IBM's Deep Blue chess program, the people who created it, and its historic battles with World Chess Champion Garry Kasparov. The text examines the progress made by the creators of Deep Blue, beginning with...",True,2013-03-20T00:00:00,Mar 2013,2,97,150,AI
Geometric Computing for Perception Action Systems,1259245,73.51399426,Eduardo Bayro Corrochano,Springer New York,2011,"Concepts, Algorithms, and Scientific Applications",,"After an introduction to geometric algebra, and the necessary math concepts that are needed, the book examines a variety of applications in the field of cognitive systems using geometric algebra as the mathematical system. There is strong evidence...",True,2011-06-27T00:00:00,Jun 2011,1,97,150,AI
Feedforward Neural Network Methodology,1263393,73.51399426,Terrence L. Fine,Springer New York,2006,,,This decade has seen an explosive growth in computational speed and memory and a rapid enrichment in our understanding of artificial neural networks. These two factors provide systems engineers and statisticians with the ability to build models of...,True,2006-04-06T00:00:00,Apr 2006,1,97,150,AI
Evolutionary Algorithms,1263598,73.51399426,Lawrence D. Davis,Springer New York,2012,,,"This IMA Volume in Mathematics and its Applications EVOLUTIONARY ALGORITHMS is based on the proceedings of a workshop that was an integral part of the 1996-97 IMA program on ""MATHEMATICS IN HIGH-PERFORMANCE COMPUTING."" I thank Lawrence David Davis...",True,2012-12-06T00:00:00,Dec 2012,4,97,150,AI
The Book of GENESIS,1266811,132.33695426,James M. Bower,Springer New York,2012,Exploring Realistic Neural Models with the GEneral NEural SImulation System, (2nd ed.),"""The Book of GENESIS"" is in two parts. Firstly, a collection of contributed articles describes projects created using the GENESIS system, and then a step-by-step tutorial explains how the software works and how best to manipulate it so as to...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
String-Rewriting Systems,1279917,73.51399426,Ronald V. Book,Springer New York,2012,,,"The subject of this book is string-rewriting systems. It is generally accepted that string-rewriting was first introduced by Axel Thue in the early part of this century. In the 1960's and early 1970's, it received renewed attention due to interest...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
Advances in Artificial Intelligence,1287774,132.33695426,Martin C. Golumbic,Springer New York,2012,Natural Language and Knowledge-based Systems,,"Research in artificial intelligence, natural language processing and knowledge-based systems has blossomed during the past decade. At national and international symposia as well as in research centers and universities all over the world, these...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
Immunocomputing,1253743,117.63121426,Alexander O. Tarakanov,Springer New York,2013,Principles and Applications,,"Overview This book introduces immunocomputing (Ie) as a new computing approach that replicates the principles of information processing by proteins and immune networks. It establishes a rigorous mathematical basis for IC, consistent with recent...",True,2013-04-17T00:00:00,Apr 2013,3,97,150,AI
Models of Neural Networks IV,1255939,73.51399426,J. Leo van Hemmen,Springer New York,2012,Early Vision and Attention,,"This volume, with chapters by leading researchers in the field, is devoted to early vision and attention, that is, to the first stages of visual information processing. This state-of-the-art look at biological neural networks spans the many...",True,2012-11-09T00:00:00,Nov 2012,3,97,150,AI
Using the STL,1261200,132.33695426,Robert Robson,Springer New York,2012,The C++ Standard Template Library, (2nd ed.),"A comprehensive introduction and guide to the STL, pitched at the level of readers already familiar with C++. It presents a thorough overview of the capabilities of the STL, detailed discussions of the use of containers, descriptions of the...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
Data Segmentation and Model Selection for Computer Vision,1260619,73.51399426,Alireza Bab-Hadiashar,Springer New York,2012,A Statistical Approach,,"This edited volume explores several issues relating to parametric segmentation including robust operations, model selection criteria and automatic model selection, plus 2D and 3D scene segmentation. Emphasis is placed on robust model selection...",True,2012-08-13T00:00:00,Aug 2012,2,97,150,AI
Expert Systems and Probabilistic Network Models,1269452,161.74843426,Enrique Castillo,Springer New York,2012,,,"Artificial intelligence and expert systems have seen a great deal of research in recent years, much of which has been devoted to methods for incorporating uncertainty into models. This book is devoted to providing a thorough and up-to-date survey of this field for researchers and students.",True,2012-12-06T00:00:00,Dec 2012,3,97,150,AI
One Jump Ahead,1268065,117.63121426,Jonathan Schaeffer,Springer New York,2013,Challenging Human Supremacy in Checkers,,"This extraordinary book tells of the creation of the world-class checkers computer program, Chinook. From its beginnings in 1988, Chinook became a worthy opponent to the world champion and by 1992 had defeated all the worlds top human players. In...",True,2013-03-09T00:00:00,Mar 2013,1,97,150,AI
Problem Solving with Fortran 90,1268497,73.51399426,David R. Brooks,Springer New York,2012,For Scientists and Engineers,,The author shows how using computers and FORTRAN 95 it is possible to tackle and solve a wide range of problems as they might be encountered in engineering or in the physical sciences.,True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
An Information-Theoretic Approach to Neural Computing,1270224,132.33695426,Gustavo Deco,Springer New York,2012,,,A detailed formulation of neural networks from the information-theoretic viewpoint. The authors show how this perspective provides new insights into the design theory of neural networks. In particular they demonstrate how these methods may be...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
Geometrical Methods in Robotics,1270346,117.63121426,J.M. Selig,Springer New York,2013,,,"The main aim of this book is to introduce Lie groups and allied algebraic and geometric concepts to a robotics audience. These topics seem to be quite fashionable at the moment, but most of the robotics books that touch on these topics tend to...",True,2013-03-09T00:00:00,Mar 2013,1,97,150,AI
Common LISP Modules,1284009,73.51399426,Mark Watson,Springer New York,2012,Artificial Intelligence in the Era of Neural Networks and Chaos Theory,,"While creativity plays an important role in the advancement of computer science, great ideas are built on a foundation of practical experience and knowledge. This book presents programming techniques which will be useful in both AI projects and...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
The Perception of Visual Information,1281454,117.63121426,William Thomson,Springer New York,2013,,,"Human knowledge is primarily the product of experiences acquired through interactions of our senses with our surroundings. Of all the senses, vision is the one relied on most heavily by most people for sensory input about the environment. Visual...",True,2013-03-09T00:00:00,Mar 2013,2,97,150,AI
Expert Systems: Applications to Urban Planning,1287992,73.51399426,T.J. Kim,Springer New York,2012,,,"***e FACHGEBIET*** &lt;B&gt;Mathematical Geology, Computer &lt;/B&gt; &lt;B&gt;Applications, Artificial Intelligence, Urban Economics and &lt;/B&gt; &lt;B&gt;Regional Economics &lt;/B&gt; ***INTERESSENTENGRUPPE*** Of interest to Urban and Regional...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,AI
Abductive Inference Models for Diagnostic Problem-Solving,1288143,132.33695426,Yun Peng,Springer New York,2012,,,"Making a diagnosis when something goes wrong with a natural or m- made system can be difficult. In many fields, such as medicine or electr- ics, a long training period and apprenticeship are required to become a skilled diagnostician. During this...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
The Temporal Logic of Reactive and Concurrent Systems,1282064,73.51399426,Zohar Manna,Springer New York,2012,Specification,,"Reactive systems are computing systems which are interactive, such as real-time systems, operating systems, concurrent systems, control systems, etc. They are among the most difficult computing systems to program. Temporal logic is a formal...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
Natural Object Recognition,1282075,73.51399426,Thomas M. Strat,Springer New York,2012,,,"Natural Object Recognition presents a totally new approach to the automation of scene understanding. Rather than attempting to construct highly specialized algorithms for recognizing physical objects, as is customary in modern computer vision...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
The New User’s Guide to the Sun Workstation,1285481,132.33695426,Michael Russo,Springer New York,2012,,,"Welcome Sun users. This guide will be your key to understanding your Sun workstation. Within these pages you will find out how to use all of the basic functions and capabilities in a minimal amount of time. From SunView to Security, from Backups...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
The SPARC Technical Papers,1285489,73.51399426,Ben J. Catanzaro,Springer New York,2012,,,"With the SPARC (Scalable Processor ARChitecture) architecture and system software as the underlying foundation, Sun Microsys­ terns is delivering a new model of computing-easy workgroup computing-to enhance the way people work, automating...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,AI
Exploration and Innovation in Design,1285781,73.51399426,D. Navinchandra,Springer New York,2012,Towards a Computational Model,,Exploration and Innovation in Design is one of the first books to present both conceptual and computational models of processes which have the potential to produce innovative results at early stages of design. Discussed here is the concept of...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
Hypercube Algorithms,1286361,73.51399426,Sanjay Ranka,Springer New York,2012,with Applications to Image Processing and Pattern Recognition,,"Fundamentals algorithms for SIMD and MIMD hypercubes are developed. These include algorithms for such problems as data broadcasting, data sum, prefix sum, shift, data circulation, data accumulation, sorting, random access reads and writes and data...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
"Computers, Chess, and Cognition",1286303,191.15991426,T. Anthony Marsland,Springer New York,2012,,,"Computers, Chess, and Cognition presents an excellent up-to-date description of developments in computer chess, a rapidly advancing area in artificial intelligence research. This book is intended for an upper undergraduate and above level audience in...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,AI
An Introduction to Programming in Prolog,1286822,73.51399426,Sharon J. Hamilton,Springer New York,2012,,,"This book is an introduction to Prolog (£rQgramming in ~ic). It presents the basic foundations of Prolog and basic and fundamental programming methods. This book is written for programmers familiar with other programming languages, as well as for...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
Search in Artificial Intelligence,1290504,73.51399426,Leveen Kanal,Springer New York,2012,,,"Search is an important component of problem solving in artificial intelligence (AI) and, more generally, in computer science, engineering and operations research. Combinatorial optimization, decision analysis, game playing, learning, planning,...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
On Knowledge Base Management Systems,1294222,73.51399426,Michael L. Brodie,Springer New York,2012,Integrating Artificial Intelligence and Database Technologies,,"Current experimental systems in industry, government, and the military take advantage of knowledge-based processing. For example, the Defense Advanced Research Projects Agency (DARPA), and the United States Geological Survey (USGS) are supporting...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,AI
On Conceptual Modelling,1298542,132.33695426,M.L. Brodie,Springer New York,2012,"Perspectives from Artificial Intelligence, Databases, and Programming Languages",,"The growing demand for systems of ever-increasing complexity and precision has stimulated the need for higher level concepts, tools, and techniques in every area of Computer Science. Some of these areas, in particular Artificial Intelligence,...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,AI
Genetic Programming Theory and Practice X,1317106,73.51399426,Rick Riolo,Springer New York,2013,,,"These contributions, written by the foremost international researchers and practitioners of Genetic Programming (GP), explore the synergy between theoretical and empirical results on real-world problems, producing a comprehensive view of the state...",True,2013-05-24T00:00:00,May 2013,4,97,150,AI
3D Biometrics,1317219,132.33695426,David Zhang,Springer New York,2013,Systems and Applications,,"Automatic personal authentication using biometric information is becoming more essential in applications of public security, access control, forensics, banking, etc. Many kinds of biometric authentication techniques have been developed based on...",True,2013-05-31T00:00:00,May 2013,2,97,150,AI
Abstraction in Artificial Intelligence and Complex Systems,1317297,132.33695426,Lorenza Saitta,Springer New York,2013,,,"Abstraction is a fundamental mechanism underlying both human and artificial perception, representation of knowledge, reasoning and learning. This mechanism plays a crucial role in many disciplines, notably Computer Programming, Natural and...",True,2013-06-05T00:00:00,Jun 2013,2,97,150,AI
Fire Detection in Warehouse Facilities,1398514,73.51399426,Joshua Dinaburg,Springer New York,2013,,,"Automatic sprinklers systems are the primary fire protection system in warehouse and storage facilities. The effectiveness of this strategy has come into question due to the challenges presented by modern warehouse facilities, including increased...",True,2013-08-19T00:00:00,Aug 2013,2,97,150,AI
Handbook of Human Computation,1592914,205.86565426,Pietro Michelucci,Springer New York,2013,,,"This volume addresses the emerging area of human computation, The chapters, written by leading international researchers, explore existing and future opportunities to combine the respective strengths of both humans and machines in order to create...",True,2013-12-04T00:00:00,Dec 2013,1,97,150,AI
Sentiment Analysis for PTSD Signals,1538934,,Vadim Kagan,Springer New York,2013,,,"This book describes a computational framework for real-time detection of psychological signals related to Post-Traumatic Stress Disorder (PTSD) in online text-based posts, including blogs and web forums. Further, it explores how emerging...",False,2013-10-25T00:00:00,Oct 2013,3,97,150,AI
"Modeling, Simulation and Visual Analysis of Crowds",1591993,132.33695426,Saad Ali,Springer New York,2013,A Multidisciplinary Perspective,,Over the last several years there has been a growing interest in developing computational methodologies for modeling and analyzing movements and behaviors of ‘crowds' of people. This interest spans several scientific areas that includes Computer...,True,2013-11-22T00:00:00,Nov 2013,4,97,150,AI
Data-driven Generation of Policies,1636448,73.51399426,Austin Parker,Springer New York,2014,,,"This Springer Brief presents a basic algorithm that provides a correct solution to finding an optimal state change attempt, as well as an enhanced algorithm that is built on top of the well-known trie data structure. It explores correctness and...",True,2014-01-04T00:00:00,Jan 2014,4,97,150,AI
